Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,25,1393,POR,Portland Trail Blazers,Jarrett Jack,"October 28, 1983",22.0,NBA,SG,79.0,4.0,1599.0,4.3,9.6,0.44,0.5,1.7,0.26,3.8,7.9,0.48,2.9,3.6,0.8,0.4,3.2,3.6,4.9,0.9,0.0,2.3,3.1,11.8
2007,25,1393,POR,Portland Trail Blazers,Jarrett Jack,"October 28, 1983",23.0,NBA,PG,79.0,79.0,2651.0,4.3,9.6,0.45,0.9,2.4,0.35,3.5,7.1,0.49,3.3,3.8,0.87,0.2,2.6,2.8,5.7,1.2,0.1,2.5,2.7,12.8
2008,25,1393,POR,Portland Trail Blazers,Jarrett Jack,"October 28, 1983",24.0,NBA,SG,82.0,16.0,2229.0,4.3,10.0,0.43,1.0,3.1,0.34,3.3,6.9,0.47,3.5,4.0,0.87,0.5,3.3,3.8,5.1,1.0,0.0,2.9,2.1,13.1
2009,12,1393,IND,Indiana Pacers,Jarrett Jack,"October 28, 1983",25.0,NBA,SG,82.0,53.0,2716.0,5.1,11.3,0.45,1.0,2.9,0.35,4.1,8.4,0.49,3.0,3.5,0.85,0.6,3.1,3.7,4.5,1.2,0.2,2.4,2.4,14.2
2010,28,1393,TOR,Toronto Raptors,Jarrett Jack,"October 28, 1983",26.0,NBA,PG,82.0,43.0,2243.0,5.2,10.8,0.48,1.3,3.2,0.41,3.9,7.6,0.51,3.3,3.9,0.84,0.5,3.1,3.6,6.6,1.0,0.1,2.6,2.4,14.9
2011,31,1393,TOT,Total After Trade,Jarrett Jack,"October 28, 1983",27.0,NBA,"PG,SG",83.0,15.0,1722.0,5.4,13.3,0.41,0.7,2.3,0.31,4.7,11.1,0.43,3.8,4.5,0.85,0.4,3.2,3.6,5.1,1.1,0.1,2.3,2.1,15.4
2011,28,1393,TOR,Toronto Raptors,Jarrett Jack,"October 28, 1983",27.0,NBA,PG,13.0,13.0,347.0,5.0,12.7,0.39,0.4,2.5,0.17,4.6,10.2,0.45,4.1,4.8,0.87,0.6,3.7,4.4,6.1,1.5,0.0,3.5,2.6,14.5
2011,19,1393,NOH,New Orleans Hornets,Jarrett Jack,"October 28, 1983",27.0,NBA,SG,70.0,2.0,1375.0,5.6,13.5,0.41,0.8,2.2,0.34,4.8,11.3,0.42,3.7,4.4,0.84,0.4,3.1,3.4,4.8,1.0,0.2,2.0,2.0,15.6
2012,19,1393,NOH,New Orleans Hornets,Jarrett Jack,"October 28, 1983",28.0,NBA,PG,45.0,39.0,1530.0,6.3,13.7,0.46,0.9,2.6,0.35,5.3,11.1,0.48,3.0,3.5,0.87,0.5,3.6,4.1,6.7,0.7,0.2,2.5,2.2,16.5
2013,10,1393,GSW,Golden State Warriors,Jarrett Jack,"October 28, 1983",29.0,NBA,SG,79.0,4.0,2349.0,5.9,13.1,0.45,1.3,3.1,0.4,4.7,10.0,0.47,2.6,3.0,0.84,0.3,3.4,3.7,6.7,0.9,0.2,2.4,2.1,15.7
2014,6,1393,CLE,Cleveland Cavaliers,Jarrett Jack,"October 28, 1983",30.0,NBA,PG,80.0,31.0,2252.0,4.6,11.2,0.41,1.0,3.0,0.34,3.6,8.2,0.44,2.0,2.4,0.84,0.4,3.2,3.6,5.2,0.9,0.4,2.1,2.1,12.1
2015,3,1393,BRK,Brooklyn Nets,Jarrett Jack,"October 28, 1983",31.0,NBA,PG,80.0,27.0,2241.0,5.8,13.1,0.44,0.6,2.3,0.27,5.1,10.8,0.48,3.2,3.6,0.88,0.3,3.6,3.9,6.0,1.2,0.2,3.1,2.3,15.4
2016,3,1393,BRK,Brooklyn Nets,Jarrett Jack,"October 28, 1983",32.0,NBA,PG,32.0,32.0,1027.0,4.9,12.5,0.39,1.1,3.6,0.3,3.8,9.0,0.43,3.5,3.9,0.89,0.3,4.5,4.8,8.3,1.2,0.2,3.3,2.7,14.4
2017,19,1393,NOP,New Orleans Pelicans,Jarrett Jack,"October 28, 1983",33.0,NBA,PG,2.0,0.0,33.0,2.2,3.3,0.67,0.0,1.1,0.0,2.2,2.2,1.0,2.2,2.2,1.0,0.0,0.0,0.0,5.5,2.2,0.0,3.3,4.4,6.5
2018,20,1393,NYK,New York Knicks,Jarrett Jack,"October 28, 1983",34.0,NBA,PG,62.0,56.0,1548.0,4.4,10.3,0.43,0.6,2.0,0.29,3.8,8.3,0.46,1.5,1.7,0.84,0.5,3.9,4.4,8.1,0.8,0.1,2.7,2.3,10.8
