Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,29,2079,UTA,Utah Jazz,Eric Murdock,"June 14, 1968",23.0,NBA,PG,50.0,0.0,478.0,5.7,13.8,0.42,0.4,2.0,0.19,5.3,11.8,0.45,3.5,4.6,0.75,1.6,2.5,4.1,6.9,2.3,0.5,3.8,3.9,15.3
1993,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",24.0,NBA,PG,79.0,78.0,2437.0,6.5,13.8,0.47,0.5,1.8,0.26,6.0,12.1,0.5,3.4,4.4,0.78,1.4,2.8,4.2,8.9,2.6,0.1,3.1,2.6,16.8
1994,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",25.0,NBA,PG,82.0,76.0,2533.0,6.8,14.5,0.47,1.0,2.4,0.41,5.8,12.1,0.48,3.3,4.1,0.81,1.3,2.4,3.7,7.8,2.8,0.2,2.9,2.7,17.9
1995,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",26.0,NBA,PG,75.0,32.0,2158.0,5.6,13.6,0.42,1.5,4.0,0.38,4.1,9.6,0.43,3.5,4.5,0.79,0.8,2.8,3.6,8.0,1.9,0.2,3.2,2.3,16.3
1996,31,2079,TOT,Total After Trade,Eric Murdock,"June 14, 1968",27.0,NBA,PG,73.0,14.0,1673.0,5.3,12.6,0.42,1.0,3.1,0.31,4.3,9.5,0.45,2.5,3.1,0.8,0.6,3.1,3.6,7.0,2.9,0.2,2.8,3.0,13.9
1996,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",27.0,NBA,PG,9.0,0.0,193.0,4.5,12.3,0.36,1.1,4.3,0.26,3.4,8.0,0.42,1.5,2.2,0.67,0.9,1.7,2.6,6.5,1.1,0.0,2.2,3.0,11.6
1996,15,2079,VAN,Vancouver Grizzlies,Eric Murdock,"June 14, 1968",27.0,NBA,PG,64.0,14.0,1480.0,5.4,12.7,0.42,0.9,3.0,0.32,4.4,9.7,0.45,2.6,3.2,0.81,0.5,3.3,3.8,7.1,3.1,0.2,2.9,3.0,14.2
1997,8,2079,DEN,Denver Nuggets,Eric Murdock,"June 14, 1968",28.0,NBA,PG,12.0,0.0,114.0,4.7,10.4,0.46,1.3,3.2,0.4,3.5,7.3,0.48,3.5,3.8,0.92,0.3,3.2,3.5,7.6,2.8,0.6,3.5,2.8,14.2
1998,16,2079,MIA,Miami Heat,Eric Murdock,"June 14, 1968",29.0,NBA,PG,82.0,1.0,1395.0,4.6,10.8,0.42,0.7,2.3,0.31,3.8,8.5,0.45,3.2,4.0,0.8,1.0,3.0,4.0,5.7,2.7,0.3,2.7,4.5,13.1
1999,3,2079,NJN,New Jersey Nets,Eric Murdock,"June 14, 1968",30.0,NBA,PG,15.0,8.0,401.0,4.0,10.2,0.4,0.7,2.0,0.36,3.3,8.3,0.4,1.9,2.3,0.81,0.3,2.9,3.1,5.9,2.0,0.2,2.6,3.1,10.7
