SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,16,MIA,LeBron James,27,23,23,983,251,502,0.5,22,85,0.26,229,417,0.55,0.52,173,234,0.74,54,170,224,129,43,16,81,47,697
2012,16,MIA,Dwyane Wade,30,23,23,907,197,426,0.46,10,34,0.29,187,392,0.48,0.47,121,166,0.73,32,88,120,100,39,30,68,65,525
2012,16,MIA,Mario Chalmers,25,23,23,819,92,208,0.44,33,92,0.36,59,116,0.51,0.52,43,60,0.72,12,72,84,90,28,6,42,69,260
2012,16,MIA,Shane Battier,33,23,16,768,53,140,0.38,42,110,0.38,11,30,0.37,0.53,13,16,0.81,15,59,74,27,22,14,16,69,161
2012,16,MIA,Udonis Haslem,31,22,11,452,40,88,0.46,0,0,,40,88,0.46,0.46,26,35,0.74,37,104,141,13,5,6,20,60,106
2012,16,MIA,Chris Bosh,27,14,10,439,73,148,0.49,7,13,0.54,66,135,0.49,0.52,43,52,0.83,36,73,109,8,6,14,20,20,196
2012,16,MIA,Mike Miller,31,23,0,368,40,99,0.4,31,75,0.41,9,24,0.38,0.56,9,11,0.82,9,49,58,17,9,2,12,41,120
2012,16,MIA,Joel Anthony,29,17,1,329,17,29,0.59,0,0,,17,29,0.59,0.59,20,25,0.8,22,33,55,2,5,16,8,41,54
2012,16,MIA,James Jones,31,20,0,173,16,43,0.37,9,30,0.3,7,13,0.54,0.48,10,10,1.0,5,15,20,2,3,1,4,12,51
2012,16,MIA,Norris Cole,23,19,0,170,12,37,0.32,3,12,0.25,9,25,0.36,0.36,7,9,0.78,1,9,10,12,7,0,5,24,34
2012,16,MIA,Ronny Turiaf,29,12,7,121,10,18,0.56,0,0,,10,18,0.56,0.56,3,11,0.27,11,20,31,1,1,8,6,23,23
2012,16,MIA,Juwan Howard,38,9,0,24,2,7,0.29,0,0,,2,7,0.29,0.29,3,4,0.75,0,1,1,0,0,0,0,0,7
2012,16,MIA,Terrel Harris,24,4,0,10,1,2,0.5,0,1,0.0,1,1,1.0,0.5,3,4,0.75,0,3,3,0,0,0,0,0,5
2012,16,MIA,Dexter Pittman,23,3,1,8,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,0,0,1,0,1,0,2,0
