SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,23,PHI,Andre Iguodala,28,13,13,505,58,151,0.38,19,49,0.39,39,102,0.38,0.45,33,56,0.59,17,57,74,48,19,5,19,32,168
2012,23,PHI,Jrue Holiday,21,13,13,494,74,179,0.41,20,49,0.41,54,130,0.42,0.47,38,44,0.86,17,44,61,67,20,8,26,24,206
2012,23,PHI,Evan Turner,23,13,12,449,56,154,0.36,0,6,0.0,56,148,0.38,0.36,33,48,0.69,14,84,98,32,12,6,30,36,145
2012,23,PHI,Lou Williams,25,13,0,358,50,142,0.35,8,48,0.17,42,94,0.45,0.38,41,52,0.79,3,24,27,39,13,0,16,17,149
2012,23,PHI,Elton Brand,32,13,13,356,46,99,0.46,0,0,,46,99,0.46,0.46,20,32,0.62,22,41,63,7,11,20,7,36,112
2012,23,PHI,Spencer Hawes,23,13,12,332,50,108,0.46,2,5,0.4,48,103,0.47,0.47,19,26,0.73,18,68,86,21,4,11,22,32,121
2012,23,PHI,Thaddeus Young,23,13,0,277,39,91,0.43,0,0,,39,91,0.43,0.43,22,31,0.71,25,43,68,15,7,7,15,25,100
2012,23,PHI,Lavoy Allen,22,12,1,236,34,61,0.56,0,0,,34,61,0.56,0.56,7,12,0.58,21,38,59,3,10,11,5,30,75
2012,23,PHI,Jodie Meeks,24,13,1,102,9,26,0.35,3,13,0.23,6,13,0.46,0.4,14,14,1.0,2,2,4,4,3,1,4,11,35
2012,23,PHI,Xavier Silas,24,2,0,4,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,0,0,0,0,0,2
2012,23,PHI,Sam Young,26,2,0,4,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
2012,23,PHI,Nikola Vucevic,21,1,0,3,0,1,0.0,0,0,,0,1,0.0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1
