Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",22.0,NBA,PG,82.0,82.0,27.4,3.2,7.0,0.45,0.0,0.2,0.08,3.1,6.9,0.46,0.45,0.8,1.2,0.71,1.3,1.6,3.0,6.4,2.0,0.2,2.2,3.0,7.2
1992,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",23.0,NBA,PG,81.0,79.0,31.5,4.1,9.1,0.45,0.0,0.3,0.13,4.0,8.8,0.46,0.45,1.2,1.8,0.67,1.5,2.1,3.6,6.2,1.8,0.3,2.1,3.1,9.4
1993,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",24.0,NBA,PG,82.0,78.0,31.1,5.8,11.7,0.49,0.1,0.4,0.21,5.7,11.3,0.5,0.5,1.8,2.4,0.77,1.2,2.3,3.4,4.9,2.2,0.3,1.8,3.0,13.5
1994,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",25.0,NBA,PG,82.0,82.0,35.1,7.1,14.1,0.5,0.2,0.7,0.28,6.9,13.5,0.52,0.51,2.0,3.4,0.6,1.3,2.0,3.3,6.0,2.3,0.2,2.1,2.8,16.5
1995,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",26.0,NBA,PG,82.0,82.0,36.8,8.4,16.4,0.51,0.9,2.8,0.3,7.5,13.6,0.55,0.54,3.0,4.2,0.72,1.3,2.1,3.4,7.1,2.5,0.2,2.5,2.5,20.6
1996,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",27.0,NBA,PG,81.0,81.0,39.0,7.6,15.8,0.48,1.2,3.7,0.33,6.4,12.1,0.53,0.52,2.8,3.8,0.75,1.3,2.9,4.2,7.5,2.9,0.2,3.2,2.7,19.3
1997,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",28.0,NBA,PG,82.0,82.0,39.2,8.6,18.1,0.48,1.5,4.6,0.31,7.2,13.4,0.53,0.52,3.1,4.3,0.72,1.3,3.3,4.6,7.1,2.4,0.2,2.6,2.5,21.8
1998,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",29.0,NBA,PG,82.0,82.0,38.4,7.1,15.6,0.45,1.6,4.8,0.34,5.4,10.7,0.5,0.5,3.4,4.6,0.74,0.9,3.6,4.6,8.3,2.3,0.2,2.8,2.4,19.2
1999,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",30.0,NBA,PG,50.0,50.0,40.2,8.0,18.5,0.43,1.7,5.6,0.3,6.4,12.8,0.5,0.48,4.0,5.5,0.72,1.2,3.6,4.9,8.7,2.2,0.2,3.1,2.3,21.7
2000,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",31.0,NBA,PG,82.0,82.0,41.8,9.1,20.3,0.45,2.2,6.3,0.34,7.0,14.0,0.5,0.5,3.8,5.2,0.74,1.2,5.2,6.5,8.9,1.9,0.2,2.7,2.2,24.2
2001,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",32.0,NBA,PG,79.0,79.0,41.1,9.2,20.1,0.46,1.3,3.4,0.38,7.9,16.7,0.47,0.49,3.4,4.5,0.77,0.9,3.6,4.6,8.1,1.6,0.3,2.6,2.3,23.1
2002,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",33.0,NBA,PG,82.0,82.0,40.3,9.0,19.2,0.47,0.9,2.9,0.31,8.1,16.4,0.49,0.49,3.3,4.1,0.8,1.0,3.9,4.8,9.0,1.6,0.3,2.5,2.2,22.1
2003,31,2273,TOT,Total After Trade,Gary Payton,"July 23, 1968",34.0,NBA,PG,80.0,80.0,40.1,8.3,18.3,0.45,0.7,2.3,0.3,7.6,16.1,0.48,0.47,3.1,4.4,0.71,1.0,3.2,4.2,8.3,1.7,0.3,2.3,2.3,20.4
2003,21,2273,SEA,Seattle Supersonics,Gary Payton,"July 23, 1968",34.0,NBA,PG,52.0,52.0,40.8,8.5,19.1,0.45,0.7,2.2,0.3,7.9,16.9,0.47,0.46,3.1,4.5,0.69,1.1,3.7,4.8,8.8,1.8,0.2,2.5,2.3,20.8
2003,17,2273,MIL,Milwaukee Bucks,Gary Payton,"July 23, 1968",34.0,NBA,PG,28.0,28.0,38.8,7.9,16.9,0.47,0.7,2.4,0.29,7.2,14.5,0.5,0.49,3.1,4.2,0.75,0.8,2.3,3.1,7.4,1.4,0.3,2.0,2.3,19.6
2004,14,2273,LAL,Los Angeles Lakers,Gary Payton,"July 23, 1968",35.0,NBA,PG,82.0,82.0,34.5,5.9,12.5,0.47,0.7,2.0,0.33,5.2,10.5,0.5,0.5,2.2,3.1,0.71,0.9,3.3,4.2,5.5,1.2,0.2,1.8,2.1,14.6
2005,2,2273,BOS,Boston Celtics,Gary Payton,"July 23, 1968",36.0,NBA,PG,77.0,77.0,33.0,4.4,9.4,0.47,0.5,1.7,0.33,3.9,7.7,0.5,0.5,2.0,2.6,0.76,0.6,2.4,3.1,6.1,1.1,0.2,1.9,1.6,11.3
2006,16,2273,MIA,Miami Heat,Gary Payton,"July 23, 1968",37.0,NBA,PG,81.0,25.0,28.5,2.8,6.8,0.42,0.8,2.8,0.29,2.0,3.9,0.52,0.48,1.2,1.6,0.79,0.4,2.5,2.9,3.2,0.9,0.1,1.3,2.1,7.7
2007,16,2273,MIA,Miami Heat,Gary Payton,"July 23, 1968",38.0,NBA,PG,68.0,28.0,22.1,2.1,5.4,0.39,0.5,1.8,0.26,1.6,3.6,0.46,0.44,0.6,0.8,0.67,0.3,1.7,1.9,3.0,0.6,0.0,1.0,1.7,5.3
