SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1989,17,MIL,Fred Roberts,28,9,345,12.9,0.56,0.03,0.4,3.9,10.0,7.0,9.7,0.8,0.8,10.0,18.3,,0.4,0.0,0.4,0.06,,0.2,-0.3,-0.1,0.2
1989,17,MIL,Jay Humphries,26,9,323,18.6,0.57,0.18,0.34,3.1,7.3,5.2,37.0,1.4,0.0,9.5,18.9,,0.9,0.0,0.9,0.14,,3.6,0.2,3.8,0.5
1989,17,MIL,Jack Sikma,33,9,301,10.4,0.49,0.3,0.3,3.7,16.8,10.3,16.2,1.5,1.0,16.5,20.5,,-0.2,0.2,0.0,-0.0,,-1.6,0.3,-1.2,0.1
1989,17,MIL,Ricky Pierce,29,9,292,24.7,0.62,0.06,0.33,2.1,8.5,5.3,18.1,2.1,0.5,5.3,28.3,,1.1,0.1,1.2,0.19,,6.3,1.4,7.7,0.7
1989,17,MIL,Larry Krystkowiak,24,8,239,10.4,0.52,0.03,0.46,7.2,16.0,11.6,8.1,0.5,0.3,16.4,19.8,,0.0,0.1,0.0,0.01,,-1.5,-1.7,-3.2,-0.1
1989,17,MIL,Sidney Moncrief,31,9,184,9.7,0.5,0.15,0.33,5.4,12.1,8.7,11.1,1.5,0.8,16.7,17.4,,-0.1,0.1,0.0,0.0,,-1.9,-1.0,-2.9,0.0
1989,17,MIL,Randy Breuer,28,9,162,11.8,0.52,0.0,0.41,6.9,23.6,15.2,4.9,0.7,2.7,5.0,11.9,,0.1,0.1,0.3,0.07,,-0.5,0.0,-0.5,0.1
1989,17,MIL,Terry Cummings,27,5,124,15.5,0.42,0.01,0.23,18.9,13.9,16.4,10.5,1.4,0.0,5.0,31.3,,0.0,0.0,0.0,0.01,,0.2,-5.0,-4.8,-0.1
1989,17,MIL,Rickey Green,34,8,110,12.8,0.47,0.07,0.14,3.4,11.2,7.3,26.0,2.5,0.0,11.5,15.3,,0.1,0.1,0.1,0.05,,-0.4,0.8,0.4,0.1
1989,17,MIL,Tony Brown,28,6,69,6.6,0.43,0.09,0.36,3.6,8.9,6.3,12.8,1.6,0.0,7.3,9.7,,0.0,0.0,0.0,0.02,,-3.8,-0.1,-3.8,0.0
1989,17,MIL,Paul Mokeski,32,5,61,14.6,0.66,0.07,0.57,16.2,18.2,17.2,8.1,0.0,0.0,10.2,15.5,,0.2,0.0,0.2,0.17,,-0.4,0.0,-0.4,0.0
