PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Clyde Drexler,26,3,128,21.7,0.529,0.027999999999999997,0.239,10.0,6.9,8.7,31.7,2.3,1.1,13.3,28.7,,0.2,0.0,0.2,0.067,,5.4,0.3,5.7,0.3
Terry Porter,25,3,124,19.0,0.5760000000000001,0.212,0.231,4.8,10.2,7.1,29.7,0.4,0.5,10.9,21.1,,0.3,-0.1,0.2,0.095,,4.6,-1.6,3.0,0.2
Jerome Kersey,26,3,117,20.3,0.551,0.043,0.40399999999999997,9.3,14.0,11.4,8.6,4.2,0.6,6.7,20.6,,0.3,0.0,0.3,0.128,,2.4,1.8,4.2,0.2
Kevin Duckworth,24,3,83,6.4,0.42700000000000005,0.0,0.314,9.5,13.7,11.3,3.3,0.6,0.8,11.2,21.9,,-0.1,0.0,-0.1,-0.081,,-6.1,-3.2,-9.3,-0.2
Sam Bowie,27,3,67,17.2,0.49200000000000005,0.071,0.28600000000000003,14.7,18.9,16.5,6.3,0.0,7.1,8.7,20.9,,0.1,0.0,0.1,0.052000000000000005,,0.3,-0.5,-0.2,0.0
Danny Young,26,3,66,15.7,0.521,0.308,0.077,3.0,11.5,6.7,25.7,0.7,0.0,6.9,17.8,,0.1,0.0,0.1,0.053,,2.5,-0.5,2.0,0.1
Caldwell Jones,38,3,50,2.6,0.667,0.0,0.0,3.9,15.2,8.9,0.0,0.0,4.1,50.0,4.9,,0.0,0.0,-0.1,-0.069,,-6.4,0.1,-6.3,-0.1
Richard Anderson,28,3,35,6.6,0.41700000000000004,0.667,0.0,0.0,10.8,4.7,13.7,0.0,1.9,0.0,7.0,,0.0,0.0,0.0,-0.005,,-1.3,-0.5,-1.7,0.0
Steve Johnson,31,3,34,0.6,0.376,0.0,0.375,2.9,18.6,9.8,0.0,2.9,0.0,24.4,14.7,,-0.1,0.0,-0.1,-0.12300000000000001,,-10.7,-2.1,-12.8,-0.1
Jerry Sichting,32,1,11,-6.3,0.0,0.0,0.0,0.0,11.5,5.0,10.2,0.0,0.0,0.0,11.1,,0.0,0.0,-0.1,-0.24600000000000002,,-11.8,-3.2,-15.0,0.0
Adrian Branch,25,1,5,11.8,0.258,0.0,0.667,0.0,25.3,11.1,45.0,0.0,0.0,0.0,31.5,,0.0,0.0,0.0,-0.10800000000000001,,-1.2,-2.8,-3.9,0.0
