PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Michael Jordan,25,17,718,29.9,0.602,0.09,0.5870000000000001,4.4,14.4,9.6,38.0,3.1,1.2,12.2,35.4,,2.8,1.2,4.0,0.27,,9.1,3.1,12.1,2.5
Horace Grant,23,17,625,13.1,0.5710000000000001,0.0,0.36,10.4,20.2,15.5,8.8,0.9,1.8,16.1,14.0,,0.7,0.9,1.6,0.122,,-0.3,0.3,0.0,0.3
Scottie Pippen,23,17,619,14.4,0.544,0.308,0.275,6.7,17.0,12.1,17.5,2.0,1.8,16.7,18.0,,0.4,1.0,1.3,0.10400000000000001,,1.6,1.5,3.1,0.8
Bill Cartwright,31,17,583,10.1,0.546,0.0,0.541,6.9,16.7,12.1,5.4,0.8,1.4,18.3,17.5,,0.0,0.8,0.7,0.057999999999999996,,-2.7,-0.7,-3.4,-0.2
Craig Hodges,28,17,554,10.6,0.521,0.49700000000000005,0.079,1.8,3.4,2.6,18.0,2.1,0.4,11.6,17.0,,0.3,0.5,0.8,0.07200000000000001,,0.2,-0.5,-0.2,0.2
John Paxson,28,16,302,9.5,0.547,0.244,0.205,0.8,2.9,1.9,17.8,2.1,0.0,15.0,15.1,,0.2,0.3,0.4,0.07,,-2.6,-0.5,-3.1,-0.1
Dave Corzine,32,16,219,8.3,0.455,0.0,0.266,7.8,13.7,10.9,6.5,1.0,1.9,13.3,17.1,,-0.1,0.3,0.1,0.027000000000000003,,-3.3,-0.8,-4.1,-0.1
Charles Davis,30,17,191,5.7,0.451,0.128,0.191,10.3,15.7,13.1,4.0,1.1,0.4,20.3,15.2,,-0.2,0.2,0.0,0.005,,-4.6,-1.1,-5.8,-0.2
Brad Sellers,26,13,177,10.1,0.42700000000000005,0.0,0.207,10.4,10.0,10.2,13.5,0.9,1.6,8.7,17.8,,0.0,0.2,0.2,0.053,,-1.6,-0.7,-2.3,0.0
Sam Vincent,25,16,113,7.7,0.379,0.061,0.364,4.3,3.9,4.1,25.3,1.4,0.6,13.6,17.8,,-0.1,0.1,0.0,-0.005,,-1.9,-1.7,-3.6,0.0
Will Perdue,23,3,22,27.0,0.6779999999999999,0.111,0.33299999999999996,16.7,15.1,15.9,18.9,0.0,0.0,0.0,21.3,,0.1,0.0,0.1,0.32299999999999995,,7.2,1.5,8.7,0.1
Jack Haley,25,5,7,23.4,0.644,0.0,0.667,0.0,15.8,8.3,30.5,0.0,0.0,0.0,25.2,,0.0,0.0,0.0,0.28600000000000003,,1.7,3.7,5.4,0.0
