PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Dale Ellis,28,8,304,14.6,0.524,0.231,0.20600000000000002,4.9,7.1,6.0,5.5,1.8,0.2,10.7,26.7,,0.2,0.1,0.3,0.055,,2.4,-2.0,0.4,0.2
Derrick McKey,22,8,286,12.1,0.539,0.10099999999999999,0.23600000000000002,7.9,13.0,10.3,9.3,1.1,3.4,19.0,17.6,,0.0,0.2,0.2,0.04,,-0.4,0.1,-0.3,0.1
Xavier McDaniel,25,8,281,13.2,0.46299999999999997,0.063,0.285,9.1,18.4,13.5,12.5,0.4,1.2,12.0,27.2,,0.0,0.2,0.1,0.021,,0.2,-2.3,-2.2,0.0
Sedale Threatt,27,8,201,19.8,0.529,0.049,0.244,1.6,6.0,3.7,38.3,4.3,0.0,10.8,21.0,,0.5,0.2,0.7,0.156,,2.6,2.7,5.3,0.4
Nate McMillan,24,8,200,15.8,0.529,0.05,0.625,4.8,9.6,7.1,42.8,2.5,1.6,27.1,14.5,,0.2,0.2,0.3,0.079,,1.9,1.4,3.2,0.3
Michael Cage,27,8,175,14.6,0.574,0.025,0.55,13.4,16.5,14.9,4.1,2.0,1.1,13.9,13.7,,0.2,0.1,0.3,0.091,,0.6,-0.7,-0.1,0.1
Olden Polynice,24,8,162,16.9,0.61,0.0,0.317,17.8,26.0,21.7,0.9,1.9,1.6,9.7,13.2,,0.3,0.2,0.5,0.161,,0.2,-0.1,0.1,0.1
Alton Lister,30,8,160,13.9,0.555,0.0,0.667,8.7,18.8,13.5,1.7,0.6,8.6,15.1,15.4,,0.2,0.2,0.3,0.10300000000000001,,-2.8,2.0,-0.8,0.0
Russ Schoene,28,3,43,5.6,0.331,0.41200000000000003,0.353,7.5,5.6,6.6,6.3,2.3,0.0,0.0,18.9,,0.0,0.0,0.0,-0.004,,-4.8,-3.9,-8.7,-0.1
Jerry Reynolds,26,4,40,11.3,0.41700000000000004,0.182,0.455,2.7,12.0,7.1,3.8,2.5,9.8,13.2,31.5,,-0.1,0.1,0.0,-0.05,,-2.2,1.3,-1.0,0.0
John Lucas,35,4,37,2.3,0.308,0.17600000000000002,0.11800000000000001,0.0,3.3,1.5,31.1,0.0,0.0,10.1,22.3,,-0.1,0.0,-0.1,-0.12,,-5.6,-6.4,-12.0,-0.1
Avery Johnson,23,6,31,19.8,0.42700000000000005,0.33299999999999996,0.16699999999999998,6.9,7.8,7.3,24.1,6.5,0.0,0.0,17.2,,0.0,0.0,0.1,0.15,,1.7,4.1,5.8,0.1
