PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
John Stockton,26,3,139,25.9,0.601,0.068,0.35600000000000004,1.4,6.1,3.7,50.6,3.8,2.2,13.9,22.5,,0.5,0.1,0.7,0.23,,7.2,4.9,12.0,0.5
Karl Malone,25,3,136,22.1,0.574,0.0,0.485,16.1,21.2,18.5,5.3,1.1,0.5,14.0,27.1,,0.3,0.1,0.4,0.14,,4.5,-0.9,3.6,0.2
Bob Hansen,28,3,123,4.5,0.419,0.257,0.28600000000000003,4.0,10.4,7.1,4.6,0.4,1.0,13.2,14.6,,-0.1,0.0,-0.1,-0.03,,-4.5,-0.7,-5.2,-0.1
Thurl Bailey,27,3,122,7.2,0.44299999999999995,0.0,0.441,8.1,13.1,10.5,3.5,0.4,2.0,18.1,16.1,,-0.1,0.0,-0.1,-0.03,,-3.4,-1.4,-4.8,-0.1
Mark Eaton,32,3,99,10.8,0.5720000000000001,0.0,0.647,11.0,23.7,17.1,1.4,0.5,1.2,24.3,11.5,,0.0,0.1,0.1,0.040999999999999995,,-1.4,0.1,-1.3,0.0
Darrell Griffith,30,3,71,13.9,0.469,0.38799999999999996,0.0,4.2,13.5,8.7,0.0,2.7,0.9,9.3,30.1,,-0.1,0.1,0.0,0.002,,-0.8,-0.2,-1.0,0.0
Mike Brown,25,2,11,-7.5,0.0,0.0,0.0,0.0,19.4,9.4,0.0,0.0,0.0,0.0,7.2,,0.0,0.0,0.0,-0.138,,-12.1,-1.9,-14.0,0.0
Eric Leckner,22,3,10,-14.8,0.25,0.0,0.0,9.9,10.7,10.3,0.0,0.0,0.0,42.9,27.7,,-0.1,0.0,-0.1,-0.514,,-21.4,-6.2,-27.7,-0.1
Jim Les,25,3,5,-10.1,,,,0.0,0.0,0.0,25.0,0.0,0.0,100.0,7.9,,0.0,0.0,0.0,-0.23,,-15.6,-3.1,-18.7,0.0
Jim Farmer,24,2,3,-21.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,,0.0,0.0,0.0,-0.5710000000000001,,-18.6,-10.7,-29.3,0.0
Marc Iavaroni,32,1,1,-48.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,,0.0,0.0,0.0,-0.8390000000000001,,-44.8,-12.0,-56.8,0.0
