SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1989,23,PHI,Charles Barkley,25,3,135,24.3,0.69,0.11,0.69,6.6,22.1,14.4,18.4,1.9,0.9,15.8,22.8,,0.4,0.2,0.6,0.21,,6.4,1.9,8.4,0.3
1989,23,PHI,Maurice Cheeks,32,3,128,23.1,0.57,0.02,0.32,2.6,6.9,4.8,43.8,2.8,0.5,6.0,17.1,,0.4,0.1,0.6,0.21,,6.7,2.2,8.9,0.3
1989,23,PHI,Mike Gminski,29,3,118,11.9,0.44,0.0,0.33,5.7,15.9,10.8,2.4,0.0,4.3,3.5,21.3,,-0.1,0.1,0.1,0.02,,-1.1,-2.0,-3.1,0.0
1989,23,PHI,Ron Anderson,30,3,109,20.5,0.58,0.02,0.1,7.2,9.1,8.2,20.1,0.5,1.2,3.6,22.3,,0.3,0.1,0.4,0.16,,5.1,0.5,5.6,0.2
1989,23,PHI,Hersey Hawkins,22,3,72,-3.5,0.16,0.21,0.08,1.6,6.1,3.9,6.8,2.1,0.9,10.8,17.1,,-0.4,0.1,-0.3,-0.23,,-9.7,-3.1,-12.8,-0.2
1989,23,PHI,Gerald Henderson,33,3,69,5.1,0.43,0.28,0.24,4.9,6.4,5.6,10.1,1.5,0.0,15.3,20.9,,-0.2,0.0,-0.1,-0.08,,-4.8,-2.5,-7.3,-0.1
1989,23,PHI,Derek Smith,27,3,48,7.8,0.64,0.0,0.14,4.7,11.5,8.1,9.3,1.1,0.0,28.7,19.2,,-0.1,0.0,0.0,-0.02,,-4.7,-0.9,-5.6,0.0
1989,23,PHI,Ben Coleman,27,3,23,19.6,0.79,0.0,0.25,9.7,14.4,12.1,0.0,2.2,0.0,10.1,19.0,,0.1,0.0,0.1,0.24,,-0.2,1.5,1.3,0.0
1989,23,PHI,Chris Welp,25,3,22,-3.9,0.26,0.0,0.67,0.0,35.1,17.7,0.0,0.0,0.0,20.5,9.8,,-0.1,0.0,0.0,-0.09,,-12.0,-1.3,-13.3,-0.1
1989,23,PHI,Scott Brooks,23,3,21,6.6,0.36,0.33,0.33,0.0,21.0,10.6,29.3,0.0,0.0,12.7,16.6,,0.0,0.0,0.0,-0.0,,-5.0,-1.8,-6.8,0.0
