PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Hakeem Olajuwon,26,4,162,24.1,0.5489999999999999,0.0,0.309,9.9,26.8,18.4,12.9,3.0,4.2,9.8,26.2,,0.3,0.4,0.6,0.182,,4.0,2.9,6.9,0.4
Sleepy Floyd,28,4,160,15.3,0.594,0.326,0.304,2.2,10.7,6.4,23.4,2.4,0.4,16.1,16.1,,0.2,0.2,0.4,0.122,,1.2,0.5,1.7,0.1
Otis Thorpe,26,4,152,13.0,0.6920000000000001,0.0,0.568,4.5,10.5,7.5,11.7,1.6,0.4,24.5,16.7,,0.1,0.1,0.3,0.092,,-0.9,0.9,0.0,0.1
Mike Woodson,30,4,137,8.7,0.433,0.184,0.245,3.4,4.2,3.8,18.5,1.4,0.9,14.2,19.2,,-0.1,0.1,0.0,-0.009000000000000001,,-1.6,-1.1,-2.7,0.0
Buck Johnson,25,4,118,11.6,0.498,0.025,0.35,6.8,7.7,7.3,16.4,1.2,1.1,11.5,18.4,,0.1,0.1,0.2,0.061,,-1.2,0.1,-1.0,0.0
Walter Berry,24,4,57,15.1,0.5589999999999999,0.0,0.308,6.1,12.0,9.0,14.5,1.7,1.1,16.9,25.9,,0.0,0.1,0.1,0.066,,-0.6,0.5,-0.2,0.0
Tim McCormick,26,4,53,17.6,0.649,0.077,0.6920000000000001,4.3,23.7,14.1,0.0,2.8,2.4,0.0,13.3,,0.2,0.1,0.3,0.24100000000000002,,0.7,3.3,4.0,0.1
Derrick Chievous,21,4,40,8.3,0.42100000000000004,0.0,0.588,14.4,2.9,8.6,7.1,1.2,1.6,12.3,25.3,,0.0,0.0,0.0,-0.017,,-3.8,-2.6,-6.5,0.0
Purvis Short,31,4,37,10.0,0.409,0.095,0.23800000000000002,18.6,9.3,13.9,4.4,0.0,0.0,4.1,27.2,,0.0,0.0,0.0,0.001,,-2.6,-4.1,-6.7,0.0
Frank Johnson,30,4,36,8.5,0.48100000000000004,0.16699999999999998,1.6669999999999998,3.2,12.7,8.0,25.0,1.4,0.0,27.8,16.6,,0.0,0.0,0.0,-0.005,,-3.6,-1.4,-5.0,0.0
Allen Leavell,31,2,5,24.1,0.515,0.0,0.667,0.0,0.0,0.0,31.6,0.0,0.0,0.0,32.2,,0.0,0.0,0.0,0.22899999999999998,,2.2,-3.5,-1.2,0.0
Chuck Nevitt,29,2,3,5.2,,,,0.0,38.1,19.1,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.078,,-0.5,0.2,-0.3,0.0
