PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Metta World Peace,26,40,40,40.1,6.0,15.8,0.38299999999999995,1.5,5.0,0.302,4.5,10.8,0.42,0.43,3.3,4.6,0.7170000000000001,1.2,4.0,5.2,4.2,2.0,0.8,2.2,3.0,16.9
Mike Bibby,27,82,82,38.6,7.3,16.9,0.43200000000000005,2.3,6.1,0.386,4.9,10.8,0.45799999999999996,0.501,4.2,4.9,0.8490000000000001,0.4,2.6,2.9,5.4,1.0,0.1,2.4,2.1,21.1
Brad Miller,29,79,79,37.0,5.5,11.1,0.495,0.4,1.1,0.386,5.1,10.0,0.507,0.514,3.5,4.3,0.828,1.5,6.2,7.8,4.7,0.8,0.8,2.3,3.0,15.0
Peja Stojaković,28,31,31,37.0,5.5,13.7,0.40299999999999997,2.3,5.8,0.397,3.2,7.9,0.408,0.48700000000000004,3.2,3.4,0.9329999999999999,1.1,4.2,5.3,2.2,0.6,0.1,1.6,2.6,16.5
Bonzi Wells,29,52,41,32.4,5.5,11.8,0.46299999999999997,0.2,0.9,0.222,5.3,10.9,0.48200000000000004,0.47100000000000003,2.5,3.7,0.679,2.7,5.0,7.7,2.8,1.8,0.5,2.4,3.0,13.6
Kenny Thomas,28,82,55,28.0,3.7,7.4,0.505,0.0,0.0,0.0,3.7,7.4,0.506,0.505,1.7,2.5,0.6759999999999999,2.4,5.1,7.5,2.0,0.9,0.5,1.6,2.4,9.1
Shareef Abdur-Rahim,29,72,30,27.2,4.6,8.8,0.525,0.1,0.3,0.22699999999999998,4.5,8.5,0.536,0.529,3.0,3.9,0.784,1.5,3.5,5.0,2.1,0.7,0.6,1.5,3.2,12.3
Kevin Martin,22,72,41,26.6,3.6,7.6,0.48,0.9,2.5,0.369,2.7,5.1,0.534,0.54,2.6,3.1,0.847,0.8,2.8,3.6,1.3,0.8,0.1,1.1,1.9,10.8
Francisco García,24,67,11,19.4,1.9,4.9,0.4,0.6,2.0,0.285,1.4,2.8,0.484,0.46,1.2,1.5,0.772,0.6,2.2,2.8,1.4,0.6,0.7,1.1,2.0,5.6
Jason Hart,27,66,0,12.4,1.3,3.3,0.389,0.1,0.5,0.29,1.2,2.9,0.405,0.41,0.6,0.8,0.6609999999999999,0.2,0.9,1.1,1.1,0.5,0.1,0.7,1.3,3.3
Brian Skinner,29,38,0,11.3,1.0,1.8,0.551,0.0,0.0,,1.0,1.8,0.551,0.551,0.3,0.7,0.444,0.8,1.9,2.7,0.4,0.3,0.5,0.5,1.4,2.3
Corliss Williamson,32,37,0,9.8,1.2,2.8,0.41700000000000004,0.1,0.1,1.0,1.1,2.7,0.406,0.42700000000000005,1.0,1.3,0.7759999999999999,0.6,1.2,1.8,0.4,0.2,0.1,0.8,1.5,3.4
Ronnie Price,22,29,0,5.2,0.7,2.0,0.36200000000000004,0.2,0.9,0.222,0.5,1.1,0.484,0.414,0.4,0.4,1.0,0.2,0.3,0.5,0.4,0.2,0.0,0.3,0.3,2.1
Vitaly Potapenko,30,9,0,3.6,0.6,0.8,0.7140000000000001,0.0,0.0,,0.6,0.8,0.7140000000000001,0.7140000000000001,0.0,0.0,,0.1,0.1,0.2,0.2,0.0,0.0,0.2,0.7,1.1
Jamal Sampson,22,12,0,3.3,0.4,0.6,0.7140000000000001,0.0,0.0,,0.4,0.6,0.7140000000000001,0.7140000000000001,0.0,0.2,0.0,0.4,1.1,1.5,0.4,0.0,0.3,0.0,0.4,0.8
Sergei Monia,22,3,0,2.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.7
