SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2006,19,NOK,Chris Paul,20,78,78,36.0,5.2,12.1,0.43,0.6,2.3,0.28,4.6,9.9,0.46,0.46,5.1,6.0,0.85,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1
2006,19,NOK,David West,25,74,74,34.1,7.2,14.0,0.51,0.0,0.1,0.27,7.1,13.9,0.51,0.51,2.7,3.2,0.84,2.3,5.1,7.4,1.2,0.8,0.9,1.4,2.9,17.1
2006,19,NOK,P.J. Brown,36,75,73,31.7,3.6,7.8,0.46,0.0,0.0,,3.6,7.8,0.46,0.46,1.9,2.2,0.83,2.4,4.9,7.3,1.2,0.6,0.7,1.2,2.9,9.0
2006,19,NOK,Desmond Mason,28,70,55,30.0,3.9,9.9,0.4,0.0,0.1,0.17,3.9,9.8,0.4,0.4,2.9,4.3,0.68,0.9,3.3,4.3,0.9,0.6,0.2,1.6,1.9,10.8
2006,19,NOK,Speedy Claxton,27,71,3,28.4,4.3,10.4,0.41,0.2,0.9,0.27,4.0,9.5,0.43,0.42,3.5,4.5,0.77,0.5,2.2,2.7,4.8,1.5,0.1,2.2,2.5,12.3
2006,19,NOK,Rasual Butler,26,79,20,23.7,3.3,8.0,0.41,1.2,3.1,0.38,2.1,4.9,0.42,0.48,1.0,1.4,0.69,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7
2006,19,NOK,Marc Jackson,31,27,10,22.0,4.0,8.2,0.49,0.0,0.1,0.5,4.0,8.1,0.49,0.49,1.0,1.3,0.82,2.1,2.7,4.7,0.8,0.3,0.1,1.4,2.1,9.1
2006,19,NOK,Aaron Williams,34,34,2,20.4,2.4,4.6,0.52,0.0,0.0,,2.4,4.6,0.52,0.52,1.0,1.5,0.67,1.7,3.1,4.9,0.5,0.4,0.5,0.7,3.2,5.8
2006,19,NOK,Kirk Snyder,22,68,45,19.3,3.0,6.7,0.45,0.7,1.9,0.36,2.3,4.8,0.49,0.5,1.3,1.7,0.74,0.8,1.6,2.4,1.5,0.4,0.3,1.0,1.6,8.0
2006,19,NOK,Linton Johnson,25,27,7,18.1,2.1,5.1,0.4,0.5,1.3,0.36,1.6,3.8,0.42,0.45,0.6,0.9,0.74,1.5,2.8,4.3,0.4,0.4,0.4,0.9,2.0,5.3
2006,19,NOK,J.R. Smith,20,55,25,18.0,2.6,6.7,0.39,0.9,2.5,0.37,1.7,4.1,0.41,0.46,1.5,1.8,0.82,0.3,1.7,2.0,1.1,0.7,0.1,1.0,1.6,7.7
2006,19,NOK,Chris Andersen,27,32,2,17.8,1.8,3.1,0.57,0.0,0.0,,1.8,3.1,0.57,0.57,1.5,3.2,0.48,1.9,2.9,4.8,0.2,0.3,1.3,0.8,2.6,5.0
2006,19,NOK,BoAtjan Nachbar,25,25,13,16.2,1.7,5.0,0.34,0.7,2.3,0.3,1.0,2.7,0.37,0.41,1.0,1.4,0.69,0.2,1.8,2.0,0.9,0.5,0.2,0.8,2.1,5.0
2006,19,NOK,Marcus Fizer,27,3,0,13.0,3.0,5.7,0.53,0.3,0.3,1.0,2.7,5.3,0.5,0.56,0.3,0.7,0.5,0.3,2.0,2.3,0.3,0.0,0.0,0.7,1.7,6.7
2006,19,NOK,Moochie Norris,32,16,0,11.4,1.3,2.9,0.43,0.3,0.6,0.44,1.0,2.4,0.42,0.47,1.0,1.6,0.64,0.2,1.1,1.3,1.3,0.4,0.0,1.1,1.1,3.8
2006,19,NOK,Jackson Vroman,24,41,2,9.9,0.6,1.6,0.39,0.0,0.0,,0.6,1.6,0.39,0.39,0.5,1.1,0.48,0.8,1.3,2.1,0.3,0.3,0.3,0.5,1.9,1.8
2006,19,NOK,Brandon Bass,20,29,1,9.2,1.0,2.4,0.4,0.0,0.0,,1.0,2.4,0.4,0.4,0.4,0.7,0.63,0.6,1.7,2.3,0.1,0.1,0.2,0.4,0.6,2.3
2006,19,NOK,Maciej Lampe,20,2,0,8.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.5,1.5,2.0,1.0,0.0,0.0,0.5,1.0,0.0
2006,19,NOK,Arvydas Macijauskas,26,19,0,7.1,0.7,2.2,0.34,0.2,0.6,0.25,0.6,1.5,0.38,0.38,0.7,0.8,0.87,0.2,0.4,0.5,0.3,0.4,0.0,0.4,0.5,2.3
