Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
739,Cheick Diallo,1996-09-13,7.0,0.0,48.0,4.9,11.7,0.42,0.0,0.0,0,4.9,11.7,0.42,0.0,0.0,0,3.9,4.9,8.8,0.0,1.0,1.0,1.0,8.8,9.7,92.0,110.0
