Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,30,260,WAS,Washington Wizards,23.0,NBA,PG,75.0,1392.0,10.9,0.51,0.5,0.16,1.4,8.2,4.7,25.8,2.1,0.4,22.7,17.9,0.1,0.7,0.7,0.03,-1.5,-1.2,-2.7,-0.2
2005,30,260,WAS,Washington Wizards,24.0,NBA,PG,44.0,648.0,8.4,0.47,0.5,0.22,3.0,9.5,6.2,16.2,1.0,0.0,16.0,16.4,0.0,0.2,0.3,0.02,-2.1,-1.9,-4.0,-0.3
2006,25,260,POR,Portland Trail Blazers,25.0,NBA,PG,68.0,1781.0,14.5,0.55,0.39,0.19,1.7,8.2,4.9,29.0,1.3,0.2,14.0,15.8,3.0,-0.2,2.8,0.08,1.0,-2.0,-1.0,0.4
2007,31,260,TOT,Total After Trade,26.0,NBA,PG,82.0,2225.0,9.9,0.49,0.41,0.13,1.1,7.5,4.3,26.1,1.4,0.3,19.4,13.0,1.0,1.1,2.1,0.04,-1.3,-0.7,-2.0,0.0
2007,17,260,MIL,Milwaukee Bucks,26.0,NBA,PG,33.0,583.0,6.8,0.44,0.53,0.16,1.4,7.8,4.5,20.3,0.9,0.4,16.9,12.8,-0.1,0.0,-0.1,-0.01,-2.8,-1.4,-4.2,-0.3
2007,8,260,DEN,Denver Nuggets,26.0,NBA,PG,49.0,1642.0,11.0,0.51,0.37,0.12,1.0,7.4,4.3,28.2,1.5,0.2,20.2,13.1,1.1,1.1,2.2,0.06,-0.8,-0.5,-1.2,0.3
2008,25,260,POR,Portland Trail Blazers,27.0,NBA,PG,81.0,2424.0,12.0,0.52,0.47,0.1,1.5,7.9,4.7,27.1,1.2,0.1,14.5,15.3,2.5,1.3,3.8,0.08,0.1,-0.6,-0.5,0.9
2009,25,260,POR,Portland Trail Blazers,28.0,NBA,PG,69.0,2188.0,14.4,0.56,0.51,0.12,1.6,8.4,4.9,25.1,1.7,0.1,13.7,17.0,4.1,1.7,5.8,0.13,1.7,-0.2,1.5,1.9
2010,31,260,TOT,Total After Trade,29.0,NBA,PG,80.0,2159.0,11.6,0.54,0.56,0.09,1.2,9.4,5.2,26.9,1.4,0.2,19.1,14.5,1.9,1.4,3.3,0.07,-0.1,-0.4,-0.5,0.8
2010,25,260,POR,Portland Trail Blazers,29.0,NBA,PG,51.0,1397.0,11.2,0.53,0.58,0.09,1.3,9.2,5.2,22.5,1.4,0.1,15.0,14.8,1.3,1.1,2.4,0.08,0.1,0.1,0.2,0.8
2010,13,260,LAC,Los Angeles Clippers,29.0,NBA,PG,29.0,762.0,12.3,0.57,0.52,0.1,0.9,9.6,5.2,34.9,1.4,0.4,26.6,14.1,0.6,0.3,0.9,0.06,-0.5,-1.3,-1.8,0.0
2011,14,260,LAL,Los Angeles Lakers,30.0,NBA,PG,79.0,1581.0,7.5,0.5,0.63,0.1,1.4,9.5,5.6,15.0,1.3,0.1,18.6,11.3,0.3,1.5,1.8,0.06,-2.6,0.2,-2.3,-0.1
2012,14,260,LAL,Los Angeles Lakers,31.0,NBA,PG,53.0,1237.0,8.5,0.49,0.59,0.1,0.9,6.6,3.8,21.0,1.7,0.1,20.5,13.0,0.2,0.8,1.0,0.04,-2.5,0.0,-2.5,-0.2
2013,14,260,LAL,Los Angeles Lakers,32.0,NBA,PG,45.0,1175.0,11.7,0.57,0.63,0.13,2.0,10.1,6.2,21.9,1.5,0.4,17.8,13.2,1.6,0.8,2.4,0.1,0.1,0.4,0.5,0.7
2014,31,260,TOT,Total After Trade,33.0,NBA,PG,55.0,1498.0,11.0,0.51,0.6,0.12,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,0.7,1.1,1.8,0.06,-1.2,0.1,-1.1,0.4
2014,14,260,LAL,Los Angeles Lakers,33.0,NBA,PG,27.0,891.0,12.1,0.52,0.56,0.15,1.0,11.4,6.2,33.0,1.9,0.2,22.2,15.7,0.4,0.3,0.8,0.04,-0.7,-0.5,-1.2,0.2
2014,10,260,GSW,Golden State Warriors,33.0,NBA,PG,28.0,607.0,9.4,0.49,0.66,0.07,0.9,9.0,5.0,22.7,1.6,0.7,20.1,11.2,0.3,0.7,1.1,0.08,-2.0,0.9,-1.0,0.2
2015,25,260,POR,Portland Trail Blazers,34.0,NBA,PG,81.0,1529.0,9.5,0.51,0.67,0.12,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,0.7,1.4,2.1,0.07,-1.8,0.0,-1.8,0.1
2016,9,260,DET,Detroit Pistons,35.0,NBA,PG,58.0,986.0,9.8,0.51,0.63,0.08,1.0,9.2,4.9,29.5,1.2,0.4,24.6,14.6,0.3,0.8,1.1,0.05,-1.7,-0.7,-2.4,-0.1
