Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2250,Anthony Parker,1975-06-19,22.0,22.0,767.0,5.3,12.37,0.43,2.1,5.3,0.4,3.23,7.03,0.46,3.97,4.93,0.8,0.67,5.83,6.43,2.07,1.5,0.47,1.47,3.27,16.67,111.67,111.0
