Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2714,Kirk Snyder,"June 5, 1983",247.0,4301.0,12.72,0.54,0.23,0.29,5.12,12.27,8.63,12.3,1.23,1.48,14.62,18.8,2.4,3.2,5.6,0.07,-0.68,-0.35,-1.03,0.13
