Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,26,498,SAC,Sacramento Kings,21.0,NBA,SF,77.0,31.0,1931.0,5.6,12.5,0.45,1.4,3.8,0.37,4.2,8.7,0.48,2.2,3.2,0.67,1.4,5.1,6.5,1.8,1.0,0.3,1.8,2.3,14.8
2011,26,498,SAC,Sacramento Kings,22.0,NBA,SF,71.0,27.0,1702.0,4.8,11.5,0.41,1.9,5.2,0.37,2.8,6.3,0.44,1.4,2.1,0.67,1.6,4.9,6.5,1.6,1.1,0.3,1.4,2.4,12.9
2012,6,498,CLE,Cleveland Cavaliers,23.0,NBA,SF,65.0,35.0,1341.0,4.5,11.1,0.4,1.4,4.5,0.32,3.0,6.6,0.46,2.0,2.9,0.68,1.7,4.4,6.1,1.8,1.0,0.6,1.7,3.1,12.3
2013,6,498,CLE,Cleveland Cavaliers,24.0,NBA,SF,43.0,1.0,503.0,4.5,11.5,0.39,1.8,5.4,0.33,2.7,6.0,0.45,1.6,2.9,0.54,1.4,6.7,8.2,2.0,1.8,0.9,1.6,3.2,12.4
2014,11,498,HOU,Houston Rockets,25.0,NBA,PF,71.0,2.0,1283.0,4.9,11.5,0.42,1.7,4.9,0.35,3.1,6.6,0.48,2.3,3.4,0.68,1.5,5.8,7.3,2.5,1.2,0.4,2.0,2.8,13.7
2015,26,498,SAC,Sacramento Kings,26.0,NBA,SF,67.0,19.0,1416.0,5.3,10.9,0.49,0.9,2.2,0.4,4.4,8.6,0.51,3.6,4.9,0.73,1.4,5.2,6.6,2.6,0.8,0.2,2.2,2.7,15.1
2016,26,498,SAC,Sacramento Kings,27.0,NBA,PF,69.0,21.0,1880.0,5.7,11.9,0.48,2.1,5.2,0.41,3.6,6.7,0.54,2.0,3.0,0.65,1.1,6.7,7.9,1.8,1.1,0.3,1.8,2.9,15.6
2017,31,498,TOT,Total After Trade,28.0,NBA,PF,36.0,2.0,643.0,4.3,9.2,0.47,0.8,2.4,0.35,3.5,6.8,0.51,1.0,1.6,0.59,1.5,4.8,6.3,2.1,1.3,0.2,1.6,2.8,10.4
2017,26,498,SAC,Sacramento Kings,28.0,NBA,PF,22.0,2.0,397.0,4.8,10.6,0.45,1.0,2.6,0.38,3.8,8.0,0.48,1.1,1.9,0.57,1.8,6.3,8.2,2.4,0.9,0.1,1.5,2.1,11.7
2017,19,498,NOP,New Orleans Pelicans,28.0,NBA,PF,1.0,0.0,24.0,7.5,13.5,0.56,3.0,6.0,0.5,4.5,7.5,0.6,0.0,0.0,,1.5,1.5,3.0,0.0,0.0,0.0,3.0,4.5,18.0
2017,18,498,MIN,Minnesota Timberwolves,28.0,NBA,PF,13.0,0.0,222.0,3.1,6.2,0.5,0.3,1.6,0.2,2.8,4.5,0.61,0.8,1.3,0.62,1.0,2.3,3.2,1.8,2.1,0.3,1.6,3.9,7.3
2018,10,498,GSW,Golden State Warriors,29.0,NBA,SF,53.0,7.0,740.0,5.8,10.1,0.58,0.5,1.1,0.46,5.4,9.0,0.6,2.4,3.4,0.72,1.5,8.3,9.7,2.5,0.9,0.9,1.8,3.5,14.6
2019,15,498,MEM,Memphis Grizzlies,30.0,NBA,SF,36.0,0.0,520.0,6.0,11.1,0.53,1.0,3.0,0.35,4.9,8.2,0.6,2.7,4.0,0.67,1.2,6.8,8.0,1.8,1.4,0.6,1.6,2.4,15.6
