SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2010,4,CHA,Gerald Wallace,27,76,76,3119,7.8,16.1,0.48,0.9,2.4,0.37,6.9,13.7,0.5,7.2,9.3,0.78,2.6,10.4,13.0,2.7,2.0,1.4,3.0,3.3,23.6,,113,100
2010,4,CHA,Boris Diaw,27,82,82,2906,6.8,14.1,0.48,1.2,3.8,0.32,5.6,10.4,0.54,2.1,2.7,0.77,2.4,5.4,7.8,5.9,1.1,1.0,3.3,4.0,16.9,,107,105
2010,4,CHA,Stephen Jackson,31,72,72,2829,10.2,24.1,0.42,2.2,6.6,0.33,8.0,17.5,0.46,5.9,7.5,0.79,1.4,5.5,6.9,4.8,2.2,0.7,4.4,3.4,28.5,,100,103
2010,4,CHA,Raymond Felton,25,80,80,2643,7.8,17.0,0.46,1.2,3.1,0.38,6.6,13.9,0.48,2.7,3.5,0.76,1.1,4.7,5.8,9.0,2.5,0.4,3.4,3.5,19.5,,107,103
2010,4,CHA,D.J. Augustin,22,80,2,1472,6.1,15.7,0.39,2.5,6.4,0.39,3.5,9.3,0.38,3.7,4.7,0.78,0.4,3.1,3.5,7.0,1.6,0.2,2.7,4.6,18.3,,106,107
2010,4,CHA,Tyson Chandler,27,51,27,1163,5.0,8.7,0.57,0.0,0.0,,5.0,8.7,0.57,5.3,7.2,0.73,5.2,9.4,14.6,0.7,0.8,2.5,4.2,6.3,15.2,,107,102
2010,4,CHA,Ronald Murray,30,46,1,993,8.6,22.0,0.39,2.2,7.0,0.31,6.4,15.0,0.42,5.0,7.0,0.71,0.8,4.4,5.2,4.5,1.5,0.6,3.5,4.1,24.3,,96,105
2010,4,CHA,Nazr Mohammed,32,58,29,984,10.2,18.5,0.55,0.0,0.0,,10.2,18.5,0.55,4.4,6.7,0.65,6.2,10.3,16.4,1.5,0.8,2.3,2.9,5.7,24.8,,113,101
2010,4,CHA,Stephen Graham,27,70,8,804,7.9,15.9,0.5,1.1,3.3,0.32,6.8,12.6,0.54,2.8,4.3,0.65,1.6,7.3,8.9,1.5,1.3,0.7,2.4,6.2,19.6,,104,104
2010,4,CHA,Theo Ratliff,36,28,26,624,4.6,9.9,0.47,0.0,0.0,,4.6,9.9,0.47,3.1,3.9,0.78,3.7,6.2,10.0,1.4,0.8,3.7,2.1,5.1,12.3,,106,103
2010,4,CHA,Tyrus Thomas,23,25,0,542,9.3,21.1,0.44,0.0,0.2,0.0,9.3,20.9,0.45,6.1,8.3,0.73,3.8,11.1,14.9,2.3,2.3,3.6,3.9,6.4,24.7,,98,96
2010,4,CHA,Derrick Brown,22,57,0,535,6.8,14.6,0.46,0.2,0.7,0.29,6.6,13.9,0.47,4.8,7.1,0.67,3.1,4.7,7.7,1.9,2.1,1.0,1.9,5.3,18.5,,107,104
2010,4,CHA,Gerald Henderson,22,43,0,355,5.5,15.6,0.36,0.6,2.8,0.21,4.9,12.7,0.39,5.2,7.0,0.74,2.2,6.0,8.2,1.9,1.5,1.3,2.1,3.7,16.9,,96,104
2010,4,CHA,Larry Hughes,31,14,2,295,6.3,19.3,0.33,2.7,7.6,0.36,3.6,11.7,0.31,5.2,6.1,0.85,1.3,4.5,5.8,5.0,2.2,0.7,3.4,3.1,20.5,,96,104
2010,4,CHA,DeSagana Diop,28,27,0,262,3.0,5.9,0.52,0.0,0.0,,3.0,5.9,0.52,0.4,1.8,0.22,4.9,8.3,13.2,1.0,1.0,2.8,2.4,6.3,6.5,,94,101
2010,4,CHA,Raja Bell,33,5,5,157,8.1,18.6,0.44,3.0,8.1,0.38,5.1,10.5,0.48,1.0,1.0,1.0,1.7,5.4,7.1,3.4,1.4,0.7,1.7,4.4,20.3,,109,105
2010,4,CHA,Vladimir RadmanoviA,29,8,0,133,5.6,16.8,0.33,2.8,8.8,0.32,2.8,8.0,0.35,1.6,2.4,0.67,3.2,8.4,11.6,2.8,1.2,0.4,2.0,7.2,15.6,,95,104
2010,4,CHA,Acie Law,25,9,0,33,8.0,25.8,0.31,0.0,1.6,0.0,8.0,24.1,0.33,9.7,11.3,0.86,0.0,1.6,1.6,4.8,1.6,1.6,4.8,4.8,25.8,,84,106
2010,4,CHA,Alexis AjinAa,21,6,0,30,8.9,17.7,0.5,0.0,0.0,,8.9,17.7,0.5,0.0,1.8,0.0,1.8,5.3,7.1,0.0,1.8,1.8,3.5,8.9,17.7,,81,103
