PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Corey Brewer,23,82,82,2482,8.2,19.1,0.431,1.7,4.8,0.34600000000000003,6.6,14.3,0.45899999999999996,3.3,5.2,0.648,1.4,4.2,5.6,3.9,2.4,0.6,3.3,4.5,21.5,,98,111
Al Jefferson,25,76,76,2463,11.4,22.8,0.498,0.0,0.1,0.0,11.4,22.7,0.5,3.7,5.4,0.68,3.7,10.6,14.3,2.8,1.3,2.0,2.8,4.2,26.4,,106,108
Jonny Flynn,20,81,81,2339,8.5,20.3,0.41700000000000004,1.6,4.6,0.358,6.8,15.7,0.434,4.8,5.8,0.826,0.5,3.6,4.1,7.6,1.8,0.0,5.0,2.1,23.4,,97,114
Ryan Gomes,27,76,64,2210,7.4,16.5,0.447,1.7,4.5,0.37200000000000005,5.7,12.0,0.475,2.4,2.8,0.825,1.7,6.1,7.9,2.8,1.4,0.4,2.1,3.5,18.8,,106,113
Ramon Sessions,23,82,1,1732,7.3,16.0,0.456,0.0,0.4,0.067,7.3,15.6,0.467,4.8,6.7,0.7170000000000001,1.7,4.5,6.2,7.4,1.6,0.1,4.0,4.0,19.4,,101,113
Kevin Love,21,60,22,1714,8.5,18.8,0.45,1.0,3.1,0.33,7.5,15.7,0.474,6.6,8.0,0.815,6.6,12.6,19.2,4.0,1.3,0.7,3.4,4.0,24.5,,113,109
Damien Wilkins,30,80,31,1585,5.2,12.0,0.433,0.6,1.9,0.295,4.6,10.1,0.45899999999999996,3.2,4.1,0.7979999999999999,2.3,5.6,7.8,4.3,2.1,0.8,2.4,4.5,14.2,,105,111
Wayne Ellington,22,76,1,1384,6.9,16.2,0.424,2.3,5.8,0.395,4.5,10.3,0.441,2.2,2.5,0.871,1.2,4.5,5.7,2.7,0.7,0.2,2.7,2.6,18.2,,101,115
Ryan Hollins,25,73,27,1223,6.9,12.4,0.5579999999999999,0.0,0.0,0.0,6.9,12.3,0.56,4.5,6.5,0.69,3.2,5.2,8.5,2.1,0.8,1.6,3.9,8.1,18.3,,105,113
Sasha Pavlović,26,71,0,877,6.2,17.1,0.363,2.0,6.7,0.297,4.2,10.4,0.40700000000000003,0.6,1.5,0.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,,83,113
Darko Miličić,24,24,18,614,7.5,15.2,0.49200000000000005,0.0,0.1,0.0,7.5,15.1,0.495,1.2,2.3,0.536,3.4,7.4,10.8,3.5,1.5,2.7,2.7,6.1,16.2,,100,109
Oleksiy Pecherov,24,44,5,447,8.6,21.0,0.41,1.6,5.8,0.26899999999999996,7.0,15.2,0.46299999999999997,3.2,3.6,0.9059999999999999,3.6,10.3,13.9,1.2,1.0,1.6,3.6,6.1,22.0,,95,109
Nathan Jawai,23,39,2,412,5.9,13.5,0.441,0.0,0.1,0.0,5.9,13.3,0.445,3.2,4.6,0.684,5.9,6.7,12.6,2.9,1.2,1.1,3.3,7.0,15.0,,100,112
Brian Cardinal,32,29,0,267,2.6,6.7,0.389,0.6,1.7,0.33299999999999996,2.1,5.1,0.40700000000000003,3.2,3.4,0.9440000000000001,1.3,4.1,5.4,4.5,1.7,0.6,1.3,10.5,9.0,,118,113
Alando Tucker,25,4,0,25,8.0,18.0,0.444,0.0,0.0,,8.0,18.0,0.444,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,0.0,2.0,2.0,16.0,,91,117
Jason Hart,31,1,0,5,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,50,98
