Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",23.0,NBA,PG,80.0,78.0,2442.0,4.3,11.2,0.38,0.6,2.6,0.24,3.6,8.6,0.42,1.9,2.7,0.7,1.1,3.2,4.4,9.5,2.0,0.6,4.0,3.7,11.1
2003,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",24.0,NBA,PG,73.0,69.0,2237.0,3.5,8.9,0.4,0.7,2.7,0.28,2.8,6.3,0.45,1.3,1.8,0.71,0.9,3.3,4.2,8.8,2.0,0.3,3.1,3.2,9.1
2004,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",25.0,NBA,PG,52.0,43.0,1378.0,4.0,9.7,0.41,2.0,5.4,0.37,2.0,4.3,0.47,1.3,1.8,0.73,0.7,2.8,3.6,7.9,2.2,0.4,2.9,3.4,11.3
2005,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",26.0,NBA,PG,40.0,40.0,1301.0,6.0,14.4,0.42,1.6,4.3,0.37,4.4,10.1,0.44,3.4,4.5,0.74,0.7,3.7,4.4,7.1,2.2,0.3,3.7,3.1,17.0
2006,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",27.0,NBA,PG,42.0,27.0,1122.0,5.1,12.4,0.41,0.5,2.2,0.23,4.6,10.1,0.45,1.9,2.9,0.64,1.1,3.1,4.3,6.8,1.6,0.2,3.5,3.1,12.5
2007,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",28.0,NBA,PG,72.0,72.0,2243.0,5.6,14.3,0.39,1.0,3.1,0.32,4.6,11.2,0.41,2.8,3.8,0.72,1.0,2.9,3.9,7.9,1.9,0.4,3.2,3.0,14.8
2008,12,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",29.0,NBA,PG,39.0,36.0,1293.0,4.9,12.9,0.38,1.1,3.9,0.28,3.8,9.0,0.42,2.0,2.8,0.72,0.7,3.3,3.9,9.1,1.8,0.3,3.6,2.7,12.9
2010,15,2889,MEM,Memphis Grizzlies,Jamaal Tinsley,"February 28, 1978",31.0,NBA,PG,38.0,1.0,589.0,3.2,8.6,0.37,0.4,2.4,0.18,2.8,6.2,0.45,1.3,1.7,0.82,0.7,3.4,4.0,6.6,2.0,0.3,3.9,4.1,8.1
2012,29,2889,UTA,Utah Jazz,Jamaal Tinsley,"February 28, 1978",33.0,NBA,PG,37.0,1.0,507.0,4.0,10.0,0.4,0.7,2.6,0.27,3.3,7.4,0.45,0.9,1.2,0.76,0.4,2.8,3.2,8.7,1.2,0.6,3.7,3.3,9.7
2013,29,2889,UTA,Utah Jazz,Jamaal Tinsley,"February 28, 1978",34.0,NBA,PG,66.0,32.0,1221.0,2.5,6.9,0.37,1.1,3.7,0.31,1.4,3.2,0.44,0.5,0.8,0.69,0.5,2.9,3.4,8.6,1.9,0.4,3.1,3.1,6.8
2014,29,2889,UTA,Utah Jazz,Jamaal Tinsley,"February 28, 1978",35.0,NBA,PG,8.0,5.0,110.0,1.3,6.5,0.2,0.3,4.9,0.07,1.0,1.6,0.6,0.0,0.0,,0.7,2.9,3.6,7.5,0.7,0.0,2.9,3.3,2.9
