Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,6,1099,CLE,Cleveland Cavaliers,22.0,NBA,SG,20.0,0.0,5.8,0.8,2.0,0.38,0.3,1.1,0.27,0.5,0.9,0.53,0.46,0.2,0.3,0.67,0.4,0.5,0.9,0.3,0.3,0.2,0.3,0.5,2.0
2011,27,1099,SAS,San Antonio Spurs,23.0,NBA,SG,8.0,0.0,11.5,2.1,4.4,0.49,0.9,2.4,0.37,1.3,2.0,0.62,0.59,0.0,0.0,,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9,5.1
2012,27,1099,SAS,San Antonio Spurs,24.0,NBA,SG,66.0,38.0,23.1,3.2,7.2,0.44,1.5,3.5,0.44,1.7,3.7,0.45,0.55,1.2,1.5,0.79,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1
2013,27,1099,SAS,San Antonio Spurs,25.0,NBA,SG,80.0,80.0,27.5,3.7,8.3,0.45,2.2,5.2,0.43,1.5,3.1,0.48,0.58,0.8,1.0,0.85,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5
2014,27,1099,SAS,San Antonio Spurs,26.0,NBA,SG,68.0,59.0,24.3,3.2,7.4,0.43,1.9,4.7,0.42,1.3,2.8,0.46,0.56,0.7,0.9,0.79,0.4,3.0,3.4,1.5,1.0,0.9,1.1,1.6,9.1
2015,27,1099,SAS,San Antonio Spurs,27.0,NBA,SG,81.0,80.0,28.5,4.0,9.1,0.44,2.4,5.6,0.42,1.6,3.5,0.47,0.57,1.4,1.6,0.87,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7
2016,27,1099,SAS,San Antonio Spurs,28.0,NBA,SG,79.0,79.0,26.1,2.7,7.1,0.38,1.5,4.4,0.33,1.2,2.7,0.45,0.48,0.4,0.6,0.74,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2
2017,27,1099,SAS,San Antonio Spurs,29.0,NBA,SG,68.0,68.0,26.6,2.6,6.6,0.39,1.7,4.6,0.38,0.9,2.0,0.42,0.52,0.4,0.5,0.84,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,7.3
2018,27,1099,SAS,San Antonio Spurs,30.0,NBA,SG,70.0,60.0,25.6,3.1,8.0,0.39,1.7,4.6,0.36,1.4,3.4,0.42,0.49,0.7,0.9,0.77,0.6,3.0,3.6,1.6,0.9,1.1,1.1,1.7,8.6
2019,28,1099,TOR,Toronto Raptors,31.0,NBA,SG,80.0,80.0,27.7,3.7,7.9,0.46,2.5,5.4,0.46,1.2,2.4,0.49,0.62,0.5,0.6,0.84,0.8,3.2,4.0,1.6,0.9,0.7,0.9,2.1,10.3
2020,14,1099,LAL,Los Angeles Lakers,32.0,NBA,SG,68.0,68.0,24.8,2.9,7.0,0.42,1.8,4.8,0.37,1.1,2.2,0.52,0.54,0.5,0.7,0.69,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,8.0
2021,23,1099,PHI,Philadelphia 76Ers,33.0,NBA,SF,16.0,16.0,28.2,3.3,8.6,0.38,2.4,6.6,0.37,0.8,2.0,0.41,0.52,0.5,0.7,0.73,1.1,2.6,3.8,2.6,1.2,0.8,1.6,1.9,9.4
