Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2015,20.0,BOS,NBA,PG,4,3,90,14,29,0.483,3,13,0.231,11,16,0.688,0.534,8,15,0.533,5,6,11,5,1,1,4,12,39,,0
2016,21.0,BOS,NBA,PG,6,1,193,22,60,0.367,11,32,0.344,11,28,0.393,0.458,17,21,0.81,8,19,27,18,10,5,15,17,72,,0
2017,22.0,BOS,NBA,SG,18,3,538,47,134,0.351,29,73,0.397,18,61,0.295,0.459,32,50,0.64,23,62,85,85,27,16,38,51,155,,0
2018,23.0,BOS,NBA,SG,15,4,449,48,143,0.336,15,68,0.221,33,75,0.44,0.388,36,49,0.735,14,42,56,80,26,10,36,44,147,,0
2019,24.0,BOS,NBA,SG,2,0,32,1,11,0.091,1,11,0.091,0,0,,0.136,4,6,0.667,4,0,4,4,3,0,3,3,7,,0
2020,25.0,BOS,NBA,SG,17,16,648,78,198,0.394,41,123,0.333,37,75,0.493,0.497,49,56,0.875,10,79,89,78,21,8,45,55,246,,1
