Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2015,2,2664,BOS,Boston Celtics,Marcus Smart,"March 6, 1994",20.0,NBA,PG,4,3,90,14,29,0.48,3,13,0.23,11,16,0.69,0.53,8,15,0.53,5,6,11,5,1,1,4,12,39,,0
2016,2,2664,BOS,Boston Celtics,Marcus Smart,"March 6, 1994",21.0,NBA,PG,6,1,193,22,60,0.37,11,32,0.34,11,28,0.39,0.46,17,21,0.81,8,19,27,18,10,5,15,17,72,,0
2017,2,2664,BOS,Boston Celtics,Marcus Smart,"March 6, 1994",22.0,NBA,SG,18,3,538,47,134,0.35,29,73,0.4,18,61,0.3,0.46,32,50,0.64,23,62,85,85,27,16,38,51,155,,0
2018,2,2664,BOS,Boston Celtics,Marcus Smart,"March 6, 1994",23.0,NBA,SG,15,4,449,48,143,0.34,15,68,0.22,33,75,0.44,0.39,36,49,0.74,14,42,56,80,26,10,36,44,147,,0
2019,2,2664,BOS,Boston Celtics,Marcus Smart,"March 6, 1994",24.0,NBA,SG,2,0,32,1,11,0.09,1,11,0.09,0,0,,0.14,4,6,0.67,4,0,4,4,3,0,3,3,7,,0
2020,2,2664,BOS,Boston Celtics,Marcus Smart,"March 6, 1994",25.0,NBA,SG,17,16,648,78,198,0.39,41,123,0.33,37,75,0.49,0.5,49,56,0.88,10,79,89,78,21,8,45,55,246,,1
