SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,14,LAL,Kobe Bryant,31,23,23,923,9.1,19.9,0.46,1.9,5.1,0.37,7.2,14.8,0.49,6.0,7.1,0.84,1.0,4.4,5.4,4.9,1.2,0.6,3.1,2.9,26.2
2010,14,LAL,Pau Gasol,29,23,23,913,6.5,12.1,0.54,0.0,0.1,0.0,6.5,11.9,0.55,4.7,6.2,0.76,3.6,6.4,10.1,3.2,0.4,1.9,1.7,2.5,17.7
2010,14,LAL,Metta World Peace,30,23,23,839,4.3,10.9,0.4,1.5,5.0,0.29,2.9,5.9,0.49,0.9,1.6,0.58,1.4,2.5,3.9,2.1,1.5,0.5,1.1,2.9,11.1
2010,14,LAL,Derek Fisher,35,23,23,754,3.9,8.7,0.45,1.3,3.6,0.36,2.6,5.2,0.51,2.2,2.7,0.82,0.4,2.3,2.8,3.1,1.3,0.0,1.7,4.0,11.3
2010,14,LAL,Lamar Odom,30,23,0,667,4.9,10.5,0.47,0.5,2.2,0.24,4.4,8.3,0.53,1.6,2.7,0.6,3.2,7.4,10.7,2.5,0.8,1.1,1.5,4.5,12.0
2010,14,LAL,Andrew Bynum,22,23,23,561,5.1,9.6,0.54,0.0,0.0,,5.1,9.6,0.54,2.4,3.6,0.68,3.8,6.4,10.2,0.8,0.4,2.3,1.3,3.9,12.7
2010,14,LAL,Shannon Brown,24,23,0,324,4.7,11.9,0.39,1.0,3.6,0.28,3.7,8.3,0.44,2.2,3.1,0.71,0.8,2.4,3.2,2.2,1.1,0.8,1.4,4.1,12.6
2010,14,LAL,Jordan Farmar,23,23,0,301,4.5,11.2,0.4,2.4,6.0,0.4,2.2,5.3,0.41,1.1,1.6,0.69,0.1,3.1,3.2,3.8,2.0,0.0,2.4,3.6,12.6
2010,14,LAL,Luke Walton,29,16,0,96,2.6,8.6,0.3,0.7,3.4,0.22,1.9,5.2,0.36,0.7,1.5,0.5,0.0,3.0,3.0,5.2,0.4,0.7,1.5,4.9,6.8
2010,14,LAL,Sasha VujaAiA,25,10,0,76,4.7,10.9,0.44,2.8,7.1,0.4,1.9,3.8,0.5,2.4,2.8,0.83,1.4,2.4,3.8,2.4,0.9,0.0,1.4,3.8,14.7
2010,14,LAL,Josh Powell,27,13,0,40,2.7,7.2,0.38,0.0,0.9,0.0,2.7,6.3,0.43,2.7,3.6,0.75,1.8,3.6,5.4,0.9,0.0,0.0,0.9,8.1,8.1
2010,14,LAL,Adam Morrison,25,2,0,13,11.1,24.9,0.44,0.0,5.5,0.0,11.1,19.4,0.57,0.0,0.0,,5.5,8.3,13.8,2.8,0.0,0.0,0.0,5.5,22.2
2010,14,LAL,Didier Ilunga-Mbenga,29,3,0,12,6.0,18.0,0.33,0.0,0.0,,6.0,18.0,0.33,3.0,3.0,1.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,6.0,15.0
