Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,30,1930,WAS,Washington Wizards,21.0,NBA,C,75.0,14.0,15.2,2.5,5.2,0.49,0.0,0.0,,2.5,5.2,0.49,0.49,1.4,2.2,0.66,1.6,2.3,3.9,0.3,0.4,1.0,0.8,2.1,6.5
2010,30,1930,WAS,Washington Wizards,22.0,NBA,C,60.0,19.0,16.1,2.6,5.1,0.51,0.0,0.0,0.0,2.6,5.1,0.51,0.51,1.2,1.9,0.64,1.5,2.6,4.1,0.2,0.3,1.7,0.9,2.0,6.4
2011,30,1930,WAS,Washington Wizards,23.0,NBA,C,79.0,75.0,27.8,4.2,7.6,0.55,0.0,0.0,0.0,4.2,7.6,0.55,0.55,1.7,2.9,0.58,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,10.1
2012,31,1930,TOT,Total After Trade,24.0,NBA,C,61.0,45.0,25.2,5.0,9.0,0.56,0.0,0.0,,5.0,9.0,0.56,0.56,1.3,2.7,0.46,2.7,5.1,7.8,0.5,0.6,2.2,1.4,2.7,11.3
2012,30,1930,WAS,Washington Wizards,24.0,NBA,C,41.0,40.0,27.4,5.2,9.8,0.54,0.0,0.0,,5.2,9.8,0.54,0.54,1.4,2.8,0.5,3.1,5.7,8.8,0.6,0.6,2.5,1.7,2.9,11.9
2012,8,1930,DEN,Denver Nuggets,24.0,NBA,C,20.0,5.0,20.6,4.7,7.6,0.61,0.0,0.0,,4.7,7.6,0.61,0.61,1.0,2.6,0.37,1.8,4.0,5.8,0.3,0.5,1.6,1.0,2.4,10.3
2013,8,1930,DEN,Denver Nuggets,25.0,NBA,C,79.0,0.0,18.1,3.8,6.7,0.57,0.0,0.0,1.0,3.8,6.7,0.57,0.58,1.4,2.4,0.59,2.0,2.8,4.8,0.3,0.4,2.0,1.1,2.3,9.1
2014,8,1930,DEN,Denver Nuggets,26.0,NBA,C,5.0,5.0,15.8,3.4,7.6,0.45,0.0,0.0,,3.4,7.6,0.45,0.45,0.2,0.2,1.0,2.0,1.4,3.4,0.4,0.2,1.4,1.6,3.2,7.0
2015,31,1930,TOT,Total After Trade,27.0,NBA,C,23.0,0.0,11.1,1.8,3.4,0.53,0.0,0.0,,1.8,3.4,0.53,0.53,1.0,1.4,0.67,0.8,1.9,2.7,0.1,0.1,0.9,0.8,1.3,4.6
2015,8,1930,DEN,Denver Nuggets,27.0,NBA,C,17.0,0.0,11.5,2.0,3.6,0.56,0.0,0.0,,2.0,3.6,0.56,0.56,1.2,1.7,0.69,0.8,2.0,2.8,0.1,0.1,1.1,0.8,1.6,5.2
2015,23,1930,PHI,Philadelphia 76Ers,27.0,NBA,C,6.0,0.0,10.2,1.3,3.0,0.44,0.0,0.0,,1.3,3.0,0.44,0.44,0.3,0.7,0.5,0.7,1.5,2.2,0.3,0.0,0.2,0.8,0.3,3.0
2016,7,1930,DAL,Dallas Mavericks,28.0,NBA,C,34.0,2.0,10.9,2.3,3.9,0.57,0.0,0.0,0.0,2.3,3.9,0.58,0.57,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,5.1
2017,10,1930,GSW,Golden State Warriors,29.0,NBA,C,77.0,10.0,9.6,2.7,4.1,0.65,0.0,0.0,0.0,2.7,4.1,0.66,0.65,0.7,1.4,0.5,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1
2018,10,1930,GSW,Golden State Warriors,30.0,NBA,C,65.0,17.0,9.5,2.1,3.4,0.62,0.0,0.1,0.0,2.1,3.3,0.64,0.62,0.6,0.8,0.73,0.9,1.7,2.6,0.5,0.3,0.9,0.4,1.4,4.8
2019,14,1930,LAL,Los Angeles Lakers,31.0,NBA,C,75.0,62.0,22.3,5.3,8.5,0.62,0.0,0.2,0.08,5.3,8.4,0.63,0.62,1.3,2.0,0.63,2.6,4.9,7.5,0.7,0.6,2.0,1.4,2.8,12.0
2020,14,1930,LAL,Los Angeles Lakers,32.0,NBA,C,68.0,68.0,16.6,2.9,4.5,0.64,0.0,0.1,0.5,2.8,4.4,0.64,0.64,0.8,1.2,0.65,1.8,3.9,5.7,0.5,0.5,1.4,0.8,2.3,6.6
2021,6,1930,CLE,Cleveland Cavaliers,33.0,NBA,C,13.0,1.0,16.9,3.2,7.2,0.44,0.3,0.8,0.36,2.8,6.3,0.45,0.46,1.4,2.3,0.6,2.1,4.2,6.2,1.3,0.6,1.1,1.2,2.7,8.0
