Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,1,2832,ATL,Atlanta Hawks,Jason Terry,"September 15, 1977",23.0,NBA,SG,82.0,77.0,3089.0,10.1,23.1,0.44,2.1,5.3,0.4,8.0,17.8,0.45,5.1,6.1,0.85,0.7,3.8,4.5,6.8,1.8,0.2,4.0,3.4,27.4,,105.0,107.0
2002,1,2832,ATL,Atlanta Hawks,Jason Terry,"September 15, 1977",24.0,NBA,SG,78.0,78.0,2967.0,9.2,21.5,0.43,3.0,7.8,0.39,6.2,13.6,0.45,5.0,6.0,0.84,0.7,4.0,4.8,7.8,2.5,0.2,3.2,2.7,26.5,,111.0,107.0
2003,1,2832,ATL,Atlanta Hawks,Jason Terry,"September 15, 1977",25.0,NBA,PG,81.0,81.0,3081.0,8.4,19.5,0.43,2.7,7.4,0.37,5.6,12.2,0.46,4.4,5.0,0.89,0.6,4.1,4.8,10.3,2.2,0.2,4.3,3.0,23.9,,109.0,108.0
2004,1,2832,ATL,Atlanta Hawks,Jason Terry,"September 15, 1977",26.0,NBA,PG,81.0,78.0,3018.0,8.7,20.9,0.42,2.6,7.4,0.35,6.2,13.6,0.46,3.8,4.6,0.83,0.9,5.0,5.9,7.7,2.2,0.3,4.0,3.4,23.8,,103.0,107.0
2005,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",27.0,NBA,PG,80.0,57.0,2401.0,8.0,16.0,0.5,2.2,5.3,0.42,5.8,10.7,0.54,3.1,3.7,0.84,0.8,3.2,4.1,9.3,2.4,0.3,3.2,3.8,21.4,,120.0,107.0
2006,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",28.0,NBA,PG,80.0,80.0,2798.0,10.1,21.5,0.47,3.3,8.1,0.41,6.7,13.4,0.5,3.3,4.1,0.8,0.6,2.5,3.1,6.0,2.0,0.5,2.6,3.8,26.8,,118.0,108.0
2007,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",29.0,NBA,SG,81.0,80.0,2846.0,9.7,20.0,0.48,3.1,7.0,0.44,6.6,13.1,0.51,3.0,3.7,0.8,0.8,3.6,4.4,7.9,1.5,0.3,2.9,3.2,25.4,,119.0,106.0
2008,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",30.0,NBA,SG,82.0,34.0,2579.0,9.7,20.8,0.47,2.8,7.5,0.38,6.9,13.3,0.52,3.9,4.6,0.86,0.6,3.7,4.3,5.4,1.8,0.4,1.9,3.5,26.2,,118.0,108.0
2009,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",31.0,NBA,SG,74.0,11.0,2491.0,11.4,24.6,0.46,3.5,9.6,0.37,7.9,15.0,0.52,4.2,4.7,0.88,0.8,2.9,3.7,5.3,2.0,0.4,2.5,3.0,30.5,,115.0,111.0
2010,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",32.0,NBA,SG,77.0,12.0,2540.0,9.3,21.3,0.44,2.8,7.6,0.36,6.5,13.6,0.48,4.7,5.5,0.87,0.4,2.5,2.9,6.0,1.9,0.3,2.2,2.9,26.2,,112.0,109.0
2011,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",33.0,NBA,SG,82.0,10.0,2564.0,10.1,22.4,0.45,2.6,7.2,0.36,7.5,15.2,0.49,3.7,4.4,0.85,0.5,2.6,3.1,6.8,1.9,0.3,3.4,2.9,26.5,,106.0,108.0
2012,7,2832,DAL,Dallas Mavericks,Jason Terry,"September 15, 1977",34.0,NBA,SG,63.0,1.0,2000.0,9.4,21.8,0.43,3.6,9.6,0.38,5.7,12.2,0.47,2.6,2.9,0.88,0.4,3.5,3.9,5.9,1.9,0.3,3.3,1.8,24.9,,103.0,106.0
2013,2,2832,BOS,Boston Celtics,Jason Terry,"September 15, 1977",35.0,NBA,SG,79.0,24.0,2124.0,6.9,16.0,0.43,3.0,8.2,0.37,3.9,7.8,0.5,2.8,3.2,0.87,0.5,3.4,3.9,4.9,1.6,0.3,2.5,2.7,19.7,,107.0,107.0
2014,3,2832,BRK,Brooklyn Nets,Jason Terry,"September 15, 1977",36.0,NBA,PG,35.0,0.0,570.0,5.1,14.0,0.36,3.6,9.5,0.38,1.5,4.5,0.33,0.9,1.4,0.67,0.4,3.0,3.4,5.2,1.2,0.0,2.5,4.4,14.6,,98.0,112.0
2015,11,2832,HOU,Houston Rockets,Jason Terry,"September 15, 1977",37.0,NBA,SG,77.0,18.0,1641.0,5.7,13.5,0.42,3.8,9.8,0.39,1.9,3.7,0.5,1.2,1.5,0.81,0.5,3.2,3.7,4.5,2.0,0.6,2.2,3.5,16.4,,112.0,106.0
2016,11,2832,HOU,Houston Rockets,Jason Terry,"September 15, 1977",38.0,NBA,SG,72.0,7.0,1258.0,5.9,14.7,0.4,3.6,10.2,0.36,2.3,4.5,0.5,1.1,1.3,0.82,0.5,2.5,3.1,4.0,1.8,0.4,1.9,3.6,16.5,,108.0,112.0
2017,17,2832,MIL,Milwaukee Bucks,Jason Terry,"September 15, 1977",39.0,NBA,SG,74.0,0.0,1365.0,3.9,9.0,0.43,2.7,6.4,0.43,1.2,2.7,0.44,0.9,1.1,0.83,0.6,3.4,3.9,3.6,1.7,0.7,1.3,3.5,11.4,,116.0,112.0
2018,17,2832,MIL,Milwaukee Bucks,Jason Terry,"September 15, 1977",40.0,NBA,SG,51.0,4.0,814.0,3.6,9.4,0.38,2.5,7.0,0.35,1.2,2.4,0.49,0.5,0.6,0.89,0.3,2.6,2.9,3.6,2.6,0.8,1.5,3.2,10.2,,103.0,111.0
