Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1989,24,1601,PHO,Phoenix Suns,Steve Kerr,1965-09-27,23.0,NBA,PG,26.0,0.0,157.0,5.9,13.5,0.44,2.3,5.0,0.47,3.5,8.5,0.41,1.8,2.6,0.67,0.9,4.1,5.0,7.0,2.0,0.0,1.8,3.5,15.8,116.0,107.0
1990,6,1601,CLE,Cleveland Cavaliers,Steve Kerr,1965-09-27,24.0,NBA,PG,78.0,5.0,1664.0,5.8,13.1,0.44,2.2,4.4,0.51,3.6,8.7,0.41,1.9,2.2,0.86,0.4,2.6,3.0,7.5,1.4,0.2,2.2,1.8,15.8,114.0,111.0
1991,6,1601,CLE,Cleveland Cavaliers,Steve Kerr,1965-09-27,25.0,NBA,PG,57.0,4.0,905.0,5.5,12.4,0.44,1.6,3.5,0.45,4.0,9.0,0.44,2.5,3.0,0.85,0.3,1.8,2.1,7.3,1.6,0.2,2.2,2.9,15.1,111.0,113.0
1992,6,1601,CLE,Cleveland Cavaliers,Steve Kerr,1965-09-27,26.0,NBA,PG,48.0,20.0,847.0,7.2,14.1,0.51,1.9,4.4,0.43,5.3,9.7,0.55,2.7,3.2,0.83,0.8,3.8,4.7,6.6,1.6,0.6,1.8,1.7,19.0,124.0,111.0
1993,31,1601,TOT,Total After Trade,Steve Kerr,1965-09-27,27.0,NBA,"PG,SG",52.0,0.0,481.0,5.5,12.7,0.43,0.6,2.7,0.23,4.9,10.0,0.49,2.3,2.5,0.92,0.5,4.2,4.7,7.3,1.0,0.1,2.8,3.7,13.9,104.0,111.0
1993,6,1601,CLE,Cleveland Cavaliers,Steve Kerr,1965-09-27,27.0,NBA,PG,5.0,0.0,41.0,6.2,12.3,0.5,0.0,2.5,0.0,6.2,9.9,0.62,2.5,2.5,1.0,0.0,8.6,8.6,13.6,2.5,0.0,2.5,2.5,14.8,120.0,104.0
1993,22,1601,ORL,Orlando Magic,Steve Kerr,1965-09-27,27.0,NBA,SG,47.0,0.0,440.0,5.4,12.7,0.43,0.7,2.7,0.25,4.8,10.0,0.48,2.3,2.5,0.91,0.6,3.7,4.3,6.7,0.9,0.1,2.8,3.9,13.8,103.0,111.0
1994,5,1601,CHI,Chicago Bulls,Steve Kerr,1965-09-27,28.0,NBA,PG,82.0,0.0,2036.0,7.4,14.8,0.5,1.3,3.2,0.42,6.0,11.6,0.52,2.1,2.5,0.86,0.7,2.7,3.4,5.4,1.9,0.1,1.5,2.5,18.2,121.0,106.0
1995,5,1601,CHI,Chicago Bulls,Steve Kerr,1965-09-27,29.0,NBA,PG,82.0,0.0,1839.0,7.4,14.0,0.53,2.5,4.8,0.52,4.9,9.2,0.53,1.8,2.3,0.78,0.6,2.8,3.4,4.3,1.2,0.1,1.4,3.2,19.1,129.0,109.0
1996,5,1601,CHI,Chicago Bulls,Steve Kerr,1965-09-27,30.0,NBA,PG,82.0,0.0,1919.0,6.7,13.2,0.51,3.3,6.5,0.52,3.3,6.7,0.5,2.1,2.3,0.93,0.7,2.3,3.0,5.3,1.7,0.1,1.2,3.0,18.9,141.0,106.0
1997,5,1601,CHI,Chicago Bulls,Steve Kerr,1965-09-27,31.0,NBA,PG,82.0,0.0,1861.0,7.1,13.4,0.53,3.2,6.8,0.46,4.0,6.6,0.6,1.5,1.9,0.81,0.8,2.9,3.7,5.0,1.9,0.1,1.2,2.8,19.0,137.0,106.0
1998,5,1601,CHI,Chicago Bulls,Steve Kerr,1965-09-27,32.0,NBA,PG,50.0,0.0,1119.0,6.6,14.6,0.45,2.7,6.3,0.44,3.9,8.3,0.46,2.2,2.4,0.92,0.7,3.0,3.7,4.6,1.3,0.2,1.3,3.4,18.1,124.0,105.0
1999,27,1601,SAS,San Antonio Spurs,Steve Kerr,1965-09-27,33.0,NBA,PG,44.0,0.0,734.0,5.0,12.8,0.39,1.8,5.9,0.31,3.2,6.9,0.46,2.3,2.6,0.89,0.4,2.8,3.2,3.6,1.7,0.2,1.6,2.1,14.2,105.0,100.0
2000,27,1601,SAS,San Antonio Spurs,Steve Kerr,1965-09-27,34.0,NBA,PG,32.0,0.0,268.0,6.3,14.6,0.43,3.2,6.1,0.52,3.2,8.5,0.37,1.8,2.2,0.82,0.6,3.2,3.7,2.4,0.8,0.0,1.4,2.8,17.6,112.0,105.0
2001,27,1601,SAS,San Antonio Spurs,Steve Kerr,1965-09-27,35.0,NBA,PG,55.0,1.0,650.0,5.5,13.1,0.42,2.7,6.3,0.43,2.8,6.8,0.42,1.2,1.2,0.93,0.5,2.4,2.9,4.7,1.3,0.1,1.7,2.5,14.9,110.0,104.0
2002,25,1601,POR,Portland Trail Blazers,Steve Kerr,1965-09-27,36.0,NBA,PG,65.0,0.0,775.0,7.1,15.0,0.47,1.8,4.6,0.39,5.3,10.5,0.5,2.7,2.8,0.98,0.4,3.7,4.2,4.4,0.9,0.1,1.7,3.4,18.6,118.0,109.0
2003,27,1601,SAS,San Antonio Spurs,Steve Kerr,1965-09-27,37.0,NBA,PG,75.0,0.0,952.0,6.2,14.3,0.43,2.7,6.9,0.4,3.4,7.4,0.46,1.7,1.9,0.88,0.7,2.7,3.4,3.9,1.5,0.2,2.0,2.7,16.7,111.0,105.0
