Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,25,POR,Portland Trail Blazers,Damian Lillard,26,4,151,18.4,0.55,0.36,0.28,2.6,10.6,6.3,17.9,1.6,1.1,11.4,31.4,0.1,0.0,0.1,0.04,4.0,-1.4,2.6,0.2
2017,25,POR,Portland Trail Blazers,CJ McCollum,25,4,140,13.0,0.52,0.28,0.2,5.7,13.1,9.1,5.6,1.3,1.2,14.7,30.3,-0.2,0.0,-0.2,-0.05,1.2,-2.8,-1.6,0.0
2017,25,POR,Portland Trail Blazers,Evan Turner,28,4,124,12.8,0.51,0.46,0.48,2.4,18.4,9.8,18.8,2.6,1.4,14.9,15.8,0.0,0.1,0.1,0.04,-0.1,1.7,1.5,0.1
2017,25,POR,Portland Trail Blazers,Al-Farouq Aminu,26,4,113,12.4,0.57,0.46,0.3,4.4,21.2,12.2,6.0,1.2,3.0,17.7,18.7,0.0,0.1,0.0,0.02,-0.2,0.1,-0.1,0.1
2017,25,POR,Portland Trail Blazers,Noah Vonleh,21,4,100,7.9,0.45,0.0,0.28,8.9,22.9,15.4,12.1,0.5,2.6,22.9,10.9,-0.1,0.0,0.0,-0.01,-3.1,0.1,-2.9,0.0
2017,25,POR,Portland Trail Blazers,Maurice Harkless,23,4,99,8.6,0.39,0.35,0.24,7.0,6.9,7.0,4.7,2.4,4.3,2.6,16.2,-0.1,0.1,0.0,-0.01,-2.2,0.1,-2.0,0.0
2017,25,POR,Portland Trail Blazers,Allen Crabbe,24,4,92,3.7,0.43,0.54,0.12,0.0,14.9,6.9,3.4,0.5,0.0,3.8,11.9,-0.1,0.0,-0.1,-0.04,-4.4,-1.7,-6.2,-0.1
2017,25,POR,Portland Trail Blazers,Shabazz Napier,25,4,47,17.7,0.6,0.58,0.42,2.1,7.3,4.5,11.2,2.0,0.0,0.0,19.9,0.1,0.0,0.2,0.16,3.2,1.0,4.2,0.1
2017,25,POR,Portland Trail Blazers,Meyers Leonard,24,3,31,-6.1,0.2,0.8,0.0,6.4,22.1,13.7,4.6,0.0,0.0,44.4,12.1,-0.1,0.0,-0.1,-0.23,-12.3,-3.3,-15.7,-0.1
2017,25,POR,Portland Trail Blazers,Pat Connaughton,24,3,24,10.4,0.34,0.67,0.33,4.1,28.6,15.5,25.4,0.0,0.0,0.0,17.9,0.0,0.0,0.0,-0.03,-0.5,-1.2,-1.7,0.0
2017,25,POR,Portland Trail Blazers,Jusuf Nurkic,22,1,17,7.4,0.33,0.33,0.0,0.0,73.9,34.3,34.6,0.0,5.0,50.0,14.7,-0.1,0.0,0.0,-0.13,-4.0,5.0,1.0,0.0
2017,25,POR,Portland Trail Blazers,Jake Layman,22,2,16,13.3,0.62,0.25,0.5,0.0,7.1,3.3,10.2,2.9,0.0,0.0,12.7,0.0,0.0,0.0,0.12,-0.5,2.8,2.3,0.0
2017,25,POR,Portland Trail Blazers,Tim Quarterman,22,2,7,14.6,0.75,1.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.18,4.0,-0.1,3.9,0.0
