Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1981,26.0,POR,NBA,C,79.0,,2790.0,569.0,1151.0,0.494,0.0,1.0,0.0,569.0,1150.0,0.495,0.494,207.0,323.0,0.641,223.0,463.0,686.0,284.0,62.0,170.0,241.0,260.0,1345.0,,0.0
1982,27.0,POR,NBA,C,79.0,78.0,3129.0,681.0,1303.0,0.523,0.0,0.0,,681.0,1303.0,0.523,0.523,280.0,446.0,0.628,258.0,663.0,921.0,319.0,69.0,107.0,245.0,233.0,1642.0,,0.0
1983,28.0,POR,NBA,C,80.0,80.0,3017.0,505.0,1033.0,0.489,0.0,1.0,0.0,505.0,1032.0,0.489,0.489,249.0,401.0,0.621,183.0,570.0,753.0,380.0,68.0,110.0,281.0,213.0,1259.0,,1.0
1984,29.0,POR,NBA,C,79.0,74.0,2648.0,487.0,929.0,0.524,0.0,2.0,0.0,487.0,927.0,0.525,0.524,266.0,399.0,0.667,235.0,453.0,688.0,308.0,84.0,108.0,235.0,237.0,1240.0,,1.0
1985,30.0,POR,NBA,PF,79.0,55.0,2616.0,572.0,1111.0,0.515,0.0,0.0,,572.0,1111.0,0.515,0.515,307.0,449.0,0.684,211.0,407.0,618.0,205.0,78.0,104.0,231.0,216.0,1451.0,,0.0
1986,31.0,POR,NBA,C,82.0,78.0,2569.0,503.0,1011.0,0.498,0.0,0.0,,503.0,1011.0,0.498,0.498,198.0,309.0,0.641,181.0,427.0,608.0,176.0,76.0,35.0,196.0,267.0,1204.0,,0.0
1987,32.0,TOT,NBA,PF,82.0,7.0,1890.0,359.0,797.0,0.45,1.0,2.0,0.5,358.0,795.0,0.45,0.451,219.0,297.0,0.737,138.0,274.0,412.0,115.0,45.0,71.0,134.0,202.0,938.0,,0.0
1987,32.0,SAS,NBA,PF,49.0,6.0,1210.0,230.0,528.0,0.436,1.0,1.0,1.0,229.0,527.0,0.435,0.437,144.0,196.0,0.735,91.0,185.0,276.0,87.0,31.0,41.0,77.0,117.0,605.0,,0.0
1987,32.0,LAL,NBA,PF,33.0,1.0,680.0,129.0,269.0,0.48,0.0,1.0,0.0,129.0,268.0,0.481,0.48,75.0,101.0,0.743,47.0,89.0,136.0,28.0,14.0,30.0,57.0,85.0,333.0,,0.0
1988,33.0,LAL,NBA,C,80.0,0.0,2007.0,370.0,722.0,0.512,0.0,3.0,0.0,370.0,719.0,0.515,0.512,185.0,292.0,0.634,198.0,291.0,489.0,66.0,38.0,79.0,113.0,251.0,925.0,,0.0
1989,34.0,LAL,NBA,C,80.0,8.0,1994.0,291.0,521.0,0.559,0.0,1.0,0.0,291.0,520.0,0.56,0.559,156.0,230.0,0.678,157.0,310.0,467.0,48.0,58.0,59.0,97.0,224.0,738.0,,0.0
1990,35.0,LAL,NBA,C,70.0,70.0,1883.0,281.0,562.0,0.5,0.0,0.0,,281.0,562.0,0.5,0.5,144.0,204.0,0.706,173.0,304.0,477.0,43.0,33.0,73.0,79.0,207.0,706.0,,0.0
1991,36.0,LAL,NBA,C,72.0,4.0,1077.0,113.0,228.0,0.496,0.0,2.0,0.0,113.0,226.0,0.5,0.496,62.0,88.0,0.705,74.0,154.0,228.0,21.0,23.0,23.0,47.0,112.0,288.0,,0.0
