Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",22.0,NBA,PG,81.0,2.0,15.7,1.9,4.5,0.42,0.3,0.9,0.31,1.6,3.7,0.44,0.45,0.6,0.9,0.72,0.3,1.3,1.6,3.3,0.5,0.1,1.0,1.4,4.7
2010,29,1885,UTA,Utah Jazz,Eric Maynor,"June 11, 1987",22.0,NBA,PG,26.0,2.0,14.0,2.0,5.1,0.39,0.2,0.9,0.21,1.8,4.2,0.43,0.41,1.0,1.3,0.76,0.4,1.1,1.5,3.1,0.5,0.1,1.1,1.3,5.2
2010,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",22.0,NBA,PG,55.0,0.0,16.5,1.9,4.3,0.43,0.3,0.9,0.36,1.5,3.4,0.45,0.47,0.5,0.7,0.69,0.2,1.5,1.7,3.4,0.5,0.1,1.0,1.5,4.5
2011,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",23.0,NBA,PG,82.0,0.0,14.6,1.6,4.1,0.4,0.5,1.2,0.38,1.2,2.9,0.41,0.46,0.5,0.7,0.73,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2
2012,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",24.0,NBA,PG,9.0,0.0,15.2,1.6,4.3,0.36,0.7,1.9,0.35,0.9,2.4,0.36,0.44,0.4,0.4,1.0,0.3,1.1,1.4,2.4,0.6,0.0,1.2,1.4,4.2
2013,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",25.0,NBA,"PG,SG",64.0,0.0,15.0,1.7,4.4,0.38,0.5,1.5,0.35,1.1,2.9,0.39,0.44,0.7,1.0,0.73,0.1,0.6,0.7,2.8,0.3,0.0,1.2,0.9,4.5
2013,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",25.0,NBA,PG,37.0,0.0,10.6,1.0,3.1,0.31,0.4,1.2,0.33,0.6,1.9,0.3,0.38,0.5,0.6,0.81,0.1,0.4,0.5,2.0,0.3,0.0,0.8,0.5,2.8
2013,25,1885,POR,Portland Trail Blazers,Eric Maynor,"June 11, 1987",25.0,NBA,SG,27.0,0.0,21.2,2.6,6.1,0.42,0.7,1.9,0.38,1.9,4.3,0.44,0.48,1.0,1.5,0.68,0.1,0.9,1.0,4.0,0.4,0.0,1.8,1.3,6.9
2014,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",26.0,NBA,PG,31.0,0.0,10.5,1.0,3.3,0.32,0.4,1.2,0.32,0.6,2.1,0.31,0.38,0.2,0.4,0.55,0.3,1.0,1.3,1.7,0.3,0.1,0.9,0.5,2.6
2014,30,1885,WAS,Washington Wizards,Eric Maynor,"June 11, 1987",26.0,NBA,PG,23.0,0.0,9.3,0.9,3.1,0.29,0.3,1.1,0.32,0.6,2.0,0.28,0.35,0.1,0.1,0.67,0.3,0.7,1.0,1.7,0.2,0.0,0.7,0.6,2.3
2014,23,1885,PHI,Philadelphia 76Ers,Eric Maynor,"June 11, 1987",26.0,NBA,PG,8.0,0.0,14.0,1.4,3.6,0.38,0.5,1.5,0.33,0.9,2.1,0.41,0.45,0.5,1.0,0.5,0.3,1.6,1.9,1.5,0.5,0.3,1.5,0.5,3.8
