Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,2,1163,BOS,Boston Celtics,20.0,NBA,C,11.0,0.0,70.0,4.6,15.9,0.29,0.0,0.0,,4.6,15.9,0.29,3.6,9.3,0.39,5.1,6.2,11.3,0.5,0.0,4.6,4.6,6.2,12.9
