Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,12,IND,Indiana Pacers,Solomon Hill,23,82,78,2381,3.8,9.6,0.4,1.0,3.1,0.33,2.8,6.4,0.43,2.4,2.9,0.82,1.1,3.7,4.7,2.8,1.0,0.3,1.7,2.7,11.0
2015,12,IND,Indiana Pacers,Roy Hibbert,28,76,76,1926,5.9,13.3,0.45,0.0,0.0,0.0,5.9,13.2,0.45,3.1,3.8,0.82,2.9,7.2,10.1,1.6,0.3,2.3,2.0,4.0,15.0
2015,12,IND,Indiana Pacers,David West,34,66,66,1895,6.1,13.0,0.47,0.1,0.4,0.2,6.1,12.7,0.48,2.3,3.1,0.74,2.1,6.5,8.5,4.2,0.9,0.9,2.3,3.0,14.6
2015,12,IND,Indiana Pacers,Rodney Stuckey,28,71,36,1874,6.4,14.5,0.44,1.1,2.7,0.39,5.3,11.8,0.45,3.4,4.1,0.82,0.7,4.1,4.8,4.2,1.1,0.2,2.3,2.5,17.2
2015,12,IND,Indiana Pacers,C.J. Miles,27,70,40,1841,6.4,16.2,0.4,3.0,8.7,0.34,3.4,7.5,0.46,2.5,3.1,0.81,0.4,3.8,4.2,1.5,1.2,0.5,1.4,2.6,18.4
2015,12,IND,Indiana Pacers,Luis Scola,34,81,16,1659,6.5,13.9,0.47,0.1,0.4,0.25,6.4,13.5,0.47,3.4,4.9,0.7,3.0,8.4,11.4,2.3,1.0,0.4,2.0,4.2,16.6
2015,12,IND,Indiana Pacers,C.J. Watson,30,57,21,1422,4.6,10.6,0.43,1.8,4.4,0.4,2.8,6.1,0.46,3.5,4.2,0.83,0.5,3.7,4.1,5.3,1.4,0.2,2.5,2.7,14.4
2015,12,IND,Indiana Pacers,George Hill,28,43,36,1267,7.2,15.2,0.48,2.0,5.5,0.36,5.3,9.7,0.54,3.2,4.1,0.79,0.7,4.4,5.1,6.3,1.3,0.4,2.0,3.2,19.7
2015,12,IND,Indiana Pacers,Ian Mahinmi,28,61,6,1146,3.7,6.7,0.55,0.0,0.0,,3.7,6.7,0.55,1.0,3.2,0.3,3.3,7.9,11.2,1.0,0.9,1.4,1.9,5.4,8.3
2015,12,IND,Indiana Pacers,Donald Sloan,27,53,21,1107,4.7,11.5,0.41,1.3,4.3,0.31,3.4,7.3,0.46,2.0,2.5,0.78,0.4,4.3,4.7,6.2,0.7,0.0,2.1,1.5,12.7
2015,12,IND,Indiana Pacers,Lavoy Allen,25,63,0,1070,4.7,10.1,0.47,0.0,0.0,,4.7,10.1,0.47,1.1,1.6,0.7,4.1,6.7,10.9,2.5,0.5,1.4,1.3,3.4,10.6
2015,12,IND,Indiana Pacers,Damjan Rudez,28,68,2,1047,4.1,9.0,0.45,2.4,5.8,0.41,1.7,3.2,0.54,0.6,0.8,0.7,0.3,1.3,1.6,1.8,0.6,0.2,1.6,2.7,11.1
2015,12,IND,Indiana Pacers,Chris Copeland,30,50,12,828,4.9,13.5,0.36,2.3,7.3,0.31,2.6,6.2,0.42,1.4,2.0,0.73,1.0,3.8,4.8,2.2,0.5,0.5,2.6,3.4,13.4
2015,12,IND,Indiana Pacers,A.J. Price,28,10,0,193,7.3,16.6,0.44,2.8,7.3,0.38,4.5,9.3,0.48,2.2,3.4,0.67,0.4,2.2,2.6,5.0,0.7,0.0,1.9,1.7,19.6
2015,12,IND,Indiana Pacers,Shayne Whittington,23,20,0,108,6.3,14.0,0.45,0.3,2.0,0.17,6.0,12.0,0.5,6.0,7.7,0.78,3.3,6.3,9.7,2.0,1.7,0.7,1.7,6.0,19.0
2015,12,IND,Indiana Pacers,Paul George,24,6,0,91,7.1,19.4,0.37,3.6,8.7,0.41,3.6,10.7,0.33,3.2,4.4,0.73,1.6,7.1,8.7,2.4,2.0,0.4,4.7,4.4,21.0
