Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",23.0,NBA,SG,75,1768,12.7,0.54,0.04,0.28,2.1,6.4,4.4,22.4,1.5,0.3,19.5,25.7,0.0,2.2,2.2,0.06,-2.1,-1.0,-3.0,-0.4
1982,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",24.0,NBA,SG,77,1909,17.2,0.57,0.06,0.31,2.7,5.1,4.0,23.1,1.6,0.5,16.1,29.0,2.3,1.7,4.0,0.1,0.7,-1.5,-0.7,0.6
1983,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",25.0,NBA,SG,81,2474,17.9,0.56,0.06,0.33,1.9,7.5,4.8,22.5,1.5,0.4,15.9,27.3,4.6,2.7,7.3,0.14,1.4,-0.7,0.7,1.7
1984,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",26.0,NBA,SG,78,2556,17.3,0.6,0.03,0.41,2.6,5.9,4.3,23.7,1.3,0.5,18.3,26.3,4.2,2.2,6.4,0.12,1.5,-1.4,0.0,1.3
1985,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",27.0,NBA,SG,70,2237,16.2,0.58,0.12,0.39,1.8,7.1,4.5,24.3,1.4,0.6,17.3,23.3,4.0,1.5,5.5,0.12,1.7,-1.3,0.4,1.4
1986,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",28.0,NBA,SG,6,84,2.1,0.32,0.06,0.22,2.7,4.0,3.3,19.5,1.1,0.0,15.0,22.3,-0.3,0.0,-0.2,-0.13,-6.5,-2.5,-9.0,-0.1
1987,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",29.0,NBA,SG,52,1058,14.3,0.54,0.15,0.38,1.8,7.3,4.6,27.2,0.8,0.4,18.0,24.7,0.8,0.5,1.2,0.06,0.6,-2.7,-2.1,0.0
1988,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",30.0,NBA,SG,29,522,13.2,0.52,0.16,0.42,1.8,8.7,5.2,30.9,1.1,0.7,19.8,20.5,0.3,0.2,0.5,0.05,0.6,-2.3,-1.7,0.1
