Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,21.0,UTA,NBA,PG,70.0,68.0,2262.0,341.0,897.0,0.38,111.0,336.0,0.33,230.0,561.0,0.41,0.442,102.0,113.0,0.903,37.0,171.0,208.0,396.0,42.0,6.0,131.0,145.0,895.0
2014-15,22.0,UTA,NBA,PG,76.0,43.0,2288.0,370.0,1005.0,0.368,124.0,390.0,0.318,246.0,615.0,0.4,0.43,109.0,145.0,0.752,31.0,173.0,204.0,328.0,65.0,15.0,124.0,119.0,973.0
2015-16,23.0,UTA,NBA,PG,64.0,0.0,1366.0,262.0,634.0,0.413,88.0,256.0,0.344,174.0,378.0,0.46,0.483,67.0,82.0,0.817,18.0,94.0,112.0,148.0,35.0,6.0,80.0,86.0,679.0
2016-17,24.0,WAS,NBA,PG,57.0,0.0,703.0,116.0,255.0,0.455,31.0,70.0,0.443,85.0,185.0,0.459,0.516,22.0,29.0,0.759,7.0,40.0,47.0,100.0,11.0,5.0,48.0,54.0,285.0
2017-18,25.0,NYK,NBA,PG,36.0,9.0,785.0,193.0,384.0,0.503,38.0,105.0,0.362,155.0,279.0,0.556,0.552,37.0,57.0,0.649,13.0,58.0,71.0,170.0,24.0,4.0,43.0,43.0,461.0
2018-19,26.0,TOT,NBA,PG,58.0,8.0,1125.0,236.0,548.0,0.431,56.0,159.0,0.352,180.0,389.0,0.463,0.482,103.0,124.0,0.831,28.0,71.0,99.0,159.0,33.0,7.0,49.0,58.0,631.0
2018-19,26.0,NYK,NBA,PG,33.0,7.0,689.0,148.0,358.0,0.413,30.0,86.0,0.349,118.0,272.0,0.434,0.455,62.0,75.0,0.827,15.0,47.0,62.0,94.0,21.0,5.0,29.0,33.0,388.0
2018-19,26.0,DAL,NBA,PG,25.0,1.0,436.0,88.0,190.0,0.463,26.0,73.0,0.356,62.0,117.0,0.53,0.532,41.0,49.0,0.837,13.0,24.0,37.0,65.0,12.0,2.0,20.0,25.0,243.0
2019-20,27.0,TOT,NBA,PG,33.0,1.0,520.0,94.0,209.0,0.45,32.0,75.0,0.427,62.0,134.0,0.463,0.526,23.0,29.0,0.793,16.0,34.0,50.0,83.0,16.0,2.0,21.0,33.0,243.0
2019-20,27.0,PHI,NBA,PG,25.0,0.0,329.0,59.0,127.0,0.465,16.0,38.0,0.421,43.0,89.0,0.483,0.528,13.0,18.0,0.722,15.0,20.0,35.0,53.0,7.0,1.0,12.0,21.0,147.0
2019-20,27.0,DAL,NBA,PG,8.0,1.0,191.0,35.0,82.0,0.427,16.0,37.0,0.432,19.0,45.0,0.422,0.524,10.0,11.0,0.909,1.0,14.0,15.0,30.0,9.0,1.0,9.0,12.0,96.0
2020-21,28.0,DAL,NBA,PG,8.0,0.0,146.0,28.0,60.0,0.467,15.0,31.0,0.484,13.0,29.0,0.448,0.592,8.0,9.0,0.889,0.0,10.0,10.0,14.0,4.0,2.0,7.0,15.0,79.0
