Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,22.0,DET,NBA,SG,79.0,1519.0,9.0,0.465,0.174,0.161,1.4,7.5,4.4,10.5,1.1,0.6,12.1,23.6,,-1.3,0.1,-1.2,-0.038,,-3.8,-2.1,-5.8,-1.5
1995,23.0,DET,NBA,SG,76.0,1996.0,16.4,0.589,0.434,0.199,1.7,8.1,4.9,14.3,1.6,0.5,10.8,23.5,,3.5,0.3,3.8,0.091,,2.5,-1.8,0.7,1.4
1996,24.0,DET,NBA,SG,82.0,3072.0,15.7,0.576,0.359,0.291,2.2,9.3,5.9,15.5,1.1,0.4,14.2,25.4,,4.2,3.0,7.1,0.112,,1.9,-0.9,1.0,2.3
1997,25.0,NYK,NBA,SG,81.0,2681.0,11.3,0.531,0.372,0.211,2.0,8.5,5.4,11.9,0.8,0.5,12.9,22.2,,1.5,3.2,4.7,0.084,,-0.6,-0.5,-1.1,0.6
1998,26.0,NYK,NBA,SG,82.0,2848.0,15.1,0.53,0.167,0.262,1.8,9.8,5.8,14.3,1.2,0.7,12.3,26.7,,2.5,3.5,6.1,0.102,,0.8,-0.2,0.6,1.9
1999,27.0,NYK,NBA,SG,50.0,1815.0,13.1,0.515,0.199,0.277,1.3,8.3,4.9,15.0,1.1,0.4,14.1,24.3,,1.1,1.8,2.9,0.078,,0.0,-0.7,-0.7,0.6
2001,29.0,NYK,NBA,SG,78.0,2858.0,16.1,0.543,0.209,0.254,0.9,10.8,6.0,12.0,1.0,0.3,10.7,25.7,,4.1,3.5,7.5,0.126,,1.3,-0.1,1.1,2.2
2002,30.0,NYK,NBA,SG,77.0,2914.0,15.2,0.54,0.266,0.261,1.5,8.6,5.0,12.6,1.0,0.3,10.5,25.9,,3.6,1.1,4.7,0.077,,1.3,-1.4,-0.1,1.4
2003,31.0,NYK,NBA,SG,82.0,3108.0,17.7,0.563,0.307,0.27,1.0,7.9,4.4,13.2,0.9,0.2,9.8,27.0,,6.6,0.6,7.2,0.111,,2.9,-1.9,1.0,2.4
2004,32.0,NYK,NBA,SG,50.0,1799.0,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,,2.5,0.6,3.1,0.083,,1.1,-1.6,-0.5,0.7
2005,33.0,NYK,NBA,SG,20.0,532.0,12.5,0.529,0.39,0.21,0.9,4.2,2.5,13.4,0.8,0.3,8.6,21.0,,0.7,0.0,0.7,0.064,,0.4,-2.3,-1.8,0.0
