Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,26,3184,SAC,Sacramento Kings,Walt Williams,"April 16, 1970",22.0,NBA,SF,59.0,26.0,1673.0,7.7,17.7,0.44,1.3,4.1,0.32,6.4,13.6,0.47,4.8,6.5,0.74,2.5,3.2,5.7,3.8,1.4,0.6,3.9,4.5,21.5
1994,26,3184,SAC,Sacramento Kings,Walt Williams,"April 16, 1970",23.0,NBA,SF,57.0,4.0,1356.0,6.0,15.4,0.39,1.0,3.5,0.29,5.0,11.9,0.42,3.9,6.2,0.64,1.9,4.4,6.2,3.5,1.4,0.6,3.8,5.3,16.9
1995,26,3184,SAC,Sacramento Kings,Walt Williams,"April 16, 1970",24.0,NBA,SF,77.0,77.0,2739.0,5.8,13.1,0.45,1.4,3.9,0.35,4.5,9.2,0.49,3.5,4.8,0.73,1.3,3.2,4.5,4.2,1.6,0.8,3.2,3.5,16.5
1996,31,3184,TOT,Total After Trade,Walt Williams,"April 16, 1970",25.0,NBA,SF,73.0,73.0,2169.0,6.0,13.4,0.44,1.9,4.9,0.39,4.1,8.5,0.48,2.7,3.9,0.7,1.6,3.7,5.3,3.8,1.4,1.0,2.5,4.0,16.5
1996,26,3184,SAC,Sacramento Kings,Walt Williams,"April 16, 1970",25.0,NBA,SF,45.0,45.0,1381.0,6.1,14.1,0.44,1.5,4.4,0.34,4.6,9.6,0.48,3.4,4.5,0.76,1.6,3.8,5.4,4.3,1.4,1.1,2.7,3.9,17.2
1996,16,3184,MIA,Miami Heat,Walt Williams,"April 16, 1970",25.0,NBA,SF,28.0,28.0,788.0,5.7,12.2,0.46,2.6,5.6,0.46,3.1,6.6,0.47,1.5,2.7,0.55,1.7,3.4,5.1,3.0,1.5,0.7,2.2,4.0,15.4
1997,28,3184,TOR,Toronto Raptors,Walt Williams,"April 16, 1970",26.0,NBA,SF,73.0,73.0,2647.0,5.7,13.4,0.43,2.4,5.9,0.4,3.3,7.4,0.45,2.5,3.3,0.76,1.4,3.6,5.0,2.7,1.3,0.8,2.4,3.8,16.3
1998,31,3184,TOT,Total After Trade,Walt Williams,"April 16, 1970",27.0,NBA,SF,59.0,17.0,1470.0,5.1,13.3,0.39,2.0,5.4,0.36,3.2,8.0,0.4,2.6,3.1,0.86,1.2,3.7,4.9,3.0,1.4,0.9,2.3,3.9,14.9
1998,28,3184,TOR,Toronto Raptors,Walt Williams,"April 16, 1970",27.0,NBA,SF,28.0,16.0,876.0,5.1,13.1,0.39,2.0,5.3,0.38,3.1,7.8,0.4,2.0,2.5,0.82,1.1,3.7,4.8,2.8,1.6,0.9,2.1,4.1,14.3
1998,25,3184,POR,Portland Trail Blazers,Walt Williams,"April 16, 1970",27.0,NBA,SF,31.0,1.0,594.0,5.2,13.6,0.38,1.9,5.5,0.34,3.3,8.2,0.4,3.6,3.9,0.91,1.4,3.6,5.0,3.2,1.2,0.7,2.4,3.7,15.8
1999,25,3184,POR,Portland Trail Blazers,Walt Williams,"April 16, 1970",28.0,NBA,SF,48.0,16.0,1044.0,5.1,12.0,0.42,2.2,5.0,0.44,2.9,7.0,0.41,3.1,3.7,0.83,1.2,3.7,4.9,2.8,1.3,1.0,2.2,3.5,15.4
2001,11,3184,HOU,Houston Rockets,Walt Williams,"April 16, 1970",30.0,NBA,SF,72.0,31.0,1583.0,4.6,11.7,0.39,2.2,5.6,0.4,2.4,6.0,0.39,2.2,2.9,0.77,0.7,4.9,5.6,2.2,0.7,0.6,1.7,3.5,13.6
2002,11,3184,HOU,Houston Rockets,Walt Williams,"April 16, 1970",31.0,NBA,SF,48.0,25.0,1117.0,5.4,12.8,0.42,2.5,5.9,0.43,2.8,6.9,0.41,1.3,1.6,0.78,1.2,4.0,5.2,2.2,0.6,0.3,1.7,3.4,14.5
2003,7,3184,DAL,Dallas Mavericks,Walt Williams,"April 16, 1970",32.0,NBA,SF,66.0,1.0,1161.0,4.2,10.6,0.39,2.0,5.3,0.37,2.2,5.3,0.41,1.0,1.6,0.62,1.6,4.8,6.4,1.8,1.3,0.8,1.1,4.4,11.3
