Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,12,1077,IND,Indiana Pacers,22.0,NBA,SF,78.0,17.0,1765.0,221.0,478.0,0.46,30.0,93.0,0.32,191.0,385.0,0.5,0.49,115.0,148.0,0.78,131.0,253.0,384.0,90.0,58.0,62.0,80.0,211.0,587.0
2007,12,1077,IND,Indiana Pacers,23.0,NBA,SF,82.0,57.0,2785.0,398.0,868.0,0.46,110.0,288.0,0.38,288.0,580.0,0.5,0.52,236.0,294.0,0.8,114.0,267.0,381.0,114.0,67.0,61.0,135.0,245.0,1142.0
2008,12,1077,IND,Indiana Pacers,24.0,NBA,SF,80.0,80.0,2876.0,537.0,1205.0,0.45,171.0,423.0,0.4,366.0,782.0,0.47,0.52,322.0,378.0,0.85,93.0,393.0,486.0,166.0,95.0,84.0,171.0,290.0,1567.0
2009,12,1077,IND,Indiana Pacers,25.0,NBA,SF,67.0,66.0,2424.0,571.0,1277.0,0.45,182.0,450.0,0.4,389.0,827.0,0.47,0.52,404.0,460.0,0.88,49.0,292.0,341.0,183.0,69.0,97.0,165.0,207.0,1728.0
2010,12,1077,IND,Indiana Pacers,26.0,NBA,SF,62.0,62.0,2278.0,488.0,1139.0,0.43,158.0,438.0,0.36,330.0,701.0,0.47,0.5,363.0,428.0,0.85,67.0,275.0,342.0,171.0,94.0,51.0,157.0,183.0,1497.0
2011,12,1077,IND,Indiana Pacers,27.0,NBA,SF,79.0,79.0,2763.0,535.0,1260.0,0.42,157.0,407.0,0.39,378.0,853.0,0.44,0.49,395.0,466.0,0.85,87.0,338.0,425.0,203.0,89.0,62.0,206.0,213.0,1622.0
2012,12,1077,IND,Indiana Pacers,28.0,NBA,SF,62.0,62.0,2062.0,391.0,941.0,0.42,123.0,323.0,0.38,268.0,618.0,0.43,0.48,254.0,291.0,0.87,79.0,228.0,307.0,109.0,62.0,40.0,110.0,144.0,1159.0
2013,12,1077,IND,Indiana Pacers,29.0,NBA,SF,5.0,0.0,74.0,10.0,35.0,0.29,2.0,10.0,0.2,8.0,25.0,0.32,0.31,5.0,8.0,0.62,3.0,6.0,9.0,3.0,2.0,1.0,4.0,6.0,27.0
2014,31,1077,TOT,Total After Trade,30.0,NBA,SF,41.0,2.0,847.0,116.0,307.0,0.38,43.0,128.0,0.34,73.0,179.0,0.41,0.45,63.0,67.0,0.94,31.0,102.0,133.0,41.0,12.0,17.0,46.0,62.0,338.0
2014,12,1077,IND,Indiana Pacers,30.0,NBA,SF,29.0,2.0,653.0,80.0,223.0,0.36,31.0,94.0,0.33,49.0,129.0,0.38,0.43,51.0,53.0,0.96,24.0,81.0,105.0,33.0,9.0,13.0,36.0,41.0,242.0
2014,13,1077,LAC,Los Angeles Clippers,30.0,NBA,SF,12.0,0.0,194.0,36.0,84.0,0.43,12.0,34.0,0.35,24.0,50.0,0.48,0.5,12.0,14.0,0.86,7.0,21.0,28.0,8.0,3.0,4.0,10.0,21.0,96.0
2015,16,1077,MIA,Miami Heat,31.0,NBA,SF,30.0,6.0,613.0,65.0,162.0,0.4,30.0,84.0,0.36,35.0,78.0,0.45,0.49,28.0,37.0,0.76,20.0,60.0,80.0,17.0,13.0,6.0,24.0,67.0,188.0
