Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,8,487,DEN,Denver Nuggets,22.0,NBA,SG,55.0,5.0,688.0,7.6,16.5,0.46,0.3,1.0,0.26,7.3,15.5,0.47,2.5,3.2,0.77,2.0,2.5,4.5,3.7,1.0,0.2,2.2,4.2,17.9
1985,7,487,DAL,Dallas Mavericks,23.0,NBA,SG,11.0,0.0,66.0,2.2,12.5,0.17,0.0,1.6,0.0,2.2,10.9,0.2,0.5,0.5,1.0,0.5,1.1,1.6,2.2,0.5,0.0,4.4,2.2,4.9
