Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,25,409,POR,Portland Trail Blazers,Mark Bryant,"April 25, 1965",24.0,NBA,PF,13.0,0.0,160.0,5.4,10.0,0.55,0.0,0.0,,5.4,10.0,0.55,1.8,2.4,0.75,2.7,6.0,8.8,0.9,0.9,0.6,3.6,8.2,12.7,,94.0,110.0
1991,25,409,POR,Portland Trail Blazers,Mark Bryant,"April 25, 1965",25.0,NBA,PF,14.0,0.0,137.0,3.7,8.2,0.46,0.0,0.0,,3.7,8.2,0.46,5.2,6.0,0.88,5.2,6.7,12.0,0.7,0.7,0.4,1.5,9.4,12.7,,127.0,112.0
1992,25,409,POR,Portland Trail Blazers,Mark Bryant,"April 25, 1965",26.0,NBA,PF,12.0,0.0,116.0,4.4,12.7,0.34,0.0,0.0,,4.4,12.7,0.34,1.3,1.8,0.75,4.8,7.9,12.7,0.4,1.3,0.0,3.9,9.6,10.1,,77.0,111.0
1993,25,409,POR,Portland Trail Blazers,Mark Bryant,"April 25, 1965",27.0,NBA,C,4.0,4.0,83.0,10.8,23.5,0.46,0.0,0.0,,10.8,23.5,0.46,3.2,3.2,1.0,6.3,5.1,11.4,0.0,0.0,1.9,3.8,8.9,24.7,,100.0,108.0
1994,25,409,POR,Portland Trail Blazers,Mark Bryant,"April 25, 1965",28.0,NBA,C,4.0,1.0,64.0,4.0,13.6,0.29,0.0,1.6,0.0,4.0,12.0,0.33,0.0,0.0,,4.8,4.8,9.6,1.6,1.6,1.6,2.4,5.6,8.0,,75.0,117.0
1995,25,409,POR,Portland Trail Blazers,Mark Bryant,"April 25, 1965",29.0,NBA,PF,2.0,0.0,6.0,8.8,17.5,0.5,0.0,0.0,,8.8,17.5,0.5,0.0,17.5,0.0,8.8,8.8,17.5,0.0,0.0,0.0,0.0,8.8,17.5,,85.0,129.0
1996,11,409,HOU,Houston Rockets,Mark Bryant,"April 25, 1965",30.0,NBA,PF,8.0,0.0,145.0,7.4,12.4,0.6,0.0,0.0,,7.4,12.4,0.6,4.2,5.3,0.8,2.5,7.1,9.6,1.4,0.4,0.7,1.1,7.4,19.1,,128.0,112.0
1997,24,409,PHO,Phoenix Suns,Mark Bryant,"April 25, 1965",31.0,NBA,PF,4.0,0.0,36.0,5.6,14.0,0.4,0.0,0.0,,5.6,14.0,0.4,4.2,4.2,1.0,1.4,4.2,5.6,0.0,0.0,0.0,2.8,5.6,15.4,,88.0,123.0
1998,24,409,PHO,Phoenix Suns,Mark Bryant,"April 25, 1965",32.0,NBA,C,4.0,1.0,93.0,9.6,19.2,0.5,0.0,0.0,,9.6,19.2,0.5,3.4,6.8,0.5,5.1,7.9,13.0,0.6,2.3,1.1,1.7,9.0,22.6,,106.0,107.0
2001,7,409,DAL,Dallas Mavericks,Mark Bryant,"April 25, 1965",35.0,NBA,PF,4.0,0.0,34.0,1.6,3.2,0.5,0.0,0.0,,1.6,3.2,0.5,0.0,0.0,,4.8,4.8,9.6,0.0,1.6,0.0,1.6,9.6,3.2,,101.0,110.0
2002,27,409,SAS,San Antonio Spurs,Mark Bryant,"April 25, 1965",36.0,NBA,PF,9.0,4.0,91.0,5.5,12.3,0.45,0.0,0.0,,5.5,12.3,0.45,1.8,3.7,0.5,4.9,2.5,7.4,0.6,0.6,1.2,0.6,8.6,12.9,,109.0,108.0
2003,2,409,BOS,Boston Celtics,Mark Bryant,"April 25, 1965",37.0,NBA,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113.0
