Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,13,3216,LAC,Los Angeles Clippers,Joe Wolf,"December 17, 1964",23.0,NBA,C,42.0,26.0,1137.0,4.3,10.6,0.41,0.1,0.5,0.2,4.2,10.1,0.42,1.4,1.7,0.83,1.6,4.3,5.9,3.1,1.2,0.5,2.4,4.4,10.1
1989,13,3216,LAC,Los Angeles Clippers,Joe Wolf,"December 17, 1964",24.0,NBA,C,66.0,15.0,1450.0,4.2,10.0,0.42,0.0,0.3,0.14,4.2,9.6,0.43,1.1,1.6,0.69,2.1,4.7,6.7,2.8,0.8,0.4,2.3,3.8,9.6
1990,13,3216,LAC,Los Angeles Clippers,Joe Wolf,"December 17, 1964",25.0,NBA,C,77.0,19.0,1325.0,4.2,10.7,0.4,0.1,0.7,0.2,4.1,10.0,0.41,1.5,1.9,0.78,1.7,4.6,6.3,1.7,0.8,0.7,2.1,3.5,10.1
1991,8,3216,DEN,Denver Nuggets,Joe Wolf,"December 17, 1964",26.0,NBA,C,74.0,38.0,1593.0,5.3,11.7,0.45,0.0,0.3,0.13,5.2,11.4,0.46,1.6,1.9,0.83,3.1,6.0,9.0,2.4,1.4,0.7,2.1,5.5,12.2
1992,8,3216,DEN,Denver Nuggets,Joe Wolf,"December 17, 1964",27.0,NBA,C,67.0,0.0,1160.0,3.1,8.6,0.36,0.0,0.3,0.09,3.1,8.3,0.37,1.6,2.0,0.8,3.0,4.4,7.4,1.9,1.0,0.4,1.9,3.8,7.9
1993,31,3216,TOT,Total After Trade,Joe Wolf,"December 17, 1964",28.0,NBA,C,23.0,0.0,165.0,4.4,9.6,0.46,0.0,0.2,0.0,4.4,9.4,0.46,2.8,3.5,0.81,3.1,7.4,10.5,1.1,1.5,0.2,1.5,5.2,11.6
1993,2,3216,BOS,Boston Celtics,Joe Wolf,"December 17, 1964",28.0,NBA,C,2.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,8.0,0.5,4.0,8.0,12.0,0.0,0.0,4.0,8.0,8.0,4.0
1993,25,3216,POR,Portland Trail Blazers,Joe Wolf,"December 17, 1964",28.0,NBA,C,21.0,0.0,156.0,4.6,9.9,0.46,0.0,0.2,0.0,4.6,9.7,0.48,2.8,3.2,0.86,3.0,7.4,10.4,1.2,1.6,0.0,1.2,5.1,12.0
1995,4,3216,CHO,Charlotte Hornets,Joe Wolf,"December 17, 1964",30.0,NBA,PF,63.0,6.0,583.0,2.3,5.0,0.47,0.1,0.4,0.33,2.2,4.6,0.48,0.7,1.0,0.75,2.1,5.9,8.0,2.3,0.6,0.4,1.4,6.2,5.6
1996,31,3216,TOT,Total After Trade,Joe Wolf,"December 17, 1964",31.0,NBA,PF,64.0,8.0,1065.0,4.6,8.9,0.51,0.0,0.2,0.0,4.6,8.7,0.52,0.7,1.0,0.72,1.7,4.7,6.3,2.1,0.5,0.2,1.4,5.5,9.8
1996,4,3216,CHO,Charlotte Hornets,Joe Wolf,"December 17, 1964",31.0,NBA,PF,1.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0
1996,22,3216,ORL,Orlando Magic,Joe Wolf,"December 17, 1964",31.0,NBA,PF,63.0,8.0,1047.0,4.6,9.0,0.52,0.0,0.2,0.0,4.6,8.8,0.53,0.7,1.0,0.72,1.7,4.7,6.4,2.2,0.4,0.2,1.4,5.5,10.0
1997,17,3216,MIL,Milwaukee Bucks,Joe Wolf,"December 17, 1964",32.0,NBA,C,56.0,7.0,525.0,2.7,6.1,0.45,0.1,0.5,0.14,2.7,5.6,0.48,1.0,1.3,0.74,2.2,5.5,7.7,1.4,1.0,0.8,1.0,7.2,6.5
1998,8,3216,DEN,Denver Nuggets,Joe Wolf,"December 17, 1964",33.0,NBA,PF,57.0,8.0,621.0,2.3,7.0,0.33,0.1,0.6,0.2,2.2,6.4,0.34,0.3,0.6,0.5,2.1,5.2,7.3,1.7,1.2,0.4,1.3,5.3,5.0
1999,4,3216,CHO,Charlotte Hornets,Joe Wolf,"December 17, 1964",34.0,NBA,PF,3.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0
