Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",25.0,NBA,PF,24.0,498.0,8.8,0.52,0.0,0.82,9.0,13.4,11.2,0.9,1.0,5.0,17.2,9.4,0.1,0.4,0.6,0.05,-5.3,-0.3,-5.5,-0.4
2009,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",26.0,NBA,C,65.0,1048.0,9.3,0.52,0.0,0.39,10.1,12.4,11.2,3.7,1.0,7.2,22.9,8.0,0.4,1.4,1.7,0.08,-4.5,1.8,-2.7,-0.2
2010,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",27.0,NBA,C,80.0,1322.0,10.2,0.55,0.0,0.58,11.0,11.1,11.1,1.3,0.8,6.7,18.4,8.7,1.0,2.0,3.1,0.11,-3.4,1.7,-1.7,0.1
2011,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",28.0,NBA,C,75.0,1463.0,7.3,0.58,0.0,0.74,9.0,12.4,10.8,2.2,0.4,5.0,21.5,5.3,1.2,2.1,3.3,0.11,-3.2,1.6,-1.6,0.2
2012,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",29.0,NBA,C,64.0,1349.0,10.3,0.6,0.0,0.47,9.2,12.8,11.1,1.0,1.4,5.1,19.7,7.8,1.2,2.2,3.4,0.12,-2.0,1.6,-0.5,0.5
2013,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",30.0,NBA,C,62.0,566.0,10.4,0.54,0.0,0.41,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,0.4,0.8,1.2,0.1,-2.3,0.9,-1.3,0.1
2014,31,96,TOT,Total After Trade,Joel Anthony,"August 9, 1982",31.0,NBA,C,33.0,186.0,8.1,0.39,0.0,0.25,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,0.0,0.2,0.2,0.04,-4.1,-0.7,-4.8,-0.1
2014,16,96,MIA,Miami Heat,Joel Anthony,"August 9, 1982",31.0,NBA,C,12.0,37.0,8.0,0.44,0.0,0.33,7.1,16.4,11.9,0.0,0.0,9.4,12.7,10.2,0.0,0.0,0.0,0.05,-4.6,0.0,-4.6,0.0
2014,2,96,BOS,Boston Celtics,Joel Anthony,"August 9, 1982",31.0,NBA,C,21.0,149.0,8.1,0.38,0.0,0.23,9.6,14.1,11.8,1.9,1.0,4.1,6.5,9.1,0.0,0.1,0.1,0.04,-4.0,-0.9,-4.9,-0.1
2015,9,96,DET,Detroit Pistons,Joel Anthony,"August 9, 1982",32.0,NBA,C,49.0,406.0,14.7,0.61,0.0,0.36,8.2,17.0,12.4,1.8,1.5,9.5,14.3,9.1,0.5,0.7,1.2,0.14,-2.9,3.1,0.2,0.2
2016,9,96,DET,Detroit Pistons,Joel Anthony,"August 9, 1982",33.0,NBA,C,19.0,96.0,14.1,0.67,0.0,0.8,8.8,15.4,11.9,1.4,1.1,9.5,12.9,7.0,0.2,0.2,0.4,0.18,-2.9,3.3,0.4,0.1
2017,27,96,SAS,San Antonio Spurs,Joel Anthony,"August 9, 1982",34.0,NBA,C,19.0,122.0,11.6,0.64,0.0,0.5,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,0.14,-3.5,1.4,-2.1,0.0
