Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,23,326,PHI,Philadelphia 76Ers,21.0,NBA,C,49.0,1385.0,11.6,0.45,0.01,0.34,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,-2.7,1.6,-1.1,-0.04,-5.1,1.7,-3.4,-0.5
1995,23,326,PHI,Philadelphia 76Ers,22.0,NBA,C,82.0,2365.0,14.8,0.49,0.0,0.34,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,-0.1,3.6,3.5,0.07,-3.0,1.6,-1.4,0.3
1996,31,326,TOT,Total After Trade,23.0,NBA,C,79.0,2329.0,15.7,0.48,0.0,0.28,10.3,20.4,15.2,4.9,1.1,9.4,15.4,21.8,-1.1,4.1,3.0,0.06,-3.2,1.7,-1.4,0.3
1996,23,326,PHI,Philadelphia 76Ers,23.0,NBA,C,12.0,334.0,13.4,0.49,0.0,0.26,11.4,25.6,18.3,4.1,1.2,8.4,22.3,18.6,-0.4,0.4,0.0,0.0,-4.7,1.3,-3.4,-0.1
1996,3,326,NJN,New Jersey Nets,23.0,NBA,C,67.0,1995.0,16.1,0.48,0.0,0.28,10.1,19.5,14.7,5.0,1.1,9.6,14.5,22.4,-0.7,3.7,3.0,0.07,-2.9,1.8,-1.1,0.4
1997,31,326,TOT,Total After Trade,24.0,NBA,C,73.0,2288.0,16.5,0.48,0.01,0.25,10.4,19.8,14.9,4.2,0.9,8.3,11.8,22.1,0.0,3.0,3.0,0.06,-1.9,0.8,-1.1,0.5
1997,3,326,NJN,New Jersey Nets,24.0,NBA,C,40.0,1228.0,16.3,0.47,0.01,0.27,9.8,19.4,14.3,2.7,1.0,9.8,11.2,19.9,0.2,1.6,1.8,0.07,-1.9,1.2,-0.6,0.4
1997,7,326,DAL,Dallas Mavericks,24.0,NBA,C,33.0,1060.0,16.7,0.49,0.01,0.24,11.1,20.4,15.7,5.9,0.9,6.5,12.4,24.5,-0.2,1.3,1.2,0.05,-1.8,0.2,-1.6,0.1
1998,7,326,DAL,Dallas Mavericks,25.0,NBA,C,64.0,1822.0,17.7,0.46,0.0,0.25,9.8,22.1,15.8,5.9,1.5,8.2,10.8,22.3,0.0,3.0,2.9,0.08,-2.1,1.6,-0.4,0.7
1999,7,326,DAL,Dallas Mavericks,26.0,NBA,C,49.0,1294.0,19.6,0.53,0.01,0.33,11.2,22.9,17.0,5.2,1.5,8.9,12.3,16.1,2.1,2.2,4.2,0.16,0.0,2.3,2.3,1.4
2001,7,326,DAL,Dallas Mavericks,28.0,NBA,C,82.0,2001.0,16.2,0.55,0.01,0.4,9.2,24.4,17.0,2.8,0.9,8.1,14.3,13.9,2.5,3.8,6.3,0.15,-1.0,2.5,1.6,1.8
2002,7,326,DAL,Dallas Mavericks,29.0,NBA,C,53.0,757.0,14.6,0.56,0.01,0.39,7.9,17.8,12.9,3.8,1.9,6.0,11.6,12.9,1.3,1.0,2.3,0.14,-1.8,2.1,0.3,0.4
2003,7,326,DAL,Dallas Mavericks,30.0,NBA,C,81.0,1731.0,18.3,0.6,0.0,0.47,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,3.9,3.5,7.4,0.2,-0.4,3.0,2.6,2.0
2004,7,326,DAL,Dallas Mavericks,31.0,NBA,C,66.0,773.0,15.6,0.52,0.0,0.26,9.9,14.6,12.2,3.6,2.2,7.1,7.5,12.8,1.5,0.9,2.3,0.14,-1.5,1.6,0.1,0.4
2005,7,326,DAL,Dallas Mavericks,32.0,NBA,C,77.0,885.0,11.0,0.49,0.0,0.34,9.0,17.8,13.5,2.5,1.5,5.3,13.4,12.5,0.4,1.5,1.9,0.1,-3.6,1.6,-2.0,0.0
