Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,31,717,TOT,Total After Trade,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,31.0,390.0,10.7,0.5,0.0,0.39,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,0.1,0.5,0.6,0.07,-4.5,-0.3,-4.7,-0.3
2014,10,717,GSW,Golden State Warriors,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,4.0,6.0,-5.1,0.27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.11,-10.3,-3.2,-13.6,0.0
2014,23,717,PHI,Philadelphia 76Ers,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,11.0,150.0,8.7,0.53,0.0,0.45,7.6,28.5,17.6,2.9,0.0,4.8,20.6,12.3,0.0,0.1,0.1,0.04,-5.8,0.0,-5.8,-0.1
2014,22,717,ORL,Orlando Magic,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,16.0,234.0,12.5,0.49,0.0,0.32,13.0,24.8,18.9,1.3,1.5,4.4,13.0,13.5,0.1,0.4,0.5,0.1,-3.5,-0.4,-3.8,-0.1
2015,22,717,ORL,Orlando Magic,Dewayne Dedmon,"August 12, 1989",25.0,NBA,C,59.0,845.0,13.3,0.57,0.01,0.4,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,0.7,1.0,1.7,0.1,-3.3,-0.2,-3.5,-0.3
2016,22,717,ORL,Orlando Magic,Dewayne Dedmon,"August 12, 1989",26.0,NBA,C,58.0,705.0,17.0,0.61,0.0,0.43,10.4,25.7,17.9,2.7,1.6,5.4,13.2,15.2,1.2,1.1,2.4,0.16,-1.6,0.7,-0.9,0.2
2017,27,717,SAS,San Antonio Spurs,Dewayne Dedmon,"August 12, 1989",27.0,NBA,C,76.0,1330.0,16.0,0.64,0.0,0.36,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,2.3,3.0,5.2,0.19,-1.4,2.0,0.6,0.9
2018,1,717,ATL,Atlanta Hawks,Dewayne Dedmon,"August 12, 1989",28.0,NBA,C,62.0,1542.0,15.8,0.6,0.3,0.18,7.2,28.1,17.7,9.2,1.3,2.8,14.3,17.0,1.8,1.9,3.7,0.11,-0.4,0.5,0.1,0.8
2019,1,717,ATL,Atlanta Hawks,Dewayne Dedmon,"August 12, 1989",29.0,NBA,C,64.0,1609.0,16.0,0.6,0.41,0.22,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,2.1,1.9,4.0,0.12,-0.3,0.8,0.5,1.0
2020,31,717,TOT,Total After Trade,Dewayne Dedmon,"August 12, 1989",30.0,NBA,C,44.0,774.0,9.4,0.47,0.42,0.14,8.5,27.6,17.8,4.0,1.5,4.8,17.4,18.1,-1.0,1.0,0.1,0.0,-5.8,0.0,-5.8,-0.7
2020,26,717,SAC,Sacramento Kings,Dewayne Dedmon,"August 12, 1989",30.0,NBA,C,34.0,541.0,8.5,0.48,0.42,0.16,9.3,25.8,17.4,3.9,1.3,4.6,20.4,18.5,-0.8,0.7,-0.1,-0.01,-6.3,-0.1,-6.4,-0.6
2020,1,717,ATL,Atlanta Hawks,Dewayne Dedmon,"August 12, 1989",30.0,NBA,C,10.0,233.0,11.4,0.46,0.43,0.1,6.4,31.8,18.9,4.3,2.0,5.4,10.3,17.4,-0.2,0.3,0.2,0.03,-4.6,0.1,-4.5,-0.1
