Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1998,20,311,NYK,New York Knicks,13,Anthony Bowie,SG,6-6,190,"November 9, 1963",US,7,Oklahoma
1998,20,529,NYK,New York Knicks,1,Chris Childs,PG,6-3,195,"November 20, 1967",US,3,Boise State
1998,20,644,NYK,New York Knicks,35,Terry Cummings,PF,6-9,220,"March 15, 1961",US,15,DePaul
1998,20,679,NYK,New York Knicks,4,Ben Davis,PF,6-9,240,"December 26, 1972",US,1,"Kansas, Arizona"
1998,20,792,NYK,New York Knicks,14,Chris Dudley,C,6-11,235,"February 22, 1965",US,10,Yale
1998,20,883,NYK,New York Knicks,33,Patrick Ewing,C,7-0,240,"August 5, 1962",JM,12,Georgetown
1998,20,1334,NYK,New York Knicks,20,Allan Houston,SG,6-6,200,"April 20, 1971",US,4,Tennessee
1998,20,1500,NYK,New York Knicks,2,Larry Johnson,SF,6-6,250,"March 14, 1969",US,6,UNLV
1998,20,1998,NYK,New York Knicks,42,Chris Mills,SF,6-6,215,"January 25, 1970",US,4,"Kentucky, Arizona"
1998,20,2099,NYK,New York Knicks,8,Pete Myers,SG,6-6,180,"September 15, 1963",US,8,Little Rock
1998,20,2181,NYK,New York Knicks,34,Charles Oakley,PF,6-8,225,"December 18, 1963",US,12,Virginia Union University
1998,20,2737,NYK,New York Knicks,3,John Starks,SG,6-3,180,"August 10, 1965",US,8,Oklahoma State
1998,20,2863,NYK,New York Knicks,7,Brooks Thompson,PG,6-4,193,"July 19, 1970",US,3,"Texas A&M, Oklahoma State"
1998,20,3021,NYK,New York Knicks,21,Charlie Ward,PG,6-2,190,"October 12, 1970",US,3,Florida State
1998,20,3129,NYK,New York Knicks,52,Buck Williams,PF,6-8,215,"March 8, 1960",US,16,Maryland
1998,20,3142,NYK,New York Knicks,32,Herb Williams,PF,6-10,242,"February 16, 1958",US,16,Ohio State
