Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1998,25,POR,Portland Trail Blazers,7,Kenny Anderson,PG,6-0,168,1970-10-09,US,6,Georgia Tech
1998,25,POR,Portland Trail Blazers,17,Vincent Askew,SG,6-6,210,1966-02-28,US,8,Memphis
1998,25,POR,Portland Trail Blazers,2,Stacey Augmon,SG,6-8,205,1968-08-01,US,6,UNLV
1998,25,POR,Portland Trail Blazers,9,Rick Brunson,PG,6-4,190,1972-06-14,US,R,Temple
1998,25,POR,Portland Trail Blazers,31,Kelvin Cato,C,6-11,255,1974-08-26,US,R,"University of South Alabama, Iowa State"
1998,25,POR,Portland Trail Blazers,12,John Crotty,PG,6-1,185,1969-07-15,US,5,Virginia
1998,25,POR,Portland Trail Blazers,44,Brian Grant,SF,6-9,254,1972-03-05,US,3,Xavier
1998,25,POR,Portland Trail Blazers,23,Gary Grant,PG,6-3,185,1965-04-21,US,9,Michigan
1998,25,POR,Portland Trail Blazers,19,Sean Higgins,SF,6-9,205,1968-12-30,US,5,Michigan
1998,25,POR,Portland Trail Blazers,53,Alton Lister,C,7-0,240,1958-10-01,US,15,Arizona State
1998,25,POR,Portland Trail Blazers,5,Jermaine O'Neal,PF,6-11,226,1978-10-13,US,1,
1998,25,POR,Portland Trail Blazers,34,Isaiah Rider,SG,6-5,215,1971-03-12,US,4,UNLV
1998,25,POR,Portland Trail Blazers,4,Carlos Rogers,PF,6-11,220,1971-02-06,US,3,"Little Rock, Tennessee State"
1998,25,POR,Portland Trail Blazers,11,Arvydas Sabonis,C,7-3,279,1964-12-19,LT,2,
1998,25,POR,Portland Trail Blazers,3,Damon Stoudamire,PG,5-10,171,1973-09-03,US,2,Arizona
1998,25,POR,Portland Trail Blazers,33,Gary Trent,PF,6-8,250,1974-09-22,US,2,Ohio University
1998,25,POR,Portland Trail Blazers,30,Rasheed Wallace,PF,6-10,225,1974-09-17,US,2,UNC
1998,25,POR,Portland Trail Blazers,21,Alvin Williams,SG,6-5,185,1974-08-06,US,R,Villanova
1998,25,POR,Portland Trail Blazers,42,Walt Williams,SF,6-8,219,1970-04-16,US,5,Maryland
1998,25,POR,Portland Trail Blazers,10,Dontonio Wingfield,SF,6-8,256,1974-06-23,US,3,Cincinnati
