Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,29.0,1112,UTA,Utah Jazz,26.0,NBA,PG,47.0,1307.0,13.6,0.52,0.0,0.26,2.7,7.5,5.1,25.3,2.8,0.0,16.9,16.2,1.0,0.7,1.8,0.06,-1.2,0.0,-1.2,0.3
1982,29.0,1112,UTA,Utah Jazz,27.0,NBA,PG,81.0,2822.0,17.4,0.53,0.01,0.26,3.2,6.1,4.6,29.7,3.0,0.2,14.9,18.8,4.3,1.4,5.7,0.1,1.8,-0.3,1.4,2.4
1983,29.0,1112,UTA,Utah Jazz,28.0,NBA,PG,78.0,2783.0,17.2,0.53,0.01,0.25,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,3.8,2.8,6.6,0.11,1.3,0.7,2.0,2.8
1984,29.0,1112,UTA,Utah Jazz,29.0,NBA,PG,81.0,2768.0,18.0,0.53,0.02,0.26,2.3,6.2,4.4,35.9,3.6,0.2,14.6,16.9,5.0,3.0,7.9,0.14,1.8,1.2,3.0,3.5
1985,29.0,1112,UTA,Utah Jazz,30.0,NBA,PG,77.0,2431.0,16.3,0.55,0.02,0.34,1.6,6.3,4.0,33.9,2.5,0.1,16.2,17.8,3.5,3.2,6.7,0.13,0.9,0.7,1.6,2.2
1986,29.0,1112,UTA,Utah Jazz,31.0,NBA,PG,80.0,2012.0,16.4,0.54,0.04,0.33,1.8,5.5,3.7,29.4,2.4,0.2,13.2,20.1,3.0,2.2,5.2,0.12,0.8,0.2,1.0,1.5
1987,29.0,1112,UTA,Utah Jazz,32.0,NBA,PG,81.0,2090.0,15.9,0.53,0.03,0.32,1.9,6.3,4.1,35.1,2.4,0.1,15.3,16.5,3.0,2.6,5.6,0.13,0.8,0.7,1.5,1.9
1988,29.0,1112,UTA,Utah Jazz,33.0,NBA,PG,81.0,1116.0,13.2,0.48,0.05,0.22,1.4,6.1,3.8,36.2,2.4,0.1,18.8,18.4,0.4,1.4,1.8,0.08,-0.8,0.1,-0.7,0.4
1989,31.0,1112,TOT,Total After Trade,34.0,NBA,PG,63.0,871.0,13.7,0.52,0.04,0.12,1.4,7.8,4.5,30.0,2.2,0.1,18.0,16.1,0.6,0.6,1.2,0.07,0.1,-0.1,0.0,0.4
1989,,1112,CHH,None,34.0,NBA,PG,33.0,370.0,12.0,0.46,0.04,0.11,1.1,6.0,3.4,31.1,2.3,0.0,16.9,18.4,-0.1,0.1,0.0,0.0,-1.4,-0.6,-2.0,0.0
1989,17.0,1112,MIL,Milwaukee Bucks,34.0,NBA,PG,30.0,501.0,14.9,0.58,0.04,0.14,1.6,9.1,5.3,29.2,2.1,0.2,19.0,14.4,0.7,0.5,1.2,0.12,1.1,0.3,1.4,0.4
1990,12.0,1112,IND,Indiana Pacers,35.0,NBA,PG,69.0,927.0,10.9,0.48,0.05,0.22,1.2,5.4,3.4,26.4,2.7,0.1,19.7,14.7,0.2,0.5,0.7,0.04,-1.6,-0.2,-1.8,0.0
1991,23.0,1112,PHI,Philadelphia 76Ers,36.0,NBA,PG,79.0,2248.0,13.1,0.51,0.05,0.2,1.7,5.1,3.4,27.4,1.3,0.2,12.1,17.3,2.3,1.0,3.3,0.07,-0.6,-1.5,-2.0,0.0
1992,2.0,1112,BOS,Boston Celtics,37.0,NBA,PG,26.0,367.0,11.4,0.48,0.04,0.18,0.9,6.0,3.6,24.1,2.3,0.2,14.0,15.1,0.2,0.3,0.5,0.07,-2.4,0.3,-2.1,0.0
