Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
21,3085,D.J. White,"August 31, 1986",185.0,11.0,2796.0,459.0,906.0,0.51,1.0,5.0,0.2,458.0,901.0,0.51,0.51,159.0,221.0,0.72,160.0,435.0,595.0,99.0,51.0,77.0,79.0,276.0,1078.0,0
