Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2017,28,TOR,Toronto Raptors,DeMar DeRozan,27,74,74,2620,13.9,29.9,0.47,0.6,2.4,0.27,13.3,27.5,0.48,10.5,12.5,0.84,1.4,6.1,7.5,5.6,1.5,0.3,3.5,2.6,39.1,,113,110
2017,28,TOR,Toronto Raptors,Kyle Lowry,30,60,60,2244,9.6,20.7,0.46,4.4,10.6,0.41,5.3,10.2,0.52,6.8,8.2,0.82,1.1,5.4,6.5,9.4,2.0,0.4,3.9,3.8,30.4,,123,109
2017,28,TOR,Toronto Raptors,Jonas Valanciunas,24,80,80,2066,9.6,17.2,0.56,0.0,0.0,0.5,9.6,17.2,0.56,4.3,5.3,0.81,5.5,13.1,18.6,1.4,0.9,1.5,2.6,5.3,23.5,,120,105
2017,28,TOR,Toronto Raptors,Cory Joseph,25,80,22,2003,7.6,16.7,0.45,1.2,3.4,0.36,6.4,13.3,0.48,2.4,3.1,0.77,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,,108,110
2017,28,TOR,Toronto Raptors,DeMarre Carroll,30,72,72,1882,5.9,14.8,0.4,2.9,8.6,0.34,3.0,6.2,0.48,2.4,3.2,0.76,1.7,5.7,7.4,2.0,2.2,0.7,1.5,3.9,17.2,,110,108
2017,28,TOR,Toronto Raptors,Patrick Patterson,27,65,8,1599,4.9,12.2,0.4,3.0,8.0,0.37,1.9,4.2,0.46,1.4,1.9,0.72,2.0,7.3,9.3,2.4,1.3,0.7,1.2,3.8,14.1,,115,109
2017,28,TOR,Toronto Raptors,Norman Powell,23,76,18,1368,8.4,18.7,0.45,2.1,6.4,0.32,6.3,12.3,0.51,4.7,5.9,0.79,1.0,5.3,6.3,3.0,1.9,0.5,2.6,4.7,23.6,,109,109
2017,28,TOR,Toronto Raptors,Terrence Ross,25,54,0,1207,8.9,20.1,0.44,4.0,10.8,0.38,4.8,9.4,0.52,1.7,2.1,0.82,0.6,5.2,5.8,1.9,2.2,0.8,1.4,3.4,23.5,,112,108
2017,28,TOR,Toronto Raptors,Lucas Nogueira,24,57,6,1088,4.8,7.3,0.66,0.1,0.6,0.25,4.7,6.7,0.69,2.0,3.1,0.66,3.8,7.5,11.4,2.0,2.4,4.1,2.1,6.4,11.8,,125,102
2017,28,TOR,Toronto Raptors,Pascal Siakam,22,55,38,859,6.1,12.1,0.5,0.1,0.4,0.14,6.0,11.7,0.52,1.3,1.9,0.69,3.8,7.1,10.9,1.0,1.5,2.7,1.9,6.4,13.5,,106,106
2017,28,TOR,Toronto Raptors,Serge Ibaka,27,23,23,712,9.1,19.9,0.46,2.9,7.3,0.4,6.2,12.5,0.49,2.1,2.4,0.88,2.1,9.0,11.1,1.1,0.5,2.3,2.8,5.4,23.3,,105,108
2017,28,TOR,Toronto Raptors,Jakob Poeltl,21,54,4,626,5.4,9.3,0.58,0.0,0.0,,5.4,9.3,0.58,2.5,4.6,0.54,6.3,7.0,13.4,1.0,1.4,1.6,2.3,9.1,13.4,,118,108
2017,28,TOR,Toronto Raptors,P.J. Tucker,31,24,4,609,4.3,10.7,0.41,2.0,5.0,0.4,2.3,5.7,0.41,0.9,1.3,0.69,1.9,8.8,10.7,2.2,2.6,0.4,1.2,4.4,11.6,,110,106
2017,28,TOR,Toronto Raptors,Delon Wright,24,27,0,446,5.6,13.2,0.42,1.1,3.4,0.33,4.4,9.8,0.45,4.8,6.3,0.76,1.8,3.6,5.5,6.5,3.1,1.3,2.8,3.5,17.0,,111,107
2017,28,TOR,Toronto Raptors,Fred VanVleet,22,37,0,294,6.7,19.1,0.35,1.9,5.0,0.38,4.8,14.1,0.34,3.1,3.8,0.82,0.7,6.6,7.2,6.0,2.8,0.5,2.6,6.2,18.4,,96,106
2017,28,TOR,Toronto Raptors,Jared Sullinger,24,11,1,118,6.4,20.2,0.32,1.3,7.7,0.17,5.2,12.5,0.41,1.7,3.4,0.5,4.3,7.3,11.6,1.3,1.7,0.4,1.7,7.3,15.9,,86,108
2017,28,TOR,Toronto Raptors,Bruno Caboclo,21,9,0,40,7.6,20.3,0.38,2.5,7.6,0.33,5.1,12.7,0.4,0.0,0.0,,6.3,6.3,12.7,5.1,2.5,1.3,2.5,5.1,17.7,,103,106
