PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Mike Newlin,32,79,,36.8,8.0,16.1,0.49700000000000005,0.1,0.4,0.33299999999999996,7.9,15.7,0.501,0.501,5.2,5.9,0.888,1.0,1.8,2.8,3.8,1.1,0.1,3.1,3.0,21.4
Maurice Lucas,28,68,,31.8,5.9,12.3,0.484,0.0,0.0,0.0,5.9,12.3,0.485,0.484,2.8,3.7,0.752,2.3,6.2,8.5,2.5,0.8,0.9,2.6,3.8,14.7
Mike O'Koren,22,79,,31.3,4.6,9.5,0.486,0.1,0.2,0.278,4.6,9.3,0.491,0.489,1.7,2.7,0.637,2.3,3.8,6.1,3.2,1.1,0.3,1.8,3.1,11.0
Cliff Robinson,20,63,,28.9,8.3,17.0,0.491,0.0,0.0,1.0,8.3,17.0,0.49,0.491,2.8,3.9,0.718,1.9,5.7,7.6,1.7,0.9,0.8,2.9,3.4,19.5
Foots Walker,29,41,,28.6,1.8,4.1,0.426,0.0,0.2,0.222,1.7,3.9,0.43799999999999994,0.43200000000000005,2.1,2.7,0.7929999999999999,0.5,2.0,2.5,6.2,1.3,0.0,2.1,2.6,5.7
Mike Gminski,21,56,,28.2,5.2,12.3,0.423,0.0,0.0,0.0,5.2,12.3,0.424,0.423,2.8,3.6,0.767,2.4,5.0,7.5,1.3,1.0,1.8,2.3,2.3,13.2
Darwin Cook,22,81,,24.4,4.7,10.1,0.46799999999999997,0.1,0.3,0.24,4.7,9.8,0.475,0.47100000000000003,1.6,2.2,0.733,1.2,1.7,2.9,3.7,1.7,0.4,2.2,2.4,11.2
Lowes Moore,23,71,,19.8,3.0,6.7,0.444,0.1,0.4,0.14800000000000002,2.9,6.4,0.461,0.44799999999999995,1.0,1.3,0.75,0.6,1.8,2.4,3.2,0.9,0.2,1.5,2.5,7.0
Jan van Breda Kolff,29,78,,18.3,1.3,3.1,0.408,0.0,0.1,0.25,1.3,3.0,0.414,0.41200000000000003,1.3,1.5,0.838,0.6,2.0,2.6,1.7,0.5,0.6,1.4,2.7,3.8
Bob Elliott,25,73,,18.1,2.9,5.7,0.511,0.0,0.0,0.5,2.9,5.7,0.511,0.512,1.7,2.8,0.599,1.4,2.2,3.6,1.8,0.5,0.2,1.6,2.4,7.5
Eddie Jordan,26,14,,17.1,2.1,5.2,0.41100000000000003,0.2,0.7,0.3,1.9,4.5,0.429,0.43200000000000005,1.7,2.3,0.75,0.4,0.9,1.3,3.3,1.7,0.1,1.6,2.1,6.2
Edgar Jones,24,60,,15.8,3.2,6.0,0.529,0.0,0.1,0.0,3.2,5.9,0.535,0.529,2.4,3.6,0.67,1.5,2.9,4.4,0.7,0.6,1.4,1.7,3.1,8.7
Bob McAdoo,29,10,,15.3,3.8,7.5,0.507,0.0,0.1,0.0,3.8,7.4,0.514,0.507,1.7,2.1,0.81,0.8,1.8,2.6,1.0,0.9,0.6,1.4,2.2,9.3
Rory Sparrow,22,15,,14.1,1.5,4.2,0.349,0.0,0.0,,1.5,4.2,0.349,0.349,0.8,1.1,0.75,0.5,0.7,1.2,2.1,0.9,0.2,1.2,1.0,3.7
