Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,21,1481,SEA,Seattle Supersonics,25.0,NBA,SG,15.0,,582.0,8.5,20.7,0.41,0.4,1.3,0.33,8.0,19.4,0.42,4.4,5.2,0.84,2.1,3.3,5.4,4.8,2.3,0.8,3.6,4.1,21.8,,99.0,105.0
1981,24,1481,PHO,Phoenix Suns,26.0,NBA,PG,7.0,,267.0,10.2,21.5,0.47,0.2,1.0,0.2,10.0,20.6,0.49,6.3,8.2,0.76,1.4,5.1,6.5,3.9,1.8,1.8,3.7,3.5,26.8,,106.0,97.0
1982,24,1481,PHO,Phoenix Suns,27.0,NBA,SG,7.0,,271.0,10.8,22.7,0.48,0.0,0.5,0.0,10.8,22.2,0.49,5.2,6.7,0.77,2.2,3.1,5.3,5.5,2.6,0.7,4.3,4.8,26.8,,104.0,114.0
1983,24,1481,PHO,Phoenix Suns,28.0,NBA,PG,3.0,,108.0,9.6,21.0,0.46,0.0,0.4,0.0,9.6,20.5,0.47,4.4,5.2,0.83,2.6,7.4,10.1,7.4,2.2,0.9,3.5,3.9,23.6,,105.0,106.0
1984,2,1481,BOS,Boston Celtics,29.0,NBA,SG,22.0,,808.0,7.8,19.3,0.4,0.2,0.4,0.43,7.6,18.9,0.4,6.3,7.3,0.87,1.8,3.0,4.8,5.9,1.5,0.4,3.2,4.5,22.1,,106.0,110.0
1985,2,1481,BOS,Boston Celtics,30.0,NBA,PG,21.0,21.0,848.0,7.9,17.8,0.44,0.0,0.8,0.0,7.9,17.0,0.47,4.5,5.2,0.86,1.3,3.3,4.7,8.6,1.7,0.5,4.0,3.7,20.3,,103.0,111.0
1986,2,1481,BOS,Boston Celtics,31.0,NBA,PG,18.0,18.0,715.0,7.4,16.7,0.44,0.4,1.1,0.38,7.0,15.6,0.45,4.6,5.7,0.8,1.6,3.6,5.2,7.3,2.7,0.3,3.5,4.0,19.9,,106.0,106.0
1987,2,1481,BOS,Boston Celtics,32.0,NBA,PG,23.0,23.0,964.0,8.6,18.5,0.46,0.2,1.3,0.12,8.4,17.2,0.49,4.9,5.8,0.85,1.2,3.4,4.7,10.5,0.8,0.4,2.3,3.6,22.3,,118.0,119.0
1988,2,1481,BOS,Boston Celtics,33.0,NBA,PG,17.0,17.0,702.0,6.7,15.6,0.43,0.4,1.2,0.38,6.3,14.4,0.44,6.1,7.6,0.8,1.1,4.6,5.7,10.3,1.8,0.6,3.3,3.8,20.0,,111.0,110.0
1989,2,1481,BOS,Boston Celtics,34.0,NBA,PG,3.0,1.0,59.0,3.5,13.2,0.27,0.0,0.0,,3.5,13.2,0.27,0.0,0.0,,1.8,1.8,3.5,7.9,2.6,0.0,2.6,7.0,7.0,,70.0,110.0
1990,2,1481,BOS,Boston Celtics,35.0,NBA,PG,5.0,5.0,162.0,8.9,18.4,0.48,0.6,1.8,0.33,8.3,16.6,0.5,2.1,2.1,1.0,0.6,3.6,4.2,8.3,0.6,0.6,3.0,5.0,20.5,,110.0,122.0
