Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
5,411,Wallace Bryant,"July 14, 1959",119.0,51.0,1613.0,149.0,377.0,0.4,0.0,0.0,0,149.0,377.0,0.4,0.4,66.0,115.0,0.57,145.0,282.0,427.0,127.0,40.0,45.0,80.0,234.0,364.0,0
