Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,22,2234,ORL,Orlando Magic,Zaza Pachulia,"February 10, 1984",19.0,NBA,C,59.0,664.0,10.8,0.45,0.0,0.51,11.5,18.3,14.9,3.1,1.7,1.3,13.7,16.9,0.1,0.2,0.3,0.02,-3.3,-2.5,-5.8,-0.6
2005,17,2234,MIL,Milwaukee Bucks,Zaza Pachulia,"February 10, 1984",20.0,NBA,C,74.0,1397.0,14.4,0.53,0.0,0.52,10.9,20.9,15.9,6.8,1.7,1.8,13.9,16.5,1.6,1.3,2.9,0.1,-1.1,-0.2,-1.3,0.2
2006,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",21.0,NBA,C,78.0,2452.0,15.0,0.53,0.0,0.59,12.6,17.6,15.0,8.5,1.9,1.2,17.3,19.2,2.5,1.4,3.9,0.08,-0.8,-1.3,-2.1,-0.1
2007,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",22.0,NBA,C,72.0,2026.0,16.8,0.56,0.0,0.61,11.7,18.1,14.9,9.2,2.0,1.4,17.2,21.3,2.7,2.1,4.8,0.11,-0.4,-0.4,-0.8,0.6
2008,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",23.0,NBA,C,62.0,944.0,11.0,0.52,0.01,0.62,11.0,19.5,15.3,6.0,1.3,1.0,18.1,18.3,0.2,0.9,1.1,0.05,-3.9,-1.3,-5.1,-0.7
2009,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",24.0,NBA,C,77.0,1473.0,14.1,0.57,0.01,0.72,13.8,20.9,17.4,6.0,1.3,1.4,17.8,16.3,2.0,1.9,3.9,0.13,-1.9,-0.6,-2.6,-0.2
2010,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",25.0,NBA,C,78.0,1089.0,13.1,0.54,0.02,0.58,12.4,19.0,15.7,5.6,1.8,2.2,15.8,15.5,1.2,1.5,2.7,0.12,-2.7,0.2,-2.5,-0.1
2011,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",26.0,NBA,C,79.0,1244.0,12.4,0.56,0.0,0.77,11.6,20.6,16.1,7.0,1.5,1.3,18.2,14.5,1.5,1.6,3.1,0.12,-2.8,0.1,-2.8,-0.2
2012,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",27.0,NBA,C,58.0,1640.0,14.0,0.56,0.0,0.47,11.1,21.5,16.4,7.4,1.8,1.4,16.5,14.0,2.3,2.8,5.0,0.15,-1.5,0.8,-0.7,0.5
2013,1,2234,ATL,Atlanta Hawks,Zaza Pachulia,"February 10, 1984",28.0,NBA,C,52.0,1134.0,13.1,0.53,0.01,0.43,13.5,20.3,17.0,10.3,1.6,0.8,19.6,14.6,1.2,1.5,2.7,0.12,-2.0,0.2,-1.7,0.1
2014,17,2234,MIL,Milwaukee Bucks,Zaza Pachulia,"February 10, 1984",29.0,NBA,C,53.0,1325.0,14.0,0.5,0.0,0.37,11.8,17.1,14.4,16.3,1.8,0.9,18.5,17.0,1.0,0.7,1.7,0.06,-0.9,-0.9,-1.8,0.1
2015,17,2234,MIL,Milwaukee Bucks,Zaza Pachulia,"February 10, 1984",30.0,NBA,C,73.0,1730.0,15.6,0.51,0.01,0.3,13.1,19.9,16.5,16.2,2.4,1.0,18.2,19.1,1.3,2.9,4.2,0.12,-0.4,0.8,0.4,1.0
2016,7,2234,DAL,Dallas Mavericks,Zaza Pachulia,"February 10, 1984",31.0,NBA,C,76.0,2004.0,16.2,0.55,0.01,0.59,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,3.4,2.7,6.0,0.14,-0.3,0.1,-0.2,0.9
2017,10,2234,GSW,Golden State Warriors,Zaza Pachulia,"February 10, 1984",32.0,NBA,C,70.0,1268.0,16.1,0.59,0.01,0.41,12.9,22.0,17.7,13.6,2.2,2.0,19.4,15.3,2.3,2.5,4.7,0.18,-1.1,1.6,0.6,0.8
2018,10,2234,GSW,Golden State Warriors,Zaza Pachulia,"February 10, 1984",33.0,NBA,C,69.0,972.0,17.0,0.61,0.0,0.35,11.0,25.0,18.5,15.2,1.9,1.4,19.1,17.0,1.8,1.4,3.3,0.16,-0.7,0.7,0.0,0.5
2019,9,2234,DET,Detroit Pistons,Zaza Pachulia,"February 10, 1984",34.0,NBA,C,68.0,878.0,13.7,0.54,0.02,0.64,11.9,21.5,16.5,14.7,1.7,1.6,18.7,15.0,1.1,1.3,2.3,0.13,-2.8,1.6,-1.2,0.2
