Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,31,627,TOT,Total After Trade,Jordan Crawford,1988-10-23,22.0,NBA,SG,42.0,1027.0,11.8,0.46,0.26,0.17,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,-1.0,0.5,-0.6,-0.03,-1.5,-2.3,-3.8,-0.5
2011,1,627,ATL,Atlanta Hawks,Jordan Crawford,1988-10-23,22.0,NBA,SG,16.0,160.0,7.6,0.42,0.35,0.08,6.8,14.2,10.5,16.0,1.0,0.0,15.8,28.1,-0.4,0.1,-0.3,-0.09,-2.8,-2.7,-5.5,-0.1
2011,30,627,WAS,Washington Wizards,Jordan Crawford,1988-10-23,22.0,NBA,SG,26.0,867.0,12.6,0.46,0.24,0.18,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,-0.6,0.3,-0.3,-0.01,-1.2,-2.2,-3.4,-0.3
2012,30,627,WAS,Washington Wizards,Jordan Crawford,1988-10-23,23.0,NBA,SG,64.0,1753.0,14.5,0.49,0.31,0.23,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,0.3,0.7,1.1,0.03,0.4,-2.1,-1.7,0.1
2013,31,627,TOT,Total After Trade,Jordan Crawford,1988-10-23,24.0,NBA,SG,70.0,1709.0,13.8,0.51,0.34,0.22,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,0.2,1.7,1.9,0.05,0.3,-1.1,-0.9,0.5
2013,30,627,WAS,Washington Wizards,Jordan Crawford,1988-10-23,24.0,NBA,SG,43.0,1127.0,14.7,0.51,0.34,0.21,3.0,10.3,6.6,25.5,1.2,0.4,14.9,26.4,0.2,1.1,1.4,0.06,1.3,-0.8,0.5,0.7
2013,2,627,BOS,Boston Celtics,Jordan Crawford,1988-10-23,24.0,NBA,SG,27.0,582.0,12.0,0.51,0.35,0.24,2.7,12.0,7.5,19.4,1.1,0.3,15.5,23.1,0.0,0.5,0.5,0.04,-1.7,-1.8,-3.6,-0.2
2014,31,627,TOT,Total After Trade,Jordan Crawford,1988-10-23,25.0,NBA,"PG,SG",81.0,1859.0,14.3,0.52,0.36,0.21,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,1.5,1.4,2.8,0.07,0.6,-1.2,-0.6,0.6
2014,2,627,BOS,Boston Celtics,Jordan Crawford,1988-10-23,25.0,NBA,PG,39.0,1198.0,15.7,0.52,0.34,0.28,1.7,10.0,5.7,31.0,1.5,0.2,14.1,22.0,1.7,0.7,2.4,0.1,1.5,-1.0,0.5,0.8
2014,10,627,GSW,Golden State Warriors,Jordan Crawford,1988-10-23,25.0,NBA,SG,42.0,661.0,11.9,0.5,0.38,0.13,1.7,8.6,5.2,14.2,1.0,0.2,12.4,26.8,-0.2,0.7,0.4,0.03,-1.1,-1.5,-2.7,-0.1
2017,19,627,NOP,New Orleans Pelicans,Jordan Crawford,1988-10-23,28.0,NBA,SG,19.0,442.0,17.6,0.58,0.44,0.12,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.1,2.2,-0.9,1.3,0.4
2018,19,627,NOP,New Orleans Pelicans,Jordan Crawford,1988-10-23,29.0,NBA,SG,5.0,53.0,19.1,0.6,0.52,0.04,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0.0,0.2,0.15,4.9,-0.7,4.2,0.1
