Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,27,1288,SAS,San Antonio Spurs,22.0,NBA,PG,4.0,0.0,19.0,1.8,5.3,0.33,0.8,2.0,0.38,1.0,3.3,0.31,0.4,1.5,1.8,0.86,0.8,1.3,2.0,0.5,0.5,0.3,0.5,1.5,5.8
2010,27,1288,SAS,San Antonio Spurs,23.0,NBA,PG,10.0,8.0,34.4,4.6,10.2,0.45,1.1,2.9,0.38,3.5,7.3,0.48,0.5,3.1,3.7,0.84,0.5,2.6,3.1,0.7,1.0,0.2,0.8,2.1,13.4
2011,27,1288,SAS,San Antonio Spurs,24.0,NBA,PG,6.0,1.0,31.5,3.3,8.3,0.4,0.7,2.5,0.27,2.7,5.8,0.46,0.44,4.3,5.0,0.87,0.8,4.2,5.0,2.3,1.5,0.3,1.3,2.5,11.7
2012,12,1288,IND,Indiana Pacers,25.0,NBA,PG,11.0,11.0,31.5,4.3,9.5,0.45,1.4,3.6,0.38,2.9,5.9,0.49,0.52,3.5,4.2,0.85,0.8,1.5,2.3,2.9,1.2,0.3,2.0,1.9,13.5
2013,12,1288,IND,Indiana Pacers,26.0,NBA,PG,18.0,18.0,38.1,4.6,11.5,0.4,1.9,5.3,0.36,2.7,6.2,0.44,0.48,3.5,4.2,0.83,0.3,3.4,3.7,4.3,1.2,0.2,2.2,2.3,14.6
2014,12,1288,IND,Indiana Pacers,27.0,NBA,PG,19.0,19.0,36.2,4.2,9.4,0.44,1.5,4.1,0.36,2.7,5.3,0.5,0.52,2.3,3.2,0.72,0.7,3.1,3.7,3.0,1.2,0.2,1.5,2.3,12.1
2016,12,1288,IND,Indiana Pacers,29.0,NBA,PG,7.0,7.0,33.6,4.6,8.1,0.56,1.9,3.9,0.48,2.7,4.3,0.63,0.68,2.6,3.1,0.82,0.9,1.9,2.7,2.1,0.9,0.1,1.1,2.3,13.6
2017,29,1288,UTA,Utah Jazz,30.0,NBA,PG,8.0,8.0,35.1,5.8,12.3,0.47,1.5,3.9,0.39,4.3,8.4,0.51,0.53,2.6,3.6,0.72,1.0,3.1,4.1,3.6,0.3,0.1,1.6,3.1,15.6
2018,6,1288,CLE,Cleveland Cavaliers,31.0,NBA,PG,19.0,18.0,29.3,3.1,6.9,0.45,0.8,2.7,0.31,2.3,4.2,0.54,0.51,2.2,2.8,0.77,0.7,1.5,2.2,2.2,0.5,0.4,1.2,2.7,9.2
2019,17,1288,MIL,Milwaukee Bucks,32.0,NBA,PG,15.0,0.0,26.3,4.2,7.9,0.53,1.3,3.2,0.42,2.9,4.7,0.61,0.62,1.8,2.2,0.82,1.0,2.5,3.5,2.8,0.9,0.3,0.4,2.3,11.5
2020,17,1288,MIL,Milwaukee Bucks,33.0,NBA,PG,10.0,1.0,26.8,3.2,6.7,0.48,1.0,2.8,0.36,2.2,3.9,0.56,0.55,2.1,2.6,0.81,0.5,1.9,2.4,3.1,0.6,0.0,1.6,1.7,9.5
