Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1990,26.0,MIN,NBA,PF,80.0,2414.0,13.7,0.512,0.011,0.418,8.4,14.9,11.5,6.0,1.4,1.5,8.9,19.8,,2.8,2.3,5.1,0.102,,-1.5,-0.9,-2.4,-0.3
1991,27.0,MIN,NBA,PF,82.0,3121.0,12.3,0.505,0.009,0.392,6.6,13.2,9.7,6.3,1.1,1.2,8.1,17.8,,3.7,1.4,5.1,0.078,,-1.8,-1.3,-3.2,-0.9
1992,28.0,MIN,NBA,PF,82.0,2151.0,12.0,0.49,0.015,0.367,7.9,16.7,12.1,6.2,1.2,1.1,10.3,18.6,,1.1,1.2,2.3,0.051,,-2.3,-1.6,-3.9,-1.0
1993,29.0,IND,NBA,SF,81.0,1402.0,11.9,0.517,0.048,0.383,7.4,12.0,9.7,7.7,0.8,0.5,8.3,18.6,,2.1,0.7,2.8,0.095,,-1.6,-1.5,-3.2,-0.4
1994,30.0,IND,NBA,PF,75.0,1084.0,10.9,0.511,0.016,0.359,7.9,12.2,10.1,8.9,1.6,0.6,12.4,16.4,,1.0,1.2,2.2,0.099,,-2.2,-0.2,-2.4,-0.1
1995,31.0,IND,NBA,SF,81.0,1377.0,13.4,0.54,0.024,0.421,8.5,12.7,10.7,7.3,1.7,1.1,9.9,18.1,,2.0,1.7,3.7,0.13,,-1.5,0.4,-1.1,0.3
1996,32.0,MIN,NBA,SF,78.0,2145.0,13.0,0.566,0.029,0.471,6.0,12.9,9.5,5.7,1.2,0.9,10.4,17.2,,3.1,1.1,4.3,0.095,,-1.2,-1.0,-2.2,-0.1
1997,33.0,MIN,NBA,SF,82.0,2044.0,11.8,0.523,0.041,0.489,6.5,12.3,9.4,6.3,1.3,0.7,11.3,18.5,,1.8,1.5,3.3,0.077,,-2.7,-1.0,-3.7,-0.9
1998,34.0,MIN,NBA,SF,81.0,2239.0,15.8,0.539,0.054,0.365,6.0,13.4,9.8,7.6,1.5,0.7,6.6,19.7,,4.7,1.4,6.1,0.131,,0.4,-0.9,-0.5,0.8
1999,35.0,MIN,NBA,SF,50.0,1344.0,14.1,0.472,0.073,0.316,4.2,11.5,7.6,12.0,1.4,0.9,5.4,20.6,,1.9,1.1,3.0,0.108,,-0.4,-0.4,-0.9,0.4
2001,37.0,MIN,NBA,SF,82.0,983.0,8.2,0.455,0.149,0.19,3.2,11.2,7.1,8.6,1.4,0.7,10.3,16.1,,0.0,0.6,0.6,0.03,,-3.7,-0.9,-4.6,-0.6
2002,38.0,MIN,NBA,SF,74.0,726.0,9.4,0.491,0.154,0.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,,0.5,0.4,0.9,0.058,,-2.9,-0.9,-3.8,-0.3
