PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Duncan,25,82,82,3329,8.3,16.3,0.508,0.0,0.1,0.1,8.3,16.2,0.511,6.1,7.6,0.799,2.9,8.4,11.3,3.3,0.7,2.2,2.8,2.3,22.6
David Robinson,36,78,78,2303,5.3,10.5,0.507,0.0,0.0,,5.3,10.5,0.507,4.2,6.2,0.6809999999999999,3.0,7.1,10.1,1.5,1.3,2.2,1.6,3.0,14.9
Tony Parker,19,77,72,2267,4.3,10.1,0.419,1.0,3.0,0.32299999999999995,3.3,7.1,0.46,1.7,2.5,0.675,0.5,2.6,3.1,5.3,1.4,0.1,2.4,2.6,11.2
Steve Smith,32,77,76,2211,5.0,11.1,0.455,1.9,4.0,0.47200000000000003,3.2,7.1,0.445,2.6,2.9,0.878,0.7,2.4,3.1,2.5,0.9,0.2,1.8,2.6,14.6
Antonio Daniels,26,82,13,2175,4.5,10.1,0.44,0.9,3.2,0.29100000000000004,3.5,6.9,0.51,2.6,3.5,0.752,0.4,2.5,2.9,3.8,0.8,0.2,1.2,1.7,12.5
Malik Rose,27,82,1,1725,6.1,13.2,0.46299999999999997,0.0,0.3,0.083,6.1,13.0,0.47,3.9,5.4,0.72,3.6,6.7,10.3,1.3,1.5,0.9,2.9,4.3,16.1
Bruce Bowen,30,59,59,1699,3.3,8.4,0.389,1.2,3.1,0.37799999999999995,2.1,5.3,0.396,1.0,2.0,0.479,0.9,2.5,3.4,1.9,1.3,0.5,1.4,2.5,8.7
Terry Porter,38,72,0,1294,3.8,8.9,0.424,1.6,4.0,0.415,2.1,5.0,0.43,1.9,2.3,0.8190000000000001,0.3,4.2,4.6,5.7,1.3,0.4,2.4,2.5,11.1
Charles Smith,26,60,22,1141,5.7,13.5,0.425,1.1,4.1,0.267,4.6,9.4,0.495,1.3,2.1,0.6459999999999999,1.1,3.1,4.2,2.5,1.6,1.4,1.9,3.6,13.9
Danny Ferry,35,50,2,799,3.4,8.0,0.429,1.9,4.5,0.434,1.5,3.5,0.423,1.5,1.6,0.9440000000000001,0.7,3.4,4.1,2.2,0.7,0.4,1.0,3.2,10.3
Cherokee Parks,29,42,1,234,4.6,12.8,0.361,0.0,0.0,,4.6,12.8,0.361,0.5,1.2,0.375,3.7,5.2,8.9,1.5,1.1,1.2,2.2,5.2,9.7
Stephen Jackson,23,23,1,227,5.4,14.4,0.374,1.4,5.7,0.25,4.0,8.7,0.455,1.9,2.7,0.706,0.5,3.6,4.1,1.7,2.4,0.5,3.6,4.6,14.1
Mark Bryant,36,30,3,206,4.4,9.6,0.455,0.0,0.0,,4.4,9.6,0.455,1.0,1.4,0.75,4.4,3.3,7.7,1.7,1.2,0.3,1.0,6.6,9.8
Amal McCaskill,28,27,0,153,4.7,11.5,0.408,0.0,0.0,,4.7,11.5,0.408,2.8,6.1,0.462,3.8,4.7,8.5,0.9,1.4,2.4,3.3,5.4,12.2
Jason Hart,23,10,0,92,3.9,7.4,0.526,0.0,0.8,0.0,3.9,6.7,0.588,2.3,2.3,1.0,1.6,3.5,5.1,4.7,2.7,0.4,3.1,6.3,10.2
