Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,24,PHO,Phoenix Suns,Shawn Marion,27,20,849,20.9,0.56,0.21,0.2,8.2,24.4,16.4,5.8,2.3,1.9,5.7,21.3,1.7,1.0,2.7,0.15,3.0,0.5,3.5,1.2
2006,24,PHO,Phoenix Suns,Steve Nash,31,20,798,21.3,0.62,0.3,0.31,1.4,9.4,5.5,40.3,0.5,0.4,16.8,23.5,2.5,0.1,2.6,0.15,5.2,-1.5,3.7,1.1
2006,24,PHO,Phoenix Suns,Boris Diaw,23,20,796,18.8,0.57,0.02,0.3,5.9,13.9,10.0,20.9,1.2,2.0,14.4,22.6,1.4,0.4,1.8,0.11,2.3,0.8,3.1,1.0
2006,24,PHO,Phoenix Suns,Raja Bell,29,17,673,12.1,0.63,0.52,0.25,1.4,7.0,4.3,7.9,0.8,0.4,5.2,13.5,1.4,0.1,1.4,0.1,0.6,0.0,0.6,0.4
2006,24,PHO,Phoenix Suns,Tim Thomas,28,20,636,16.7,0.62,0.49,0.22,3.1,20.4,11.8,6.1,1.5,0.9,8.3,19.5,1.2,0.5,1.7,0.13,1.5,1.2,2.7,0.8
2006,24,PHO,Phoenix Suns,Leandro Barbosa,23,20,632,13.6,0.58,0.32,0.26,1.0,5.0,3.0,13.1,1.2,0.5,10.6,20.4,0.8,0.1,0.9,0.07,0.1,-0.5,-0.4,0.2
2006,24,PHO,Phoenix Suns,James Jones,25,20,353,9.5,0.46,0.32,0.32,5.5,18.7,12.2,1.9,0.7,3.6,8.8,13.7,-0.1,0.3,0.2,0.03,-1.7,0.1,-1.5,0.0
2006,24,PHO,Phoenix Suns,Eddie House,27,14,130,4.6,0.41,0.27,0.08,0.0,8.2,4.1,6.9,0.4,1.1,8.5,21.3,-0.3,0.0,-0.3,-0.11,-5.2,-2.7,-7.9,-0.2
2006,24,PHO,Phoenix Suns,Brian Grant,33,5,12,-6.6,0.26,0.0,0.67,20.2,0.0,10.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.09,-15.0,-4.9,-19.9,-0.1
2006,24,PHO,Phoenix Suns,Nikoloz Tskitishvili,22,4,8,-10.8,0.13,0.33,0.67,0.0,14.7,7.5,30.6,0.0,0.0,20.5,28.7,-0.1,0.0,-0.1,-0.47,-13.4,-2.4,-15.8,0.0
2006,24,PHO,Phoenix Suns,Pat Burke,32,3,7,33.8,0.56,0.5,0.25,17.3,33.7,25.6,0.0,0.0,10.2,0.0,29.9,0.0,0.0,0.0,0.18,10.7,0.5,11.2,0.0
2006,24,PHO,Phoenix Suns,Kurt Thomas,33,1,6,1.0,0.57,,,0.0,19.6,10.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.06,-8.9,1.0,-7.9,0.0
