Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,7,DAL,Dallas Mavericks,Dirk Nowitzki,27,23,983,26.8,0.6,0.16,0.55,5.6,28.0,16.5,12.6,1.4,1.2,8.6,26.9,3.8,1.6,5.4,0.26,7.8,1.5,9.2,2.8
2006,7,DAL,Dallas Mavericks,Jason Terry,28,22,844,16.1,0.52,0.27,0.19,1.7,7.7,4.6,18.0,1.7,0.1,9.9,24.4,1.0,0.9,1.9,0.11,2.6,-0.2,2.4,0.9
2006,7,DAL,Dallas Mavericks,Josh Howard,25,23,824,16.3,0.55,0.21,0.32,5.8,19.7,12.5,6.8,1.5,1.4,12.9,22.8,0.9,1.2,2.1,0.12,1.7,0.7,2.5,0.9
2006,7,DAL,Dallas Mavericks,Jerry Stackhouse,31,22,711,12.6,0.49,0.24,0.27,3.3,7.4,5.3,13.5,0.9,0.7,10.7,22.6,0.3,0.6,0.9,0.06,1.2,-1.1,0.1,0.4
2006,7,DAL,Dallas Mavericks,Devin Harris,22,23,558,11.7,0.53,0.05,0.43,3.2,5.4,4.2,15.1,1.7,0.4,17.1,20.4,0.1,0.6,0.7,0.06,-1.2,-0.3,-1.6,0.1
2006,7,DAL,Dallas Mavericks,Erick Dampier,30,19,454,13.9,0.58,0.02,0.7,14.2,19.8,16.9,2.0,1.3,4.4,12.7,9.7,0.8,0.8,1.6,0.17,0.2,1.7,1.9,0.4
2006,7,DAL,Dallas Mavericks,DeSagana Diop,24,22,407,11.8,0.63,0.0,0.46,11.5,21.1,16.2,0.7,1.9,5.7,19.0,6.6,0.5,0.8,1.3,0.16,-1.7,3.5,1.8,0.4
2006,7,DAL,Dallas Mavericks,Adrian Griffin,31,20,349,13.0,0.57,0.0,0.14,9.4,15.4,12.3,10.6,2.3,0.5,15.0,9.8,0.5,0.5,1.0,0.14,0.7,3.0,3.7,0.5
2006,7,DAL,Dallas Mavericks,Marquis Daniels,25,20,222,11.7,0.52,0.09,0.38,5.3,6.2,5.7,18.7,1.2,0.4,15.5,16.2,0.2,0.2,0.4,0.09,0.5,0.4,0.9,0.2
2006,7,DAL,Dallas Mavericks,Keith Van Horn,30,14,172,5.8,0.42,0.48,0.05,5.5,17.4,11.2,1.9,0.0,1.9,9.0,17.9,-0.1,0.2,0.0,0.01,-2.8,-1.6,-4.4,-0.1
2006,7,DAL,Dallas Mavericks,Darrell Armstrong,37,11,47,1.6,0.25,0.47,0.13,2.5,15.9,9.0,6.3,3.4,1.8,5.9,16.7,-0.1,0.1,-0.1,-0.06,-8.2,2.0,-6.2,-0.1
2006,7,DAL,Dallas Mavericks,Didier Ilunga-Mbenga,25,7,25,-1.5,0.52,0.0,0.67,4.7,34.9,19.3,0.0,0.0,3.3,43.6,12.8,-0.1,0.0,0.0,-0.04,-11.9,2.1,-9.9,0.0
2006,7,DAL,Dallas Mavericks,Josh Powell,23,6,25,-8.0,0.0,0.0,0.0,9.4,0.0,4.8,5.4,0.0,0.0,20.0,9.3,-0.1,0.0,-0.1,-0.15,-9.4,-2.7,-12.1,-0.1
