PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Derek Harper,28.0,82,82.0,3007,567,1161,0.488,89,240,0.371,478,921,0.519,0.527,250,315,0.794,54,190,244,609,187,26,207,224,1473
Rolando Blackman,30.0,80,80.0,2934,626,1256,0.498,13,43,0.302,613,1213,0.505,0.504,287,340,0.8440000000000001,88,192,280,289,77,21,174,128,1552
Sam Perkins,28.0,76,70.0,2668,435,883,0.493,6,28,0.214,429,855,0.502,0.496,330,424,0.778,209,363,572,175,88,64,148,225,1206
James Donaldson,32.0,73,73.0,2265,258,479,0.539,0,0,,258,479,0.539,0.539,149,213,0.7,155,475,630,57,22,47,119,129,665
Herb Williams,31.0,81,19.0,2199,295,665,0.444,2,9,0.222,293,656,0.447,0.445,108,159,0.679,76,315,391,119,51,106,106,243,700
Roy Tarpley,25.0,45,35.0,1648,314,696,0.451,0,6,0.0,314,690,0.455,0.451,130,172,0.7559999999999999,189,400,589,67,79,70,117,160,758
Adrian Dantley,34.0,45,45.0,1300,231,484,0.47700000000000004,0,2,0.0,231,482,0.479,0.47700000000000004,200,254,0.787,78,94,172,80,20,7,75,99,662
Brad Davis,34.0,73,2.0,1292,179,365,0.49,35,104,0.337,144,261,0.552,0.5379999999999999,77,100,0.77,12,81,93,242,47,9,86,151,470
Bill Wennington,26.0,60,2.0,814,105,234,0.449,0,4,0.0,105,230,0.457,0.449,60,75,0.8,64,134,198,41,20,21,50,144,270
Randy White,22.0,55,2.0,707,93,252,0.369,1,14,0.071,92,238,0.387,0.371,50,89,0.562,78,95,173,21,24,6,47,124,237
Anthony Jones,27.0,66,0.0,650,72,194,0.371,4,13,0.308,68,181,0.376,0.381,47,69,0.6809999999999999,33,49,82,29,32,16,42,77,195
Steve Alford,25.0,41,0.0,302,63,138,0.457,7,22,0.318,56,116,0.483,0.48200000000000004,35,37,0.946,2,23,25,39,15,3,16,22,168
Bob McCann,25.0,10,0.0,62,7,21,0.33299999999999996,0,0,,7,21,0.33299999999999996,0.33299999999999996,12,14,0.857,4,8,12,6,2,2,6,7,26
Kelvin Upshaw,27.0,3,0.0,4,1,3,0.33299999999999996,0,1,0.0,1,2,0.5,0.33299999999999996,0,0,,0,0,0,0,0,0,0,0,2
Mark Wade,24.0,1,0.0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,2,0,0,0,0,0
Team Totals,,82,,19855,3246,6831,0.475,157,486,0.32299999999999995,3089,6345,0.48700000000000004,0.48700000000000004,1735,2261,0.767,1042,2419,3461,1776,664,398,1228,1733,8384
