PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Craig Ehlo,28.0,81,64.0,2894,436,940,0.46399999999999997,104,248,0.419,332,692,0.48,0.519,126,185,0.6809999999999999,147,292,439,371,126,23,161,226,1102
Hot Rod Williams,27.0,82,29.0,2776,528,1070,0.493,0,0,,528,1070,0.493,0.493,325,440,0.7390000000000001,220,443,663,168,86,167,143,214,1381
Mark Price,25.0,73,73.0,2706,489,1066,0.45899999999999996,152,374,0.406,337,692,0.48700000000000004,0.53,300,338,0.888,66,185,251,666,114,5,214,89,1430
Larry Nance,30.0,62,53.0,2065,412,807,0.511,1,1,1.0,411,806,0.51,0.511,186,239,0.778,162,354,516,161,54,122,110,185,1011
Steve Kerr,24.0,78,5.0,1664,192,432,0.444,73,144,0.507,119,288,0.413,0.529,63,73,0.863,12,86,98,248,45,7,74,59,520
Brad Daugherty,24.0,41,40.0,1438,244,509,0.479,0,2,0.0,244,507,0.48100000000000004,0.479,202,287,0.7040000000000001,77,296,373,130,29,22,110,108,690
Chucky Brown,21.0,75,35.0,1339,210,447,0.47,0,7,0.0,210,440,0.47700000000000004,0.47,125,164,0.762,83,148,231,50,33,26,69,148,545
Winston Bennett,24.0,55,34.0,990,137,286,0.479,0,0,,137,286,0.479,0.479,64,96,0.667,84,104,188,54,23,10,62,133,338
Randolph Keys,23.0,48,13.0,892,151,359,0.42100000000000004,2,10,0.2,149,349,0.42700000000000005,0.423,61,82,0.7440000000000001,52,85,137,39,38,2,47,117,365
Chris Dudley,24.0,37,22.0,684,79,203,0.389,0,0,,79,203,0.389,0.389,26,77,0.33799999999999997,88,115,203,20,19,41,48,83,184
Tree Rollins,34.0,48,19.0,674,57,125,0.456,0,1,0.0,57,124,0.46,0.456,11,16,0.688,58,95,153,24,13,53,35,83,125
Reggie Williams,25.0,32,12.0,542,91,239,0.381,6,27,0.222,85,212,0.401,0.39299999999999996,30,41,0.732,17,43,60,38,22,10,32,79,218
Paul Mokeski,33.0,38,1.0,449,63,150,0.42,0,1,0.0,63,149,0.423,0.42,25,36,0.6940000000000001,27,72,99,17,8,10,26,76,151
John Morton,22.0,37,3.0,402,48,161,0.298,7,30,0.233,41,131,0.313,0.32,43,62,0.6940000000000001,7,25,32,67,18,4,51,30,146
Ron Harper,26.0,7,7.0,262,61,138,0.442,1,5,0.2,60,133,0.451,0.446,31,41,0.7559999999999999,19,29,48,49,14,9,18,25,154
Derrick Chievous,22.0,14,0.0,99,15,42,0.35700000000000004,0,1,0.0,15,41,0.366,0.35700000000000004,19,24,0.792,7,8,15,4,3,1,5,11,49
Gary Voce,24.0,1,0.0,4,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,2,0,2,0,0,0,0,0,2
Team Totals,,82,,19880,3214,6977,0.461,346,851,0.40700000000000003,2868,6126,0.46799999999999997,0.485,1637,2201,0.7440000000000001,1128,2380,3508,2106,645,512,1243,1666,8411
