Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
10,1773,42,6,819,103,165,0.62,0,2,0,103,163,0.63,0.62,29,50,0.58,83,100,183,39,26,19,21,100,235,0
