SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2006,10,GSW,Jason Richardson,25,75,2877,19.2,0.54,0.33,0.28,4.0,13.2,8.5,15.6,1.7,1.0,9.4,27.6,,4.5,2.8,7.3,0.12,,3.4,-0.3,3.1,3.7
2006,10,GSW,Derek Fisher,31,82,2589,14.8,0.54,0.33,0.33,1.5,7.7,4.5,22.6,2.5,0.2,13.3,20.2,,3.4,2.4,5.8,0.11,,-0.2,0.6,0.4,1.6
2006,10,GSW,Mike Dunleavy,25,81,2578,12.5,0.5,0.32,0.31,3.3,14.2,8.6,15.0,1.2,0.9,11.5,18.1,,1.9,2.3,4.2,0.08,,-0.7,0.0,-0.7,0.9
2006,10,GSW,Troy Murphy,25,74,2516,15.9,0.53,0.22,0.38,8.4,24.9,16.5,6.7,1.0,0.8,9.9,19.2,,3.5,3.0,6.5,0.12,,0.5,-0.9,-0.3,1.1
2006,10,GSW,Baron Davis,26,54,1971,18.3,0.49,0.38,0.34,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,,2.4,2.0,4.4,0.11,,2.8,-0.2,2.6,2.3
2006,10,GSW,Adonal Foyle,30,77,1824,10.3,0.52,0.0,0.22,8.5,17.6,13.0,2.8,1.2,5.1,19.5,10.0,,0.3,2.5,2.8,0.08,,-3.4,1.7,-1.7,0.1
2006,10,GSW,MickaAl PiAtrus,23,52,1179,10.0,0.5,0.42,0.34,5.4,10.2,7.7,6.2,1.4,0.6,14.0,21.1,,-0.3,0.9,0.6,0.02,,-2.3,-0.9,-3.2,-0.4
2006,10,GSW,Ike Diogu,22,69,1031,15.8,0.6,0.0,0.5,10.0,14.9,12.4,4.9,0.7,2.2,16.1,21.0,,1.7,1.0,2.6,0.12,,-1.6,-0.6,-2.2,0.0
2006,10,GSW,Andris BiedriAA,19,68,1000,13.6,0.6,0.0,0.39,13.5,18.2,15.8,3.9,1.2,3.5,13.6,11.2,,1.6,1.3,2.9,0.14,,-2.3,0.6,-1.6,0.1
2006,10,GSW,Monta Ellis,20,49,886,11.1,0.49,0.26,0.19,2.7,10.7,6.6,14.9,1.9,0.9,14.4,20.2,,-0.3,0.8,0.5,0.03,,-1.9,0.2,-1.7,0.1
2006,10,GSW,Aarko Aabarkapa,24,61,505,9.9,0.47,0.12,0.48,8.0,16.7,12.3,6.5,1.3,1.0,14.2,21.7,,-0.2,0.5,0.3,0.03,,-4.7,-0.6,-5.3,-0.4
2006,10,GSW,Calbert Cheaney,34,42,448,6.0,0.41,0.07,0.07,4.9,10.5,7.6,6.6,1.5,0.3,13.2,12.8,,-0.3,0.3,0.0,0.0,,-4.7,-0.1,-4.8,-0.3
2006,10,GSW,Will Bynum,23,15,162,8.7,0.46,0.17,0.31,2.0,6.3,4.1,19.2,2.2,0.0,19.2,20.1,,-0.2,0.1,-0.1,-0.02,,-4.5,-0.5,-5.0,-0.1
2006,10,GSW,Chris Taft,20,17,144,15.6,0.58,0.0,0.16,14.4,13.5,13.9,2.4,0.7,3.6,4.7,13.2,,0.3,0.1,0.5,0.16,,-0.8,0.2,-0.7,0.0
2006,10,GSW,Aaron Miles,22,19,118,6.0,0.4,0.0,0.22,0.0,13.6,6.6,29.5,1.7,0.6,35.8,11.6,,-0.2,0.1,0.0,-0.02,,-5.7,0.8,-5.0,-0.1
